index,trajectory,theta,s,phi_L,phi_R,d_lookup_m,branch_exclusion,physical_dL,physical_dR,physical_d_min,physical_task_error,physical_joint_margin,physical_collision,valid_start
134,traj_0134,0.15878883367739594,-0.06403976298247635,0.0,0.020677694656632422,0.005979808350429055,0,0.0088901263443227,0.0059792641519584,0.0059792641519584,6.262489220443032e-06,0.4463209382332331,0,True
135,traj_0135,0.6782724329460811,-0.12884122703271417,0.0,0.0,0.006021015894347816,0,0.0083274548346553,0.0060196995644542,0.0060196995644542,1.6695257453077556e-05,0.4457625923184676,0,True
136,traj_0136,-0.8027702087613254,-0.0032572990235759103,-0.05499999970197679,0.0,0.006264134896553071,0,0.0062635565331,0.0365408177638628,0.0062635565331,3.6832795336138818e-06,0.0537897661742987,0,True
137,traj_0137,-0.7059363725749782,-0.03878803495206612,-0.04500000178813934,0.0,0.00636936407184701,1,0.006372819230411,0.0365523406401875,0.006372819230411,1.5506029270685004e-05,0.122276140547733,0,True
138,traj_0138,0.42666959632920387,-0.10449888235423391,0.0,0.009999999776482584,0.005465706970871977,0,0.0085982977819756,0.0054648073908797,0.0054648073908797,1.91782647551392e-05,0.4460222224710428,0,True
139,traj_0139,0.7405219995914121,-0.061399291804250536,0.0,0.029999999329447746,0.0061078477662862935,0,0.0087892828774619,0.0061066039461567,0.0061066039461567,1.8677752042499985e-05,0.4460289396689924,0,True
140,traj_0140,0.07096192814240088,-0.014540992677311404,0.0,0.0015157658772021257,0.0053353701959981525,0,0.008963419080448,0.0053344411888849,0.0053344411888849,5.636557048698994e-06,0.4595310587521563,0,True
141,traj_0141,-0.7268359317787367,-0.10599708884545081,-0.029999999329447746,0.0,0.006220361178385649,0,0.0062234686282247,0.0382678576270012,0.0062234686282247,1.923070416232927e-05,0.1761134569335536,0,True
142,traj_0142,0.36391054862795413,-0.12699328302509189,0.0,0.0,0.007116074540639182,0,0.0084517022468526,0.0071160341319688,0.0071160341319688,1.1610165715936068e-05,0.4459465595463809,0,True
143,traj_0143,-0.5460407781106613,-0.016903982824398978,-0.05000000074505806,0.0,0.005316949347941982,0,0.0053166679507622,0.036052698608229,0.0053166679507622,1.3711300888610371e-05,0.1925837327750065,0,True
144,traj_0144,-0.67509083593581,-0.036022743586128905,-0.04500000178813934,0.0,0.006131778763143201,1,0.0061345941746251,0.0364912128995376,0.0061345941746251,1.4030111295827209e-05,0.1352546040538564,0,True
145,traj_0145,0.2973365209073118,-0.04346480246689252,0.0,0.03999999910593033,0.0051749541830747,0,0.009004674766275,0.0051740234198096,0.0051740234198096,4.136436448309424e-06,0.4463036796351278,0,True
146,traj_0146,0.5922660630502662,-0.07366116444186627,0.0,0.02500000037252903,0.005494058664854225,0,0.0087672911068628,0.0054931343238969,0.0054931343238969,5.906023846338974e-06,0.4460684684167874,0,True
147,traj_0147,-0.686907632954044,-0.06593277830798915,-0.03500000014901161,0.0,0.005394328323638628,0,0.0053936672954731,0.0366856766032501,0.0053936672954731,1.5506126286461564e-05,0.1506398586861512,0,True
148,traj_0148,0.2664529292625728,-0.13077822303714687,0.0,0.0,0.00843852377440427,0,0.0084384605218169,0.0088307555052242,0.0084384605218169,1.5381310350529144e-05,0.4459750311967847,0,True
149,traj_0149,-0.1587732719333952,-0.054568440938603247,-0.010485172178131831,0.0,0.006688711470063656,0,0.006697727732034,0.037130052758684,0.006697727732034,7.87821931157283e-06,0.4264241874220586,0,True
150,traj_0150,0.6493553978248381,-0.054407782906205626,0.0,0.031184433711180397,0.005393492165792877,1,0.0088796657271574,0.0053924846918633,0.0053924846918633,1.2185677134592896e-05,0.4461147148089965,0,True
151,traj_0151,-0.009144942609662698,-0.015692985779622137,0.0,0.0,0.008869855909583835,0,0.0088689635241115,0.0161008106483024,0.0088689635241115,1.2290584479837697e-05,0.4471804789283131,0,True
152,traj_0152,0.612391471116597,-0.1468840845667101,0.0,0.0,0.008218984279858359,0,0.0082189446468804,0.00890792800491,0.0082189446468804,1.4040589069752762e-05,0.4457075499174423,0,True
153,traj_0153,0.5573821196740925,-0.10510082923777753,0.0,0.009999999776482582,0.005249356873168142,0,0.0085570845789347,0.0052486073274483,0.0052486073274483,5.906504126276821e-06,0.4459484423073698,0,True
154,traj_0154,0.1630499029111474,-0.03183921552051705,0.0,0.039290176814565904,0.0053931698796646525,0,0.0089868076813537,0.0054043389271146,0.0054043389271146,1.472357388033923e-05,0.4463221538195703,0,True
155,traj_0155,0.5869104395129923,-0.0815048335794586,0.0,0.021990332720288934,0.005537300153357372,0,0.0087141980841332,0.0055364421103823,0.0055364421103823,1.807847755141457e-05,0.4460376184957843,0,True
156,traj_0156,-0.41436404472554106,-0.031134481308153827,-0.05000000074505805,0.0,0.005632402052123235,0,0.0056321051900228,0.0363868815852769,0.0056321051900228,1.293016879329247e-05,0.2694789258711649,0,True
157,traj_0157,-0.3247269403388221,-0.10806440397488894,-0.029999999329447746,0.0,0.005369853374861293,0,0.00536901576293,0.0374394606176729,0.00536901576293,1.7530057111918357e-05,0.3451507970060919,0,True
158,traj_0158,-0.34160041101018257,-0.026870829612286262,-0.052858822776266606,0.0,0.005753992492460679,0,0.0057534387051307,0.0364030924789787,0.0057534387051307,1.7268619320908737e-05,0.3104580894103363,0,True
159,traj_0159,-0.6713661696092729,-0.003024039356977426,-0.05395192120666819,0.0,0.006200205281850414,0,0.0061996661513893,0.0360084160033904,0.0061996661513893,1.7143695414047214e-05,0.1210567928263967,0,True
160,traj_0160,-0.5042025833546706,-0.07368804613560377,-0.0352921258627725,0.0,0.005214833200011392,0,0.0052141570870985,0.0365702243202894,0.0052141570870985,8.948217806374295e-06,0.2395207706156833,0,True
161,traj_0161,-0.33814091502090926,-0.10145842474324257,-0.03130397050480205,0.0,0.0054468845489133175,0,0.0054461433491161,0.037274155402974,0.0054461433491161,1.6931207599824536e-05,0.3356178618439242,0,True
162,traj_0162,0.4370860687233544,-0.03342379754561456,0.0,0.045000001788139336,0.005555962883876265,0,0.008991801342733,0.0055557429883858,0.0055557429883858,3.450922252371304e-06,0.4462814423322476,0,True
163,traj_0163,0.8386146257546463,-0.09522372251607245,0.0,0.014999999664723875,0.0056063513745151835,0,0.0084880402535589,0.005605953538113,0.005605953538113,5.711458019073768e-06,0.3752829514324624,0,True
164,traj_0164,0.5508981659241798,-0.1250718925576088,0.0,0.0,0.005704840041453553,0,0.008413674165979,0.0057034168512465,0.0057034168512465,2.1451189980187853e-05,0.445856839628691,0,True
165,traj_0165,0.2758912960661417,-0.06425289006499364,0.0,0.029999999329447746,0.005506281032624464,0,0.0088917000938897,0.0055051180710755,0.0055051180710755,1.1839132406780675e-05,0.4462843206545026,0,True
166,traj_0166,0.47762068708575034,-0.12576330636065935,0.0,0.0,0.006129127957602435,0,0.0084332454046282,0.0061278069620931,0.0061278069620931,2.040757595282804e-05,0.4458937278552375,0,True
167,traj_0167,0.28821646855559346,-0.04749117959803399,0.0,0.03999999910593033,0.005755693060219959,0,0.009004141899997,0.0057547965886713,0.0057547965886713,1.7642729082994788e-05,0.4463047905666981,0,True
168,traj_0168,-0.8018383195018748,-0.02698335050280068,-0.04500000178813934,0.0,0.005202617514481162,1,0.0052033920885856,0.036903659925767,0.0052033920885856,5.822529693666386e-06,0.0693252476173161,0,True
169,traj_0169,0.8556536892597695,-0.03731972793199624,0.0,0.03536054420980378,0.005286553881103762,1,0.008892893216775,0.0052853965687244,0.0052853965687244,5.667684381127174e-06,0.4367967635838808,0,True
170,traj_0170,-0.3138003179770692,-0.010915694384092123,-0.0599999986588955,0.0,0.006266657892823636,0,0.0062661171438038,0.0363338696179717,0.0062661171438038,3.597163377272052e-06,0.324440601618261,0,True
171,traj_0171,0.7414649372617166,-0.08978113351596419,0.0,0.01999999955296516,0.006219146697480408,0,0.0085861968022205,0.0062187303945581,0.0062187303945581,2.0939690656590364e-05,0.4459081494511643,0,True
172,traj_0172,0.35958509277274076,-0.03813824946867321,0.0,0.04500000178813934,0.005943106185449632,0,0.0089969982466365,0.0059465722507955,0.0059465722507955,1.6152680299544746e-05,0.4462946717610882,0,True
173,traj_0173,-0.06762908835348114,-0.017290410568108816,0.0,0.0,0.008731288966692367,0,0.0087306295464659,0.0242910636002844,0.0087306295464659,8.02831024672719e-06,0.4370604488373265,0,True
174,traj_0174,-0.7279652671596596,-0.062117062947183346,-0.03576587409487113,0.0,0.00536034442537853,0,0.0053596113031291,0.036779968823331,0.0053596113031291,1.4035607669247006e-05,0.1299399895061027,0,True
175,traj_0175,-0.5122880091907343,-0.01205043437216144,-0.05499999970197678,0.0,0.006179866952638294,0,0.0061793369102286,0.035977713019661,0.0061793369102286,1.6233308720075862e-05,0.2095021907537364,0,True
176,traj_0176,0.38255236031745943,-0.04885319038564029,0.0,0.03999999910593033,0.006113033097707131,0,0.0089875110226624,0.0061120666366617,0.0061120666366617,6.382471484733954e-06,0.4462903832565994,0,True
177,traj_0177,-0.4179281018561824,-0.1353114098546055,-0.025000000372529026,0.0,0.00527424090864035,0,0.0052735642076983,0.0382623106616377,0.0052735642076983,7.168606883592932e-06,0.3172134329402743,0,True
178,traj_0178,-0.5844254928181702,-0.05098141246292913,-0.03999999910593033,0.0,0.005368197901425297,0,0.0053678194344244,0.0364051871612424,0.0053678194344244,1.6232397689291942e-05,0.1878490535444881,0,True
179,traj_0179,-0.6302627538470943,-0.01891631057731144,-0.05000000074505807,0.0,0.006254300241315688,0,0.0062540104510834,0.0362001919180536,0.0062540104510834,7.799772565983032e-06,0.148933346530791,0,True
180,traj_0180,-0.3350703232669474,-0.04665437529669578,-0.04500000178813934,0.0,0.005177652305755351,0,0.0051776323212707,0.0366712681732577,0.0051776323212707,1.1638024540908972e-05,0.318798794412757,0,True
181,traj_0181,0.41900653925894527,-0.03659502481411035,0.0,0.04500000178813934,0.005944970318135656,0,0.0089962930805803,0.0059483011863859,0.0059483011863859,1.9003913116300064e-06,0.4462848896144675,0,True
182,traj_0182,0.7635979737090088,-0.11079624356812459,0.0,0.009999999776482582,0.006051048236176303,0,0.0084178552807753,0.0060501851698773,0.0060501851698773,2.0148363315301507e-05,0.4187928533335679,0,True
183,traj_0183,-0.710402573294836,-0.06781138648929586,-0.03500000014901161,0.0,0.005576285824353186,0,0.0055755824072317,0.0367998314733413,0.0055755824072317,1.4267716589651743e-05,0.1422223622905527,0,True
184,traj_0184,-0.5571188740817452,-0.060072046874901266,-0.03999999910593032,0.0,0.005908676400243629,0,0.0059082298007642,0.0364388234656129,0.0059082298007642,7.187974500036724e-06,0.2062173132684203,0,True
185,traj_0185,0.43463933318572157,-0.06044998912843799,0.0,0.034100021744617695,0.006189223493493325,0,0.0089007639665581,0.0061882111829558,0.0061882111829558,7.90841760493015e-06,0.4462157038136853,0,True
186,traj_0186,-0.2116440854938616,-0.09956915555286486,-0.020631537959800827,0.0,0.00589977027766945,0,0.0058994293884839,0.0377543952950043,0.0058994293884839,9.3419024286978e-06,0.4025832670767902,0,True
187,traj_0187,0.7947108726858443,-0.058456684205253476,0.0,0.029999999329447746,0.006038198771675022,0,0.008780857353364,0.0060369217998699,0.0060369217998699,1.908830885536953e-05,0.4460057560097121,0,True
188,traj_0188,-0.5231693211024095,-0.1338698177553188,-0.02500000037252903,0.0,0.00537820742703614,0,0.0053775675836265,0.0382560257900018,0.0053775675836265,1.142887396646011e-05,0.2756355581565102,0,True
189,traj_0189,-0.06743159999473114,-0.02809053354108859,0.0,0.0,0.008670529162303871,0,0.0086698585098676,0.0255832728793568,0.0086698585098676,8.06948918803177e-06,0.4417787777862483,0,True
190,traj_0190,-0.14152200363789513,-0.08952861983139906,0.0,0.0,0.007687196132528334,0,0.008211719179435,0.0379229946670111,0.008211719179435,9.318509040169957e-06,0.4413760845430773,0,True
191,traj_0191,-0.04721966495926799,-0.09168230212092061,0.0,0.0,0.008358074596995335,0,0.0083573452586934,0.0309474496447981,0.0083573452586934,1.2338078168205523e-05,0.4684533965045385,0,True
192,traj_0192,0.25448987045295746,-0.05851430609008991,0.0,0.03500000014901161,0.00603108693194674,0,0.0089305798469448,0.0060298431888099,0.0060298431888099,1.6691934013119488e-05,0.4463085708954444,0,True
193,traj_0193,-0.09181388726832862,-0.14854253852305022,0.0,0.0,0.007966775674834723,0,0.0079662895338207,0.0382612048827001,0.0079662895338207,1.5952356280173287e-05,0.4458592829432575,0,True
194,traj_0194,-0.7650938819085058,-0.13863689681606015,-0.01999999955296516,0.0,0.005196173148944547,0,0.0051957474272686,0.0381604510376796,0.0051957474272686,2.838393337430672e-05,0.218971636029859,0,True
195,traj_0195,0.7332973336416577,-0.1384775188572621,0.0,0.0,0.007437558224098802,0,0.0082187703213229,0.0074399590150871,0.0074399590150871,1.3769041205048476e-05,0.3847511905144414,0,True
196,traj_0196,0.1904962525968934,-0.15543873698386296,0.0,0.0,0.008269984727406601,0,0.0082699331622784,0.0149593976355483,0.0082699331622784,7.616927684785469e-06,0.4458832871423854,0,True
197,traj_0197,-0.8397581075093721,-0.09449636653881578,-0.029999999329447746,0.0,0.006030524087937656,0,0.0060296785520959,0.0382777680651111,0.0060296785520959,1.0404118821647968e-05,0.1264288498078989,0,True
198,traj_0198,-0.6560169233520357,-0.07798746661881963,-0.03500000014901161,0.0,0.005985892878445681,0,0.0059851952530545,0.0368025536312909,0.0059851952530545,1.651589276450812e-05,0.1736491493404941,0,True
199,traj_0199,-0.6423426802547673,-0.026547317514084845,-0.04500000178813935,0.0,0.005309070210734456,0,0.0053098365103985,0.0364098290799431,0.0053098365103985,1.0925154891944172e-05,0.1462837538585162,0,True
200,traj_0200,0.603375300074295,-0.06663785300354422,0.0,0.029999999329447746,0.0062393712123248474,0,0.0088122557537597,0.0062381716093786,0.0062381716093786,1.8164671464054755e-05,0.4460917797614261,0,True
201,traj_0201,0.3589144651590558,-0.023071403748686922,0.0,0.05385719244301114,0.0061316648785034325,0,0.0089723689323821,0.0061307207362555,0.0061307207362555,1.620228719658651e-05,0.4462941620875757,0,True
202,traj_0202,0.7304106806754174,-0.12341615966590816,0.0,0.0,0.005151789333032029,0,0.0083405250383601,0.0051502456013657,0.0051502456013657,1.7390459531878286e-05,0.4239722744919325,0,True
203,traj_0203,-0.5141618925183792,-0.05303678782468442,-0.04212304222629849,0.0,0.0056835399399235206,0,0.0056830127291599,0.0364463831136949,0.0056830127291599,1.68105222709777e-05,0.223976280224611,0,True
204,traj_0204,-0.6556936585791847,-0.06263741493527591,-0.03500000014901161,0.0,0.005085959908681482,0,0.0050852457233215,0.036559014488749,0.0050852457233215,1.6624609070866688e-05,0.1618330769161755,0,True
205,traj_0205,-0.5659809903513322,-0.13722437215056987,-0.02500000037252903,0.0,0.005664326320632224,0,0.005663643597684,0.038247545455656,0.005663643597684,2.0691152208730942e-05,0.2646452515702021,0,True
206,traj_0206,-0.27676983796145926,-0.1253900031152436,-0.028619643634581655,0.0,0.005941217399063561,0,0.0059405523631489,0.0380012434048554,0.0059405523631489,1.0557098290730548e-05,0.3759687557915597,0,True
207,traj_0207,-0.2516447751288342,-0.03593904377253049,-0.05000000074505806,0.0,0.00546398323776355,0,0.0054725223790398,0.0366481055835037,0.0054725223790398,1.6275337807889994e-05,0.3662051543904099,0,True
208,traj_0208,-0.20770647545994447,-0.031638412177391856,-0.03605555948273602,0.0,0.005535447675486281,0,0.005554547375859,0.0367170830302332,0.005554547375859,7.362396113972928e-06,0.3929514323972204,0,True
209,traj_0209,0.0947603939481646,-0.10715901058694294,0.0,0.0,0.008599269736820793,0,0.0085991842734444,0.0156499960925627,0.0085991842734444,1.7072479063839557e-05,0.4461683271307981,0,True
210,traj_0210,0.6774955109089996,-0.052104691862480845,0.0,0.03500000014901161,0.006511047230437437,1,0.008883897036291,0.0065098438331982,0.0065098438331982,1.1506696456174097e-05,0.4461065168221245,0,True
211,traj_0211,0.8638046250118216,-0.0845072847962957,0.0,0.019999999552965164,0.005920362503579213,0,0.0085506406208365,0.0059198814566215,0.0059198814566215,2.234586758627257e-05,0.3685586279197492,0,True
212,traj_0212,-0.2353741779619677,-0.10415719207150662,-0.027429705984830216,0.0,0.0053924075026502115,0,0.0053955125258873,0.0377050775722763,0.0053955125258873,1.762200750662587e-05,0.3906476903064969,0,True
213,traj_0213,0.809185732860193,-0.10475512825306968,0.0,0.0103120116934753,0.005388977040142878,0,0.0084354571099591,0.0053881191723696,0.0053881191723696,2.21904714033538e-05,0.3865534199468549,0,True
214,traj_0214,-0.4867968336248936,-0.12790762179495635,-0.025454497910766913,0.0,0.005142923715873073,0,0.0051422846264041,0.0380870117854183,0.0051422846264041,1.0312512070662292e-05,0.2839738500453201,0,True
215,traj_0215,-0.4190740734865616,-0.13569726277860156,-0.02500000037252903,0.0,0.005292621399848999,0,0.005291975627725,0.0382616917225051,0.005291975627725,7.762159935138746e-06,0.3170147545371498,0,True
216,traj_0216,0.48612914395765805,-0.0017558953867872762,0.0,0.05999999865889549,0.005671581976253325,0,0.008942292969634,0.0056705905532371,0.0056705905532371,9.232369023164616e-06,0.4462661285991242,0,True
217,traj_0217,0.09762402092328304,-0.05758358822977272,0.0,0.0,0.007530783505079961,0,0.0089164738258282,0.0075347014746814,0.0075347014746814,1.3235740309571993e-05,0.4475740584370955,0,True
218,traj_0218,-0.5176189255381428,-0.05112149550141003,-0.04352553246369319,0.0,0.00597988636394578,0,0.0059795685027245,0.0364408695110087,0.0059795685027245,1.504079532875955e-05,0.2213127442544492,0,True
219,traj_0219,-0.2771680700019483,-0.01338951765595589,-0.058433462644317785,0.0,0.005872643190640393,0,0.0058721344471868,0.0364186862424014,0.0058721344471868,8.191188276465895e-06,0.3472986862064365,0,True
220,traj_0220,-0.5542671322882795,-0.050871512744802075,-0.0407909434376936,0.0,0.00537540677543942,0,0.0053749308266856,0.0364100124741618,0.0053749308266856,1.2815361796504953e-05,0.2026894643337117,0,True
221,traj_0221,-0.027870545110355804,-0.09183375142714717,0.0,0.0,0.008398495363513708,0,0.0083977289859345,0.0285434056153582,0.0083977289859345,1.3415516453028315e-05,0.4758713079867188,0,True
222,traj_0222,-0.14311437660892912,-0.15860463214991025,0.0,0.0,0.007840874686600496,0,0.0078404500118838,0.0382457857318076,0.0078404500118838,1.6081995824196318e-05,0.4457847723256445,0,True
223,traj_0223,-0.7180917735674972,-0.12529185414392144,-0.02500000037252903,0.0,0.005734092282657813,0,0.0057398174263986,0.038249147517379,0.0057398174263986,1.290968987719248e-05,0.2051686838711404,0,True
224,traj_0224,-0.4864821513342295,-0.10749642399549361,-0.02999999932944775,0.0,0.0054600797072874695,0,0.0054644431458578,0.037243046478869,0.0054644431458578,1.0097527927426034e-05,0.2687268468244609,0,True
225,traj_0225,0.8221964041991543,-0.07779945876657107,0.0,0.023924165074370445,0.006263934335897041,0,0.0086265188079045,0.0062629301463528,0.0062629301463528,8.924388930240927e-06,0.4192751562015127,0,True
226,traj_0226,0.6644022311316402,-0.11044695399780048,0.0,0.009999999776482582,0.005944512090669274,0,0.0084737521268109,0.0059437096118243,0.0059437096118243,7.484595335476982e-06,0.4458612252359175,0,True
227,traj_0227,-0.8611719978782765,-0.05522137721887077,-0.03999999910593033,0.0,0.006064088078749651,0,0.0060636667332334,0.0374305937715722,0.0060636667332334,1.449402793469152e-05,0.0691537224890739,0,True
228,traj_0228,-0.10269156926634204,-0.13660339133739238,0.0,0.0,0.008014227995877362,0,0.0080137952889487,0.038276845710949,0.0080137952889487,9.79060431520646e-06,0.4459171404885995,0,True
229,traj_0229,0.026216139111601144,-0.048142876209248606,0.0,0.0,0.008780159518877955,0,0.0087793047525379,0.0158214733547277,0.0087793047525379,1.2763096223450094e-05,0.4680067638222431,0,True
230,traj_0230,-0.8683252018197408,-0.13977284865996722,-0.019999999552965164,0.0,0.005547283710895746,0,0.0055468079817692,0.0380976368496538,0.0055468079817692,2.417865818971541e-05,0.2061648327973928,0,True
231,traj_0231,-0.23683465454446972,-0.12761470796828203,-0.022848101680943922,0.0,0.005393851717514156,0,0.0054056651296784,0.038189708283328,0.0054056651296784,1.7649744379553477e-05,0.3967249057657615,0,True
232,traj_0232,-0.05467023627335488,-0.11401864383341162,0.0,0.0,0.008220065174610467,0,0.0082195463938092,0.0347733877947539,0.0082195463938092,8.808552093221667e-06,0.4575015339797161,0,True
233,traj_0233,-0.4444388497304337,-0.09682668190770889,-0.03500000014901161,0.0,0.006358309822799563,0,0.0063770270506466,0.0369757028711192,0.0063770270506466,1.7647330242287423e-05,0.2811733319395639,0,True
234,traj_0234,-0.8322034325408885,-0.016032173747977302,-0.05000000074505807,0.0,0.005741815345010549,1,0.0057415319842149,0.0370377165686647,0.0057415319842149,1.3321652913456036e-05,0.0472625597406735,0,True
235,traj_0235,-0.0834263632754425,-0.10500311302148377,0.0,0.0,0.008216552850945715,0,0.0082159244247842,0.0370605756243,0.0082159244247842,1.1878499964227716e-05,0.4498655523109178,0,True
236,traj_0236,0.2618561861659914,-0.07206737196914113,0.0,0.025000000372529033,0.005374708081335575,0,0.0088396258130938,0.0053738621313516,0.0053738621313516,2.901109862252711e-06,0.4462559362074427,0,True
237,traj_0237,-0.5349746978266006,-0.025796939060533375,-0.05000000074505806,0.0,0.0059912000374114345,0,0.0059909060541318,0.0362152294527308,0.0059909060541318,1.4992229015954168e-05,0.2016386648268108,0,True
238,traj_0238,0.6125681479800194,-0.13328269984075802,0.0,0.0,0.006832923140683951,0,0.008325811180417,0.0068446859123014,0.0068446859123014,1.2645269624319052e-05,0.4457798737582572,0,True
239,traj_0239,-0.3158662613460811,-0.05839781425173596,-0.04500000178813934,0.0,0.006135586141651829,0,0.0061370765173432,0.0369163293984263,0.0061370765173432,7.930909987482889e-06,0.3329258059208766,0,True
