t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,axis0_raw,axis1_raw,theta_cmd,s_cmd,task_scale,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
47.86,65.237,0,-0.0318,0,-0.04,2393,0,-1107,0,-0.0322,1,-0.0001627317895,-0.03164042704,0.38806212,-0.0520759682,0.01313954645,0.05027323539,0.0006123724213,0.0002200429638,0.2094219774,0.1513645351,0.2094219774,0.1513645351,0,0.01628087611,0.05254370342,0.008727639657,0.3721590847,0.037635,0.001199416949,0.0008973653605,0.0003053385327,0.001997304788,0.00075442941,ok,4,1,1.551583856,1.595624095,-1.408108714,1.765871785,0.1035809878,-0.0348512957,0.1310735527,-1.517216536,1.626800875,1.290525363,1.686602482,-0.06945331591,0.007740368001,-0.5408360401,1.549687835,1.592450099,-1.406975747,1.763929734,0.1009844133,-0.03475291138,0.1347951436,-1.516390827,1.628812755,1.293337779,1.684482021,-0.07081482404,0.008367449757,-0.5385651162
47.87,65.247,0,-0.0322,0,-0.04,2393,0,-1107,0,-0.0326,1,0.004422297215,-0.03221935677,-0.3892730407,-0.01558634181,0.01515862099,0.05180480848,0.001668220158,0.001487520605,0.04539865628,-0.0884641856,0.04539865628,-0.0884641856,0,0.01583960084,0.05047784569,0.008727116778,0.2471260927,0.034779,0.002291019983,0.0007330195789,0.0009019027919,0.003614605275,0.004317478457,ok,4,1,1.550561104,1.594741119,-1.406771592,1.763621278,0.1015601587,-0.03499711015,0.1339392685,-1.51651265,1.627141416,1.293913983,1.685411696,-0.07046984938,0.008340364361,-0.5396338053,1.548557511,1.592891342,-1.407480377,1.762408333,0.1011557724,-0.03436859897,0.1343124527,-1.51472901,1.627229663,1.291769872,1.682940435,-0.06905258544,0.008610489788,-0.5404631633
47.88,65.257,0,-0.0326,0,-0.04,2394,0,-852,0,-0.033,1,-0.001444534084,-0.03243173929,-0.166934178,-0.04028034007,0.01574362841,0.05080454908,0.0007389831479,0.0005982690387,-0.2804102302,-0.04898269475,-0.2804102302,-0.04898269475,0,0.01153747495,0.05006980866,0.008742874558,0.4669439122,0.058473,0.0010387204,0.0006173380649,0.0003897597424,0.002134926566,0.001979596761,ok,4,1,1.548846243,1.59258199,-1.408519098,1.763219244,0.1012226813,-0.03438863007,0.1346381248,-1.51515682,1.627571881,1.291337231,1.683246994,-0.06941724195,0.008484278021,-0.539810885,1.547967979,1.596670354,-1.411272325,1.760879421,0.1041562323,-0.03357660155,0.1299686856,-1.513462621,1.627040243,1.291685459,1.681390524,-0.06854633075,0.008980613679,-0.5407024093
47.89,65.267,0,-0.033,0,-0.04,2394,0,-852,0,-0.0334,1,-0.003532022927,-0.03291779737,0.4137894578,-0.0337422479,0.01288798609,0.05042006229,0.001414912129,0.001097736027,-0.2004138082,-0.2292844653,-0.2004138082,-0.2292844653,0,0.009881778971,0.04698079531,0.008747672933,0.4234105384,0.06057,0.00274247767,0.001154012713,7.702163673e-05,0.003312718313,0.003001743635,ok,4,1,1.547664237,1.593927876,-1.411858868,1.761792638,0.1033230172,-0.03371117476,0.1313627242,-1.514268344,1.627777658,1.291832216,1.681463045,-0.06859656226,0.008783177701,-0.5407034557,1.54700396,1.598161982,-1.412816973,1.75935051,0.1052243163,-0.0330564999,0.128272252,-1.511543296,1.624601047,1.289186136,1.679840612,-0.06600180792,0.009174803917,-0.5436250799
47.9,65.277,0,-0.0334,0,-0.04,2395,0,-511,0,-0.0338,1,-0.001727510701,-0.03324191362,0.7133861711,-0.04903390823,0.01074951349,0.04789688333,0.0005908974263,0.0005756164186,-0.02010460198,0.1767517179,-0.02010460198,0.1767517179,0,0.01044794446,0.0505481591,0.008742971702,0.3276629838,0.075474,0.001226974809,0.0002840887711,0.0003778055632,0.001403777265,0.001567290664,ok,4,1,1.546950837,1.597070996,-1.411589999,1.760016939,0.1048619511,-0.03318098128,0.1285431015,-1.512122662,1.625782841,1.289403327,1.680212657,-0.0667261974,0.009095179874,-0.5427207752,1.545731189,1.597731939,-1.41246856,1.757821598,0.1046644535,-0.03276881036,0.1287983272,-1.511240507,1.627749227,1.292679957,1.678290701,-0.0685161271,0.009811253746,-0.5398853628
47.91,65.287,0,-0.0338,0,-0.04,2395,0,-511,0,-0.0342,1,0.004604486279,-0.03380452164,-0.1168717112,-0.01125117257,0.01024295143,0.04969532947,0.001823766223,0.001550929467,0.2865359187,0.07654225081,0.2865359187,0.07654225081,0,0.01454099021,0.05084346323,0.008723172833,0.4730020829,0.038547,0.001844449908,0.0008732822625,0.0009432142737,0.004407350478,0.004495468169,ok,4,1,1.546436702,1.598981496,-1.4112125,1.757526861,0.1047050766,-0.03308799298,0.1285019982,-1.511291971,1.625904777,1.293229103,1.679274461,-0.06810783631,0.009795301908,-0.5410760375,1.543969406,1.594251475,-1.409104398,1.756292686,0.1015107711,-0.03284853288,0.1328523197,-1.510142325,1.628151055,1.293228607,1.676740789,-0.0685444858,0.01023071365,-0.5394206703
47.92,65.297,0,-0.0342,0,-0.04,2396,0,-171,0,-0.0346,1,0.003409436623,-0.03403835226,-0.583418332,-0.02662094819,0.01325489176,0.05038805303,0.001319922563,0.001028726202,-0.1040235758,-0.1225437671,-0.1040235758,-0.1225437671,0,0.01169453813,0.04854989652,0.008733072334,0.3037662576,0.060199,0.002429440219,0.000995932107,0.0001759457214,0.003067458356,0.002772645949,ok,4,1,1.544928708,1.596680915,-1.408632587,1.756471947,0.1023986726,-0.03287194448,0.1315669888,-1.509877337,1.627219911,1.292526997,1.677588985,-0.06859085184,0.01017555879,-0.5393738545,1.543170208,1.596773003,-1.41167025,1.754763775,0.1034572998,-0.03220482968,0.1299647766,-1.508420914,1.626378191,1.291438866,1.675190878,-0.0665984704,0.01047561187,-0.5415471249
47.93,65.307,0,-0.0346,0,-0.04,2396,0,-171,0,-0.035,1,-0.003966545311,-0.03437632472,0.07114290993,-0.04876648343,0.01224582071,0.04922982511,0.001741421348,0.001334717459,-0.1268201917,-0.2267087698,-0.1268201917,-0.2267087698,0,0.01034351783,0.04582919356,0.008736579308,0.3803691091,0.041871,0.001673066523,0.001115104187,0.0008881492929,0.004713981387,0.003740806676,ok,4,1,1.543162541,1.595400061,-1.412966911,1.756020223,0.103094584,-0.03217244201,0.1310958923,-1.508901171,1.628051258,1.290707101,1.675071207,-0.06695708524,0.01017329025,-0.5407252062,1.542163262,1.598001152,-1.412960854,1.753234863,0.1043071296,-0.0317173415,0.1285731033,-1.506594077,1.624247567,1.289256735,1.673640966,-0.06432137617,0.01069668196,-0.5441011512
47.94,65.317,0,-0.035,0,-0.04,2397,0,0,0,-0.0354,1,-0.003269150473,-0.03485644099,0.6495228144,-0.0567269232,0.0111119949,0.04686019277,0.00110958142,0.0009731686422,0.1790878773,-0.02585290186,0.1790878773,-0.02585290186,0,0.01379831306,0.04647239924,0.00871948757,0.31327567,0.034048,0.001753352593,0.0003650070159,0.0003554984873,0.002272535207,0.002449122753,ok,4,1,1.541937885,1.596247799,-1.41280459,1.754094612,0.1040273025,-0.03177990038,0.1288572075,-1.50740258,1.625944568,1.289631504,1.673800003,-0.06492270921,0.01054027421,-0.5434051893,1.540491461,1.595071987,-1.410129416,1.751695805,0.1016139656,-0.03171889424,0.1319899642,-1.505581448,1.624940425,1.290115122,1.672079821,-0.06461518671,0.01114808898,-0.5432887562
47.95,65.327,0,-0.0354,0,-0.04,2397,0,0,0,-0.0358,1,0.003197367924,-0.03536481255,0.06472258836,-0.03193518338,0.01291864482,0.04639626584,0.001394485832,0.001099258879,0.3371185064,0.07146763802,0.3371185064,0.07146763802,0,0.01797542242,0.04746828041,0.008700173229,0.5414412207,0.054386,0.001864182419,0.001078686215,0.0006658646599,0.003505614726,0.003230058547,ok,4,1,1.541156342,1.59693617,-1.409187516,1.751577471,0.1021920531,-0.03188802774,0.1307636025,-1.505857714,1.624088747,1.290971387,1.672969087,-0.06470078617,0.01116271653,-0.5436297137,1.538705026,1.591521758,-1.406668773,1.750156746,0.09837893345,-0.03177840846,0.136129714,-1.504653754,1.625929435,1.291295019,1.670518675,-0.06518044869,0.01162216274,-0.5421233692
47.96,65.337,0,-0.0358,0,-0.04,2398,0,0,0,-0.0362,1,0.003891042516,-0.03573447965,-0.5703244226,-0.02543058501,0.01641068837,0.04698578803,0.001371239211,0.001180699721,-0.1186879054,0.01678098179,-0.1186879054,0.01678098179,0,0.01463036979,0.04723750275,0.008711370021,0.2526302534,0.041168,0.002608675944,0.0005649775109,0.0004020636221,0.002786736959,0.003240419372,ok,4,1,1.539734072,1.594130433,-1.407145298,1.750168266,0.09928367873,-0.03186830181,0.135010787,-1.504594396,1.624600639,1.291382846,1.671413559,-0.06509503456,0.01160079141,-0.5424302479,1.537989067,1.594470341,-1.4096716,1.748617687,0.1007047856,-0.03108941996,0.1327443722,-1.503429397,1.625888601,1.291362838,1.668957529,-0.06480687921,0.01201635895,-0.5421857505
47.97,65.347,0,-0.0362,0,-0.04,2398,0,0,0,-0.0366,1,-0.003109451861,-0.03613255648,-0.16324576,-0.02808384502,0.01528755678,0.04726549055,0.001572861467,0.001082307266,-0.3184167147,0.08203288913,-0.3184167147,0.08203288913,0,0.01051130606,0.04849598388,0.008726743004,0.562042754,0.038323,0.00199881254,0.00161724575,0.0002042801116,0.004414981729,0.003152650615,ok,4,1,1.537969917,1.592471528,-1.411578631,1.749679727,0.1002194862,-0.03111496824,0.1341364213,-1.503986324,1.626091802,1.290942618,1.669044602,-0.06476214026,0.01179141317,-0.5421063847,1.537364465,1.598091956,-1.413347451,1.747078629,0.1036096002,-0.03030642773,0.1285851168,-1.502564393,1.627098222,1.292784875,1.667396383,-0.06557662119,0.01250684922,-0.5407575315
47.98,65.357,0,-0.0366,0,-0.04,2399,0,0,0,-0.037,1,-0.003307370698,-0.03655346422,0.3831395226,-0.01585275631,0.01206978439,0.04829237001,0.001198898304,0.001121361669,0.067155689,-0.2444885373,0.067155689,-0.2444885373,0,0.01307711973,0.04462504195,0.008713440119,0.3181457182,0.045261,0.00313393232,0.0009386562975,0.0002282581077,0.002309523749,0.003115762468,ok,4,1,1.536961439,1.594958024,-1.41332825,1.747868669,0.1027491301,-0.03046242018,0.129758103,-1.50332175,1.626965172,1.292680577,1.667609767,-0.06528283006,0.01233535847,-0.5412818924,1.535816839,1.595931629,-1.41126728,1.74553957,0.1015623032,-0.03021419313,0.1311127416,-1.500462673,1.624000754,1.289537649,1.665835238,-0.06240421425,0.01266650933,-0.5444633495
47.99,65.367,0,-0.037,0,-0.04,2399,0,0,0,-0.0374,1,-0.0004402862329,-0.03674095042,0.5149763306,-0.0566466081,0.01274313119,0.04557181201,0.001033484971,0.0006770450075,0.1605383754,0.2454126775,0.1605383754,0.2454126775,0,0.01515120683,0.04925300217,0.008702401028,0.4973866578,0.040717,0.001972293273,0.001483114262,0.0009551122061,0.003158387994,0.001879420913,ok,4,1,1.536153674,1.597259186,-1.409294987,1.746063412,0.1020933066,-0.03023612133,0.1299306484,-1.500594681,1.625525495,1.289058839,1.666405618,-0.06334754948,0.01258262515,-0.543150039,1.534334702,1.594197268,-1.40960587,1.744000511,0.09987508045,-0.03006763604,0.1331485607,-1.50040889,1.628039874,1.294032706,1.664274092,-0.06576852498,0.01337334212,-0.5396626285
48,65.377,0,-0.0374,0,-0.04,2400,0,0,0,-0.0378,1,0.006094155225,-0.03745425437,-0.4430277688,-0.01356407282,0.01410801809,0.04818819185,0.002228221397,0.002173875168,0.4953621924,0.2612174749,0.4953621924,0.2612174749,0,0.02153845097,0.05210645397,0.008674569818,0.7886530862,0.048628,0.002428367281,0.000676087115,0.001249757143,0.004900547318,0.006715150973,ok,4,1,1.535385684,1.596625636,-1.409441455,1.743479856,0.1002730609,-0.03041513989,0.1326336342,-1.500392546,1.626125217,1.294929159,1.665411223,-0.0650576334,0.01336659747,-0.5414783275,1.532228339,1.588739105,-1.40420715,1.742453771,0.09497348817,-0.03032507933,0.1395004579,-1.499916138,1.630591966,1.296915878,1.662704468,-0.06777588175,0.01398175431,-0.5366385269
48.01,65.387,0,-0.0378,0,-0.04,2400,0,0,0,-0.0382,1,0.004496297262,-0.03772290438,-1.125585967,-0.008652935143,0.0195410563,0.0508307042,0.001665752172,0.001308950536,-0.324700892,0.0001507792476,-0.324700892,0.0001507792476,0,0.01467054292,0.05083296589,0.00869976818,0.5507130421,0.04472,0.002684716639,0.0006987262991,0.0004334383298,0.004063196,0.003344376232,ok,4,1,1.53337612,1.591423821,-1.404767039,1.74241378,0.09634008318,-0.03032487916,0.1375782535,-1.49964862,1.628196831,1.296251241,1.66376128,-0.06723357255,0.01396404925,-0.5374876057,1.532016409,1.594729378,-1.410274169,1.740904469,0.09993955281,-0.02928709866,0.1325920467,-1.498445499,1.629673174,1.296034164,1.661131949,-0.06660419828,0.01431238441,-0.5377449621
48.02,65.397,0,-0.0382,0,-0.04,2401,0,0,0,-0.0386,1,-0.007360980384,-0.0379862888,0.06818491201,-0.03147637884,0.01627712328,0.05108858773,0.003161689438,0.00246901026,-0.1780227125,0.2246839404,-0.1780227125,0.2246839404,0,0.01360678259,0.05445884684,0.008702023341,0.5085133767,0.039212,0.003744500247,0.002363175536,0.001061107088,0.00822659436,0.007403175247,ok,4,1,1.531568304,1.590984877,-1.412535544,1.742647322,0.09892890705,-0.02921205066,0.1350297188,-1.4990619,1.630958924,1.294546676,1.660696072,-0.06658001611,0.01392677556,-0.5371028564,1.530969897,1.595707718,-1.411322687,1.739355168,0.1005868705,-0.02881068569,0.1314902836,-1.498127877,1.632877002,1.29963181,1.659559493,-0.0692165968,0.0149795916,-0.5339479993
48.03,65.407,0,-0.0386,0,-0.04,2401,0,0,0,-0.039,1,-0.001190860297,-0.03856323845,0.2379918553,-0.01820488293,0.01458582377,0.05371155844,0.0004705001166,0.000548893049,0.1794795543,-0.1020719334,0.1794795543,-0.1020719334,0,0.01727801708,0.05218047944,0.008684637719,0.3641125893,0.058697,0.002045083087,7.792583706e-05,0.000468339729,0.0009924135083,0.00131124578,ok,4,1,1.530785006,1.593662635,-1.410310353,1.739662195,0.100230861,-0.02900859875,0.1314841182,-1.498668897,1.632245777,1.299513556,1.660115242,-0.06852936413,0.01483474937,-0.5353442187,1.529259833,1.59259347,-1.408262775,1.737805867,0.09769849362,-0.02880645151,0.1351252441,-1.496421164,1.631112568,1.297829285,1.657986967,-0.06726701689,0.01524151366,-0.5360601374
48.04,65.417,0,-0.039,0,-0.04,2402,0,0,0,-0.0394,1,-2.973050937e-05,-0.03875078901,0.1247758515,-0.04539082353,0.016299587,0.0525039444,0.001051201869,0.0004989662586,0.3285791278,0.1214070693,0.3285791278,0.1214070693,0,0.02122827392,0.05432505044,0.008666539109,0.6043113256,0.033892,0.002689574203,0.001435369021,0.0006845968349,0.002930094722,0.00150270304,ok,4,1,1.529879499,1.595283044,-1.407089619,1.738306728,0.09838125026,-0.0287836761,0.1339802496,-1.496503805,1.631692254,1.297140187,1.658631217,-0.0676974017,0.01517703377,-0.5353321535,1.527503354,1.589239931,-1.40495151,1.736256566,0.09459350222,-0.02882055949,0.1390394875,-1.495753759,1.633070152,1.30007848,1.656414476,-0.06874030276,0.0158060386,-0.5337457106
48.05,65.427,0,-0.0394,0,-0.04,2402,0,0,0,-0.0398,1,0.00337872211,-0.0393325571,-0.4424117524,-0.03227502062,0.01966781663,0.05381270071,0.001153996824,0.001164994281,-0.1499367952,-0.09232980013,-0.1499367952,-0.09232980013,0,0.0174187647,0.0524277537,0.008679481835,0.2933604131,0.043617,0.002701730716,0.0004521895915,0.0003340378897,0.002020864385,0.003715153503,ok,4,1,1.528480804,1.591941661,-1.405671269,1.736279804,0.095445369,-0.02895324189,0.1381243221,-1.495699431,1.632413063,1.300166145,1.657255468,-0.06842421191,0.01570023022,-0.5345563787,1.526853793,1.59258855,-1.40838708,1.734707265,0.09729537447,-0.02808363272,0.1351907179,-1.494137533,1.631626223,1.298620317,1.654841965,-0.06708161042,0.01609477202,-0.5354764592
48.06,65.437,0,-0.0398,0,-0.04,2403,0,0,0,-0.0402,1,-0.003800751063,-0.03969083515,0.04489540839,-0.03717334721,0.01828718632,0.05284196279,0.001748634358,0.001301965688,-0.3393853903,0.05805043876,-0.3393853903,0.05805043876,0,0.01319640547,0.05371271938,0.008694654124,0.6151852121,0.039468,0.00244452815,0.001645480073,0.0003561727405,0.004606725108,0.003912093405,ok,4,1,1.526763805,1.590144022,-1.410105493,1.735852428,0.09674335596,-0.02808575429,0.1366073008,-1.494806669,1.632239746,1.298311489,1.654895309,-0.06733104935,0.01590130843,-0.5349054864,1.526252271,1.596295874,-1.412189573,1.733152776,0.1003144818,-0.02729277578,0.1309297439,-1.493267085,1.63286034,1.300083869,1.653263698,-0.06789320363,0.0166051321,-0.5340225888
48.07,65.447,0,-0.0402,0,-0.04,2403,0,0,0,-0.0406,1,-0.002456381168,-0.04017564927,0.4649785168,-0.01797824935,0.01481576918,0.05355729329,0.0008995354631,0.0008943464406,-0.08498641849,-0.07438065857,-0.08498641849,-0.07438065857,0,0.0135409729,0.05244158341,0.008690884112,0.2882073985,0.062428,0.003122365521,0.0007984236918,0.0003687908938,0.001427676821,0.002391993483,ok,4,1,1.52588949,1.593173508,-1.411840631,1.733797006,0.09938997436,-0.02749665442,0.1320354315,-1.494018538,1.632588558,1.30026163,1.653583995,-0.06764832667,0.01647815339,-0.5345384657,1.525011594,1.596055582,-1.412015291,1.731593099,0.09991223875,-0.0269500366,0.1312380159,-1.49179728,1.631942922,1.299195979,1.651679664,-0.06672026696,0.01694707784,-0.5351271467
48.08,65.457,0,-0.0406,0,-0.04,2404,0,0,0,-0.041,1,-0.0001293675546,-0.04043722491,0.3254751111,-0.033364062,0.01374552996,0.05267909398,0.0006501308032,0.0002076006317,0.2401286662,0.0234410651,0.2401286662,0.0234410651,0,0.01734745995,0.05303070996,0.008672894925,0.4026236685,0.056067,0.001614190743,0.0009627148108,0.00028161892,0.001991282207,0.0007272277524,ok,4,1,1.525294536,1.596682708,-1.4104011,1.732011229,0.09987682017,-0.02707939279,0.130983322,-1.49206686,1.632143264,1.298955601,1.65227919,-0.06707485758,0.0168671253,-0.5347163285,1.52328469,1.592823662,-1.408814883,1.730033422,0.09690524488,-0.02694636165,0.1350095586,-1.490762955,1.632591257,1.300020476,1.65009563,-0.06699398431,0.01741501592,-0.5343699276
48.09,65.467,0,-0.041,0,-0.04,2404,0,0,0,-0.0414,1,0.004487821528,-0.04088825951,-0.2166208031,-0.03438791109,0.01606909632,0.05286589753,0.001718352276,0.001511998746,-0.04294147715,-0.1500840336,-0.04294147715,-0.1500840336,0,0.01542497416,0.05061463703,0.008678410542,0.2552371893,0.041599,0.002904636469,0.001218234645,0.0001120074159,0.003858178615,0.004674778264,ok,4,1,1.524310425,1.595728299,-1.4080787,1.729906033,0.09767783409,-0.02713517826,0.1338688114,-1.49065094,1.632361387,1.300026767,1.651063968,-0.06707519949,0.0173941955,-0.5346262362,1.522363111,1.594542352,-1.410618843,1.728473744,0.09820574192,-0.02638150584,0.1330498861,-1.489026571,1.630709936,1.298071409,1.648511596,-0.06492452043,0.01768051951,-0.536620345
48.1,65.477,0,-0.0414,0,-0.04,2405,0,0,0,-0.0418,1,-0.001510729637,-0.04124162987,-0.03922449928,-0.04783677563,0.01565517286,0.0512495565,0.0008846102253,0.0005442391525,-0.2931881249,-0.2495263219,-0.2931881249,-0.2495263219,0,0.01125735098,0.04750666167,0.008693901262,0.5071125543,0.057755,0.001142043941,0.0008721255318,0.0004393923248,0.002712392727,0.001558790601,ok,4,1,1.522633359,1.593853084,-1.411760887,1.729398154,0.09796690511,-0.02642129268,0.1339156253,-1.489480054,1.631707618,1.29795652,1.648714805,-0.06538834869,0.01749476911,-0.5358848251,1.521742851,1.598204267,-1.414393487,1.726914067,0.1012023602,-0.02558449395,0.1288444998,-1.487116883,1.628250252,1.295474612,1.646927547,-0.06230896096,0.01791404314,-0.539563434
48.11,65.487,0,-0.0418,0,-0.04,2405,0,0,0,-0.0422,1,-0.004183893583,-0.04168005195,0.682480955,-0.05164715429,0.01274030339,0.04861346629,0.001552877444,0.001300254436,-0.08655495197,-0.07674220949,-0.08655495197,-0.07674220949,0,0.01144197911,0.04746233315,0.008690823903,0.289160682,0.062069,0.002993541407,0.001039803338,0.0003333876471,0.003467593496,0.003650213621,ok,4,1,1.521341223,1.595210725,-1.414601477,1.728003352,0.1003477846,-0.02567547849,0.1300965121,-1.488033568,1.629849521,1.295902224,1.646923162,-0.062946773,0.01773335189,-0.5386544539,1.520523922,1.598102332,-1.414360125,1.72535439,0.1009214173,-0.02522562187,0.1289927835,-1.485935482,1.628365251,1.295708703,1.645343521,-0.06208390278,0.01834042177,-0.5394401797
48.12,65.497,0,-0.0422,0,-0.04,2406,0,0,0,-0.0426,1,0.001731902064,-0.0422059185,0.4014604773,-0.03063921453,0.01172077263,0.0476573548,0.0009413212138,0.0007010514769,0.0376047492,0.1847844422,0.0376047492,0.1847844422,0,0.01228484387,0.05042912143,0.008684898708,0.3304318862,0.090316,0.001406413752,0.0007058420607,0.0006289267732,0.002651959242,0.002104642522,ok,4,1,1.520822063,1.598156715,-1.412953711,1.725421004,0.1008163732,-0.02547825595,0.1287117591,-1.486403038,1.627942547,1.296717872,1.646091166,-0.0623171001,0.01832381331,-0.5396075895,1.519215301,1.597430854,-1.413747863,1.723792095,0.1001428546,-0.02493077992,0.1297998193,-1.485468275,1.631010801,1.298736109,1.643756576,-0.06421852732,0.01895623048,-0.5363032707
48.13,65.507,0,-0.0426,0,-0.04,2406,0,0,0,-0.043,1,0.005034065561,-0.04261671942,-0.3640620627,-0.005761927217,0.01181461533,0.04947088058,0.001884687989,0.001618972918,0.570391953,0.2778131962,0.570391953,0.2778131962,0,0.02037049463,0.05363807853,0.008649135429,0.8434420195,0.025805,0.002260110312,0.0006262216059,0.0009845927785,0.004324008265,0.004488715387,ok,4,1,1.520101945,1.598934211,-1.413151066,1.723554736,0.1002760005,-0.0252292687,0.1296014786,-1.485478563,1.628750691,1.299153695,1.644816297,-0.06378187516,0.01898662977,-0.5373407793,1.516893483,1.590499791,-1.406761632,1.72222197,0.09387932754,-0.02533258395,0.1378534298,-1.485041651,1.633864591,1.301992778,1.642160869,-0.06655096734,0.01960838923,-0.5329245648
48.14,65.517,0,-0.043,0,-0.04,2407,0,0,0,-0.0434,1,0.006186964356,-0.04289971647,-1.111567399,-0.01245471221,0.01795395699,0.05237475621,0.002408574447,0.00189159209,-0.210929051,0.04014745727,-0.210929051,0.04014745727,0,0.01479002123,0.05297696807,0.008669558926,0.5321420134,0.052403,0.003877782953,0.001525317699,0.0002548827838,0.006016965925,0.00546403702,ok,4,1,1.518250638,1.594377574,-1.406472043,1.721940194,0.09558471216,-0.02537837398,0.135254661,-1.484478012,1.631880849,1.301207977,1.643378087,-0.06603325971,0.01957351938,-0.5338801756,1.516485677,1.595378446,-1.411793464,1.7206518,0.09796138029,-0.02440657501,0.1322355087,-1.483714445,1.63346015,1.301659941,1.640565162,-0.06585086846,0.02000253218,-0.5334190416
48.15,65.527,0,-0.0434,0,-0.04,2407,0,0,0,-0.0438,1,-0.006022472885,-0.04318816592,-0.2154445113,-0.03093326053,0.01582852066,0.05308411972,0.002749869013,0.00198243321,-0.2346935719,0.05728982016,-0.2346935719,0.05728982016,0,0.01230811708,0.05394346702,0.008677956277,0.4822393928,0.052004,0.00261847152,0.002149607075,0.0008823013188,0.007583629798,0.005924938834,ok,4,1,1.516277807,1.592759974,-1.414223544,1.722218786,0.09719243103,-0.02434917818,0.1343601951,-1.484296208,1.634559754,1.300328006,1.640231947,-0.06571059074,0.01959810998,-0.5331015632,1.515630775,1.597582368,-1.414104722,1.71908165,0.09970122813,-0.02376935864,0.1297176727,-1.482765259,1.634426127,1.302840489,1.638969455,-0.06642929532,0.02050463832,-0.5322846037
48.16,65.537,0,-0.0438,0,-0.04,2408,0,0,0,-0.0442,1,-0.004246027808,-0.04368497728,0.5119641772,-0.02934038074,0.0136553217,0.05391246171,0.001418526613,0.001307482771,0.01089852303,0.06266136467,0.01089852303,0.06266136467,0,0.01381879954,0.05485238218,0.008669128868,0.2442187883,0.057484,0.003058178003,0.0006742910717,0.0001933849793,0.002452014212,0.003572379925,ok,4,1,1.515146814,1.59452419,-1.41377921,1.719953689,0.09913748209,-0.02385947386,0.1302397732,-1.483564224,1.634953902,1.302480808,1.639159582,-0.06619970987,0.02030068121,-0.5327161316,1.514231791,1.59633274,-1.412896771,1.717511501,0.09841185433,-0.02353350137,0.1311936788,-1.481802252,1.635343696,1.303969788,1.637373748,-0.06696440615,0.02100259074,-0.5312077988
48.17,65.547,0,-0.0442,0,-0.04,2408,0,0,0,-0.0446,1,0.001447260592,-0.04405111299,0.2350797824,-0.02133597237,0.01358324064,0.05450303305,0.0009503647454,0.0004713337278,0.452606678,0.04888701066,0.452606678,0.04888701066,0,0.02037234081,0.05523633821,0.008639940663,0.7269921899,0.03686,0.001624229698,0.00120543147,0.0001642839825,0.002726419689,0.001348252921,ok,4,1,1.514716831,1.597594211,-1.411272541,1.71766478,0.09868602994,-0.02369433724,0.1304448022,-1.481917087,1.634686383,1.303801802,1.638160484,-0.06685459448,0.02092236845,-0.5315738008,1.512121528,1.590726851,-1.407225712,1.715941451,0.09328010178,-0.02377637296,0.1377147241,-1.480717239,1.635819274,1.304611398,1.635778041,-0.06708750717,0.021465659,-0.5306563744
48.18,65.557,0,-0.0446,0,-0.04,2409,0,0,0,-0.045,1,0.005244207494,-0.04442735297,-0.5242824223,-0.03820706015,0.01821949382,0.05489250401,0.001986352723,0.00171036199,-0.1559359729,-0.182925418,-0.1559359729,-0.182925418,0,0.01588045422,0.05214862274,0.00865596812,0.4492813048,0.062317,0.004139116683,0.001539420593,0.0001630372823,0.004469197095,0.005024727844,ok,4,1,1.513455403,1.594865968,-1.406826688,1.715830953,0.09469970379,-0.0238505639,0.135759715,-1.480310233,1.635262786,1.304194842,1.636817388,-0.06717995266,0.0214196933,-0.5307515839,1.511558667,1.59466509,-1.411319501,1.714371232,0.0965547782,-0.02295774049,0.1331858331,-1.478828955,1.633371245,1.302009337,1.634182334,-0.06447045544,0.02170072059,-0.5335793857
48.19,65.567,0,-0.045,0,-0.04,2409,0,0,0,-0.0454,1,-0.004951179731,-0.04481454917,0.04694555164,-0.05189159339,0.01666377586,0.05304425092,0.002408077634,0.00161902025,-0.22485888,-0.0596790351,-0.22485888,-0.0596790351,0,0.01329089265,0.0521490654,0.008664569735,0.4610093027,0.081233,0.002464018531,0.002020869382,0.000790181085,0.006955209214,0.004768423809,ok,4,1,1.511531194,1.592590939,-1.413783519,1.71592047,0.09585549673,-0.02287696231,0.135171516,-1.479497498,1.635119143,1.301602875,1.633865449,-0.06492158036,0.02134759356,-0.5325348425,1.510722195,1.59696049,-1.413735109,1.712790451,0.09838726246,-0.02230597818,0.130561423,-1.477654385,1.633523512,1.302288663,1.632574801,-0.06429140469,0.0221491254,-0.5334122023
