t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7
1.015400000000000063e+02,1.974046664437651144e-01,-3.153115684856894196e-02,1.574094654602820276e+00,1.648457446235728874e+00,-1.395089797166700896e+00,1.688705186232295929e+00,-2.033183886296920095e-02,8.657514393811355236e-02,2.061709575530247807e-01,-1.492478065835974865e+00,1.545751287712419542e+00,1.269089593897885448e+00,1.744764914385438459e+00,-1.661674505459816154e-01,-1.013414093093069068e-01,-4.890903664139800711e-01
1.015600000000000023e+02,2.895934194716216492e-01,-2.984747055139452127e-02,1.580408939196226159e+00,1.649336143134641386e+00,-1.358799779981437972e+00,1.657674875210751519e+00,-9.500132986263172541e-02,1.456346188046808710e-01,2.629954421518051477e-01,-1.493201900067349319e+00,1.545113335372828578e+00,1.294566602850050208e+00,1.777675196506173227e+00,-2.499735879422922968e-01,-1.438321763586780933e-01,-4.144231096678200887e-01
1.015799999999999983e+02,3.760930256286652007e-01,-2.836339419677660900e-02,1.582408705760350420e+00,1.649336143134641386e+00,-1.320768887248265688e+00,1.627900020631898093e+00,-1.645264963263643743e-01,2.049803978373876123e-01,3.142316033084337490e-01,-1.490775057474628795e+00,1.544458835075730674e+00,1.315488528127145562e+00,1.807624330780143174e+00,-3.300589409931344864e-01,-1.782282921720232394e-01,-3.415097726660359934e-01
1.016000000000000085e+02,4.561060197953885620e-01,-2.711634618629756716e-02,1.580801575450222263e+00,1.649336143134641386e+00,-1.282952813613115639e+00,1.599844148935977151e+00,-2.281498952719841766e-01,2.630768133749845639e-01,3.591165216669010563e-01,-1.485796400926833183e+00,1.543846286441018956e+00,1.332244709375615122e+00,1.834214218948509556e+00,-4.052418836389123924e-01,-2.050576256146548204e-01,-2.718052088488973062e-01
1.016200000000000045e+02,5.289726406997162789e-01,-2.614094775327167192e-02,1.576221336801640671e+00,1.649336143134641386e+00,-1.246335111360556969e+00,1.573825938396478108e+00,-2.858382246170805829e-01,3.185856604531752678e-01,3.979937534734546700e-01,-1.478879928272925914e+00,1.543307661435324718e+00,1.345300312541329202e+00,1.857170818773817178e+00,-4.744170917514260455e-01,-2.251032490227118654e-01,-2.067040512886430259e-01
1.016400000000000006e+02,5.941799299658435674e-01,-2.546852071533793269e-02,1.569335275099117188e+00,1.649336143134641386e+00,-1.211810879501651117e+00,1.550022227318471613e+00,-3.375717470043957946e-01,3.703617049536079842e-01,4.312313058658734377e-01,-1.470620028752276820e+00,1.542854626323552081e+00,1.355173611827525049e+00,1.876335813926306217e+00,-5.366507164323524037e-01,-2.393264354127369598e-01,-1.474252147199316409e-01
1.016599999999999966e+02,6.513679032054787710e-01,-2.512662941115157561e-02,1.560800211501069290e+00,1.649336143134641386e+00,-1.180160623369016948e+00,1.528481706991789979e+00,-3.833436145247247073e-01,4.174610082833072333e-01,4.591915991131819141e-01,-1.461559542247343080e+00,1.542484915639666943e+00,1.362406811280608476e+00,1.891651528452365616e+00,-5.912472582876761029e-01,-2.487728769903474468e-01,-9.492962444819386114e-02
1.016800000000000068e+02,7.003326975120922615e-01,-2.513867288533248867e-02,1.551224292396472526e+00,1.649336143134641386e+00,-1.152028257384219323e+00,1.509145731132446100e+00,-4.231712967212463150e-01,4.591467792570998463e-01,4.822193543075734001e-01,-1.452163959072717558e+00,1.542188027650089444e+00,1.367534174745272724e+00,1.903141775296044891e+00,-6.377789381291144588e-01,-2.544794407681976733e-01,-4.987997431150136690e-02
1.017000000000000028e+02,7.410266583008520147e-01,-2.552353272725101790e-02,1.541135518862040810e+00,1.649336143134641386e+00,-1.127904134219312127e+00,1.491872475318951841e+00,-4.571123933899118863e-01,4.948943562193518497e-01,5.006415161634213407e-01,-1.442803818965418428e+00,1.541949734505955627e+00,1.371051736481390115e+00,1.910891528426112540e+00,-6.760806044490723643e-01,-2.573960115042014385e-01,-1.263889634649180069e-02
1.017199999999999989e+02,7.735553875613757624e-01,-2.629528124063669481e-02,1.530958173628065300e+00,1.649336143134641386e+00,-1.108114124546892620e+00,1.476461003679696571e+00,-4.852796916230351920e-01,5.243945234722614535e-01,5.147740712744427460e-01,-1.433745944766276148e+00,1.541755239006626699e+00,1.373392441376368511e+00,1.915028052219791999e+00,-7.062210981464789317e-01,-2.583308503320215221e-01,1.670596253709584478e-02
1.017400000000000091e+02,7.981718341242064474e-01,-2.746295383194469197e-02,1.520998291293160110e+00,1.649336143134641386e+00,-1.092815555102567115e+00,1.462672550484008127e+00,-5.078528078476323149e-01,5.475532005261734003e-01,5.249315068342794710e-01,-1.425152961322888823e+00,1.541591078760889078e+00,1.374909425160626641e+00,1.915705487270619622e+00,-7.284639374051731231e-01,-2.579214480079205507e-01,3.830329168832408149e-02
1.017600000000000051e+02,8.152675633624941742e-01,-2.903038866598469520e-02,1.511438941494830157e+00,1.649336143134641386e+00,-1.082000376819169496e+00,1.450247332113878240e+00,-5.250856066799527433e-01,5.644854334100181115e-01,5.314356369831985116e-01,-1.417089800366116092e+00,1.541446034104635654e+00,1.375868668589352639e+00,1.913094035927652925e+00,-7.432277296763301067e-01,-2.566281731494202689e-01,5.249664698727078693e-02
1.017800000000000011e+02,8.253613977716918182e-01,-3.099613575841386748e-02,1.502345343672485622e+00,1.649336143134641386e+00,-1.075505387286408432e+00,1.438916271579522732e+00,-5.373096123898791765e-01,5.755022788960022506e-01,5.346216878794919358e-01,-1.409535574367859478e+00,1.541311337821519523e+00,1.376450812985936967e+00,1.907373996889107026e+00,-7.510524447009766513e-01,-2.547457070981908323e-01,5.978658468711908758e-02
1.017999999999999972e+02,8.290856700579291028e-01,-3.335343676761063497e-02,1.491839204337011449e+00,1.645980158198597110e+00,-1.068180831310381995e+00,1.428407964396491980e+00,-5.469543227652933215e-01,5.833727532926568093e-01,5.393388855053771191e-01,-1.402399192971311992e+00,1.541180464591865862e+00,1.376760777457531448e+00,1.898734124649155808e+00,-7.525736262249224096e-01,-2.524268137552014291e-01,6.079881358042878159e-02
1.018200000000000074e+02,8.271703757671008406e-01,-3.609027582499065023e-02,1.481884950977704785e+00,1.643087958653775660e+00,-1.065031074571142877e+00,1.418451915107801442e+00,-5.522940419380533150e-01,5.861672457856746954e-01,5.408262961318417439e-01,-1.395537223698522400e+00,1.541048665197204404e+00,1.376843017590242635e+00,1.887373240680296771e+00,-7.485036848960676670e-01,-2.497136071323046436e-01,5.625795829900730877e-02
1.018400000000000034e+02,8.204255522242677179e-01,-3.918950081470860131e-02,1.472213973703222489e+00,1.640426278845364072e+00,-1.065245485508134360e+00,1.408779465818611021e+00,-5.540401481842521791e-01,5.847441659197388786e-01,5.397492282102878125e-01,-1.388772682114736590e+00,1.540912419388235310e+00,1.376699977867223534e+00,1.873503742061199295e+00,-7.396179344744284734e-01,-2.465722756815980077e-01,4.696516190968277188e-02
1.018599999999999994e+02,8.097222438908442399e-01,-4.262901359317520372e-02,1.462559790854671915e+00,1.637851947054937751e+00,-1.068054968475503630e+00,1.399123918556341328e+00,-5.529080727627864178e-01,5.800038152132223068e-01,5.366734946693421104e-01,-1.381913566037474839e+00,1.540768850975802184e+00,1.376311218701185224e+00,1.857355630522460999e+00,-7.267425426021384416e-01,-2.429280228852947199e-01,3.377733341105131765e-02
1.018799999999999955e+02,7.959724405286204840e-01,-4.638202673752941235e-02,1.452658343210431635e+00,1.635255212225251276e+00,-1.072683156216094558e+00,1.389221165398909275e+00,-5.496429958287775142e-01,5.728836700708690444e-01,5.321333836996969824e-01,-1.374801224462049776e+00,1.540772720538292839e+00,1.375798834882646204e+00,1.839179873159593193e+00,-7.108918528202153864e-01,-2.385772868600823937e-01,1.772993225490078137e-02
1.019000000000000057e+02,7.801083933088082123e-01,-5.041738354190485050e-02,1.442250243697161816e+00,1.632518601584008078e+00,-1.078312231145090561e+00,1.378811760032194744e+00,-5.450370967036292091e-01,5.643490511383837394e-01,5.266798907018944709e-01,-1.367237128155918802e+00,1.540788096928922934e+00,1.375027033237409713e+00,1.819250234698554181e+00,-6.928339928966321670e-01,-2.335623128673983695e-01,-3.888727976024791938e-04
1.019200000000000017e+02,7.630617248596059943e-01,-5.469993715227509934e-02,1.431084502306277484e+00,1.629489138738545062e+00,-1.084061370978995464e+00,1.367644886150878536e+00,-5.399409505559666922e-01,5.553790496009726185e-01,5.209106933353357949e-01,-1.359075955508340927e+00,1.540800184409303997e+00,1.373989880561548027e+00,1.797863110481069171e+00,-6.734550179981306783e-01,-2.278682218960315919e-01,-1.969347209674851551e-02
1.019399999999999977e+02,7.457427520056347792e-01,-5.919098395539528629e-02,1.418925000015647475e+00,1.625968526988810225e+00,-1.088984430654284408e+00,1.355484200053330257e+00,-5.352651214564340121e-01,5.469457553950632933e-01,5.154758058135917587e-01,-1.350212084624782038e+00,1.540803185681748122e+00,1.372715064421160092e+00,1.775335264096704613e+00,-6.536373427247216261e-01,-2.215242690204793918e-01,-3.932352090714993226e-02
1.019600000000000080e+02,7.290204345804013331e-01,-6.384874562515405194e-02,1.405557221957247638e+00,1.621720614542873307e+00,-1.092085227890907673e+00,1.342115133192074872e+00,-5.319699831574103976e-01,5.399900578090001124e-01,5.110606677264735165e-01,-1.340582544738888826e+00,1.540791000850092018e+00,1.371255948377264611e+00,1.751999675273933965e+00,-6.342308055211896001e-01,-2.146151490942240780e-01,-5.847470845738361039e-02
1.019800000000000040e+02,7.137033502955365538e-01,-6.862889358942116103e-02,1.390796567142452478e+00,1.616501656229696771e+00,-1.092359470149133926e+00,1.327352995477402153e+00,-5.310363095359323937e-01,5.353931032828260772e-01,5.083403071834686759e-01,-1.330168192991389109e+00,1.540757447298899407e+00,1.369688210010638674e+00,1.728199898740690577e+00,-6.160327578181898911e-01,-2.072769695183996064e-01,-7.641855953089519982e-02
1.020000000000000000e+02,7.005220744953593037e-01,-7.348510912073617785e-02,1.374496360222620783e+00,1.610108690426063083e+00,-1.088859501707083677e+00,1.311051146075557838e+00,-5.334163638646578498e-01,5.339471600854910349e-01,5.079109880432007840e-01,-1.318991678789912747e+00,1.540696615596723884e+00,1.368103310677538875e+00,1.704283417571341053e+00,-5.997695896327466247e-01,-1.996863994352367777e-01,-9.251844999697832195e-02
1.020199999999999960e+02,6.901133151252378806e-01,-7.836967178208356644e-02,1.356555550357101625e+00,1.602437617115220814e+00,-1.080775378767796946e+00,1.293108581502772303e+00,-5.399695108308109059e-01,5.363278039463422742e-01,5.102094771862213385e-01,-1.310301035871436426e+00,1.556691190126894941e+00,1.383805509376890397e+00,1.680594463732207666e+00,-6.034524846833597689e-01,-1.814947871411745350e-01,-9.036992575006015660e-02
1.020400000000000063e+02,6.830061179625404044e-01,-8.323406858068348180e-02,1.335104540043237975e+00,1.590249571855268940e+00,-1.061884934379496714e+00,1.273476485333685515e+00,-5.544224829520727482e-01,5.453384799239279213e-01,5.197362193087812221e-01,-1.301786713023075803e+00,1.578821770385287815e+00,1.406933262058246648e+00,1.657466708863410743e+00,-6.172170403005705630e-01,-1.594000012258023624e-01,-7.954847790912081273e-02
1.020600000000000023e+02,6.796104157704765392e-01,-8.802961590307833983e-02,1.312521938477916983e+00,1.578301680887540526e+00,-1.039309385486279380e+00,1.252163525298083391e+00,-5.732932208313969991e-01,5.583742139461280729e-01,5.305429904152878517e-01,-1.291988696772136569e+00,1.599182136875519245e+00,1.429183829094488267e+00,1.635216139818944425e+00,-6.330001526834256875e-01,-1.386134062102302444e-01,-6.763389493907359662e-02
1.020799999999999983e+02,6.802081483584232480e-01,-9.270808612758275891e-02,1.290010617830260831e+00,1.568706645460452798e+00,-1.016392786165012829e+00,1.229239904585056609e+00,-5.949850037839029548e-01,5.742757759076685398e-01,5.399563828848097380e-01,-1.281088542965572508e+00,1.617540222278351481e+00,1.450265606563210907e+00,1.614134360870393525e+00,-6.508177605089384699e-01,-1.192895868971285411e-01,-5.470709467728345626e-02
1.021000000000000085e+02,6.849471294587714532e-01,-9.722233073758224098e-02,1.267860305259337794e+00,1.561750315899959718e+00,-9.936296623057354616e-01,1.204840319395742210e+00,-6.193809930036096034e-01,5.929157515800687062e-01,5.475624196295616475e-01,-1.269289282968243615e+00,1.633608193714805923e+00,1.469750849029806350e+00,1.594482528893499618e+00,-6.704695916325309479e-01,-1.016272700533778078e-01,-4.099145178883295548e-02
1.021200000000000045e+02,6.938377818578278511e-01,-1.015268917923396463e-01,1.247141735139402074e+00,1.558762064173301320e+00,-9.738379401464716256e-01,1.179166010539342002e+00,-6.450529036017397244e-01,6.130747652975465645e-01,5.514055059350052579e-01,-1.256570385957095581e+00,1.644184585010989075e+00,1.483815425203911964e+00,1.576486132177523425e+00,-6.884659877547815165e-01,-8.798336592825992120e-02,-2.938209062021735624e-02
1.021400000000000006e+02,7.067528053969341917e-01,-1.055785937503940092e-01,1.228149316922159562e+00,1.559701985315224082e+00,-9.575700901027758283e-01,1.152486014673853809e+00,-6.717318437947057408e-01,6.343204160599196229e-01,5.512450311524131896e-01,-1.243307684584546546e+00,1.649336136988898804e+00,1.492170758740680947e+00,1.560330852143360092e+00,-7.046212674634845241e-01,-7.848433817485118980e-02,-1.977938033080961153e-02
1.021599999999999966e+02,7.234297843912111947e-01,-1.093371078828285770e-01,1.211131933292250551e+00,1.564429884639866764e+00,-9.453439244692484200e-01,1.125137534959526064e+00,-6.990807324390981847e-01,6.561090596757516158e-01,5.469085621642427730e-01,-1.229808851944051096e+00,1.649319433868474460e+00,1.494747537728765563e+00,1.546159770721504012e+00,-7.187923488261298566e-01,-7.311746511974658025e-02,-1.199815359244246413e-02
1.021800000000000068e+02,7.434766828204651956e-01,-1.127654818562583705e-01,1.196275205500430205e+00,1.572697251531186113e+00,-9.375851674527442281e-01,1.097525093038584254e+00,-7.266951401736228000e-01,6.778234585381641697e-01,5.383437554452451534e-01,-1.216400006923695765e+00,1.645742330518505714e+00,1.493113057195783799e+00,1.534072169799728380e+00,-7.322011940072117309e-01,-7.081976797945466195e-02,-4.771247055555727715e-03
1.022000000000000028e+02,7.663801184548626466e-01,-1.158306275043664707e-01,1.183688178475639230e+00,1.584141470224227799e+00,-9.345636218072077561e-01,1.070117838326786863e+00,-7.541059708139116191e-01,6.988205742159341316e-01,5.256748452015761464e-01,-1.203304800275845299e+00,1.639553382215921618e+00,1.488162740462758871e+00,1.524124084744983287e+00,-7.452964009837894643e-01,-7.097218237370098159e-02,2.484588840020535584e-03
1.022199999999999989e+02,7.915162519938954144e-01,-1.185037603363388592e-01,1.173399092003094557e+00,1.598284974628993771e+00,-9.363336181878904041e-01,1.043444131718647583e+00,-7.807848653684164031e-01,7.184836427319054586e-01,5.092525804525201982e-01,-1.190687530441835840e+00,1.631195846346457090e+00,1.480262469709184181e+00,1.516330610948197322e+00,-7.579136712888386862e-01,-7.331746092884609822e-02,9.838009799920735543e-03
1.022400000000000091e+02,8.181640753894929841e-01,-1.207607849440319181e-01,1.165363284588615045e+00,1.614541459685665092e+00,-9.426902196375287479e-01,1.018082359230206402e+00,-8.061538285368885504e-01,7.362711281995666379e-01,4.896852945284020375e-01,-1.178709410577546857e+00,1.621157286293752886e+00,1.469890380848899225e+00,1.510669735112991630e+00,-7.698917917362946284e-01,-7.754699540622751741e-02,1.732466830305824310e-02
1.022600000000000051e+02,8.455208357916312867e-01,-1.225826211592156434e-01,1.159482206090619583e+00,1.632229189878381836e+00,-9.531479073664080870e-01,9.946469583858591479e-01,-8.296023143373364439e-01,7.517562845091174673e-01,4.678420554799680442e-01,-1.167593242077800575e+00,1.610413474434129633e+00,1.458179916973117107e+00,1.507087211370357505e+00,-7.816022567405368493e-01,-8.293799385461582407e-02,2.531157265817494603e-02
1.022800000000000011e+02,8.726599999999999913e-01,-1.239554665690999202e-01,1.154782096843958383e+00,1.649336143134641386e+00,-9.639138176919797019e-01,9.737961759223222602e-01,-8.523475095377921473e-01,7.659114153941691816e-01,4.464221425379812924e-01,-1.157619359567686468e+00,1.599976854765676082e+00,1.446374624416326693e+00,1.505490560803261157e+00,-7.934075504134859846e-01,-8.870461926281660026e-02,3.407064028653061100e-02
1.022999999999999972e+02,8.726599999999999913e-01,-1.248709918126886115e-01,1.150876172300852929e+00,1.649336143134641386e+00,-9.616340677759337430e-01,9.681145998692576304e-01,-8.568945607279150334e-01,7.682062682756118921e-01,4.446195130796826156e-01,-1.154566972201881869e+00,1.596442437638776690e+00,1.442103934648541363e+00,1.500930430876509014e+00,-7.888474208306159863e-01,-9.021564697211707784e-02,2.977628485971111141e-02
1.023200000000000074e+02,8.726599999999999913e-01,-1.253264659421647886e-01,1.148924426811075650e+00,1.649336143134641386e+00,-9.604769399424981646e-01,9.652736987600134544e-01,-8.591857901493440419e-01,7.693579337278046992e-01,4.437134573438353824e-01,-1.153042372523521264e+00,1.594693603847230357e+00,1.439975571924102082e+00,1.498656974552784682e+00,-7.865739646780668393e-01,-9.095258878820400295e-02,2.763936521036650107e-02
1.023400000000000034e+02,8.726599999999999913e-01,-1.253248100311463720e-01,1.148931532954660550e+00,1.649336143134641386e+00,-9.604811748642405611e-01,9.652840444594710245e-01,-8.591774246248048419e-01,7.693537346228599416e-01,4.437167626481236526e-01,-1.153046211533222287e+00,1.594686949486329164e+00,1.439967300812613704e+00,1.498665245668466595e+00,-7.865670292800307495e-01,-9.096059426304256568e-02,2.763644870515699972e-02
1.023599999999999994e+02,8.726599999999999913e-01,-1.248745781340949990e-01,1.150860826987832430e+00,1.649336143134641386e+00,-9.616250170072112580e-01,9.680922685053521271e-01,-8.569125251473798111e-01,7.682153102028679292e-01,4.446124031614238081e-01,-1.154087154799067427e+00,1.592875949627125198e+00,1.437720004134161567e+00,1.500912542560504770e+00,-7.846818910830900551e-01,-9.313690443830541232e-02,2.683968996013455857e-02
1.023799999999999955e+02,8.726599999999999913e-01,-1.239898656362500434e-01,1.154635748851640109e+00,1.649336143134641386e+00,-9.638292562158851107e-01,9.735833904645068149e-01,-8.525169683511372165e-01,7.659971609528203329e-01,4.463548556197846628e-01,-1.156116040039263604e+00,1.589307412784204843e+00,1.433313092808061739e+00,1.505319454305209748e+00,-7.809807219167931303e-01,-9.741141529146278566e-02,2.525214606405008430e-02
1.024000000000000057e+02,8.726599999999999913e-01,-1.226901459695237950e-01,1.160143544028870322e+00,1.649336143134641386e+00,-9.669664125839991797e-01,9.815863574804827296e-01,-8.461875127109405037e-01,7.627829370664243047e-01,4.488736104094902535e-01,-1.159056854415065230e+00,1.584041557419402002e+00,1.426860544357807070e+00,1.511772003367822359e+00,-7.755506839367235505e-01,-1.036860156979101527e-01,2.286741541406498920e-02
1.024200000000000017e+02,8.726599999999999913e-01,-1.210000375944815243e-01,1.167240684103041382e+00,1.649336143134641386e+00,-9.708742369296451402e-01,9.918821252517904252e-01,-8.381742567186051263e-01,7.586800159287055978e-01,4.520783093508649042e-01,-1.162810350060254017e+00,1.577153558542472078e+00,1.418507809415531007e+00,1.520124739101795575e+00,-7.685019330041371610e-01,-1.118355681615692682e-01,1.967339093933775582e-02
1.024399999999999977e+02,8.726599999999999913e-01,-1.189490040503467794e-01,1.175759274681714039e+00,1.649336143134641386e+00,-9.753710928999321794e-01,1.004213369535396305e+00,-8.287605653011120843e-01,7.538131030792345477e-01,4.558647475044079744e-01,-1.167258549749163876e+00,1.568735379024163157e+00,1.408427968387988560e+00,1.530204581083250748e+00,-7.599651872127470842e-01,-1.217092027823515887e-01,1.565687560369256881e-02
1.024600000000000080e+02,8.726599999999999913e-01,-1.165709907418870511e-01,1.185513704111379463e+00,1.649336143134641386e+00,-9.802708465220763001e-01,1.018294857738432979e+00,-8.182434779353097154e-01,7.483176100202156844e-01,4.601209705493308211e-01,-1.172269899414640104e+00,1.558897582194088249e+00,1.396817369950325238e+00,1.541815180617678083e+00,-7.500890753026767666e-01,-1.331320160769104977e-01,1.080872529585661171e-02
1.024800000000000040e+02,8.726599999999999913e-01,-1.139040029533188170e-01,1.196306913960877960e+00,1.649336143134641386e+00,-9.853954647490400509e-01,1.033823612654534152e+00,-8.069169005515455240e-01,7.423334403569635809e-01,4.647328452777446661e-01,-1.177704792897745989e+00,1.547770806791883835e+00,1.383890987918485527e+00,1.554741563867992893e+00,-7.390374578809231210e-01,-1.459072638909002517e-01,5.129152504084978290e-03
1.025000000000000000e+02,8.726599999999999913e-01,-1.109896303440980753e-01,1.207935877875502495e+00,1.649336143134641386e+00,-9.905843330262996682e-01,1.050488208670788737e+00,-7.950588729846760350e-01,7.359996163774709110e-01,4.695887044322890058e-01,-1.183922857254193328e+00,1.537986987854519372e+00,1.372806775216120823e+00,1.568754837650434109e+00,-7.298708544956606925e-01,-1.578840626137913705e-01,8.295938990594544857e-04
1.025199999999999960e+02,8.691885837463741993e-01,-1.078725238800454789e-01,1.221466289103319003e+00,1.649336143134641386e+00,-9.988180345585093711e-01,1.069466429580249622e+00,-7.782214125552933126e-01,7.259156720472480506e-01,4.739357599090489037e-01,-1.193264724203238814e+00,1.538178213516919524e+00,1.373482910809362689e+00,1.582963344220525093e+00,-7.293131010959614802e-01,-1.622700691784198790e-01,2.808147218661692038e-03
1.025400000000000063e+02,8.217979636901096008e-01,-1.045998317764263719e-01,1.250369424009880159e+00,1.649336143134641386e+00,-1.044081968734559940e+00,1.107692770078885225e+00,-7.053802546991008171e-01,6.720423320271787793e-01,4.682466476772342290e-01,-1.211122346391237725e+00,1.538601646943969614e+00,1.372340301203135660e+00,1.589247550464241154e+00,-6.883692605689685218e-01,-1.657759832532779698e-01,-2.986409999023461118e-02
1.025600000000000023e+02,7.660986715438442562e-01,-1.012206015695564232e-01,1.279959424297400394e+00,1.649336143134641386e+00,-1.091769698236625397e+00,1.149501969962579695e+00,-6.286319862090713473e-01,6.121040894762920237e-01,4.569760269014246923e-01,-1.230340105082030622e+00,1.539105574725371683e+00,1.369632887591213821e+00,1.593672254632320096e+00,-6.392639887732847193e-01,-1.674444275582633590e-01,-6.985518652951980267e-02
1.025799999999999983e+02,7.024056823374691394e-01,-9.778515588297982675e-02,1.309236098277485549e+00,1.649336143134641386e+00,-1.140794716299618594e+00,1.194497042855736657e+00,-5.490679112029522857e-01,5.472228659191185063e-01,4.395599286713950393e-01,-1.250419008542141164e+00,1.539700602326848244e+00,1.364800833729496121e+00,1.595808236768490485e+00,-5.821446879495871807e-01,-1.662222187876563062e-01,-1.170788465602351780e-01
1.026000000000000085e+02,6.311880393129154498e-01,-9.434444980765355204e-02,1.337208362478733870e+00,1.649336143134641386e+00,-1.190177682999022712e+00,1.242222845407536580e+00,-4.674090269220952387e-01,4.786346927840389176e-01,4.156435339905868998e-01,-1.270760636393457821e+00,1.540394283831853173e+00,1.357266085821656088e+00,1.595282025239149748e+00,-5.174297562881184920e-01,-1.609442832091381170e-01,-1.711428978707029147e-01
1.026200000000000045e+02,5.530633874730659372e-01,-9.094941806801885853e-02,1.362922919462355553e+00,1.649336143134641386e+00,-1.239030535762322582e+00,1.292151994122316072e+00,-3.840779838192672213e-01,4.076658572370835398e-01,3.850322177640337906e-01,-1.290680501633191035e+00,1.541187671798773362e+00,1.346471417042373275e+00,1.591805999532114546e+00,-4.458396212908022349e-01,-1.504213328636544722e-01,-2.313103191348084564e-01
1.026400000000000006e+02,4.687895566771921874e-01,-8.765032029425956495e-02,1.385494971276296949e+00,1.649336143134641386e+00,-1.286539462329720385e+00,1.343674427297833374e+00,-2.992784229856308986e-01,3.357110991365536701e-01,3.476551587567758839e-01,-1.309432362100606095e+00,1.542071265178456718e+00,1.331921870865413471e+00,1.585205728436387851e+00,-3.683919722588196999e-01,-1.335537756805537934e-01,-2.965016796519165387e-01
1.026599999999999966e+02,3.792533343193421613e-01,-8.449609276312675110e-02,1.404141127533321098e+00,1.649336143134641386e+00,-1.331951658068555755e+00,1.396093496766469766e+00,-2.130750988923983957e-01,2.642122210533448534e-01,3.035511530391933888e-01,-1.326243089311572199e+00,1.543020840511478475e+00,1.313223701794900222e+00,1.575440565715383157e+00,-2.863493537717939907e-01,-1.094553343026523073e-01,-3.653526133463587677e-01
1.026800000000000068e+02,2.854566224340683855e-01,-8.153371490515184949e-02,1.418213794219035817e+00,1.649336143134641386e+00,-1.374568592569650249e+00,1.448630751201626321e+00,-1.254756927668701505e-01,1.946337570152263663e-01,2.528806665353263705e-01,-1.340355384421465068e+00,1.543993872421220104e+00,1.290115853779736810e+00,1.562613870862950449e+00,-2.011210100696251279e-01,-7.756252005692108875e-02,-4.363252619440955438e-01
1.027000000000000028e+02,1.885002253016371532e-01,-7.880759870522435762e-02,1.426734610884311971e+00,1.646220020916134619e+00,-1.409928441839165103e+00,1.500440719084907171e+00,-3.946852909253373287e-02,1.285680951958702023e-01,1.996175070101059434e-01,-1.351073605121980270e+00,1.544927374525909114e+00,1.262490174038972457e+00,1.546970334556124094e+00,-1.141382567383774360e-01,-3.770629700418502706e-02,-5.078536282635307542e-01
1.027199999999999989e+02,8.956556028499523814e-02,-7.635900884876922756e-02,1.430931884247275798e+00,1.649336143134641386e+00,-1.448913287361421887e+00,1.550636042143597848e+00,5.364071689928086306e-02,6.699932780874896798e-02,1.333379607647074971e-01,-1.363855544617704307e+00,1.563440728540067548e+00,1.252794098586889504e+00,1.528879617647869837e+00,-4.614037466009655170e-02,1.065129725748125041e-02,-5.570094879214555483e-01
1.027400000000000091e+02,-1.010537417857555742e-02,-7.422552109024661837e-02,1.429256846814021209e+00,1.649336143134641386e+00,-1.479579411453510351e+00,1.598322220076231259e+00,1.446267851980770625e-01,1.161304256388234583e-02,6.582479429924786851e-02,-1.360632326212318555e+00,1.547659422641894489e+00,1.195802031299882717e+00,1.508807526698147106e+00,5.850709795550724374e-02,6.443609176682824069e-02,-6.453641971340026151e-01
1.027600000000000051e+02,-1.092314045889460211e-01,-7.244052584935065098e-02,1.422409301299265572e+00,1.649325362056120126e+00,-1.505369144307280971e+00,1.642639958828652658e+00,2.357692730166491557e-01,-3.667196121599808345e-02,-5.405480551830555043e-03,-1.358185126842067270e+00,1.547708615990296410e+00,1.155332424193570295e+00,1.487277841538256817e+00,1.437718781157863168e-01,1.251428948180533518e-01,-7.110756500190338336e-01
1.027800000000000011e+02,-2.065145655764692445e-01,-7.103278347877337029e-02,1.410834856526696601e+00,1.649311964272258457e+00,-1.526086185004448259e+00,1.682811681247059266e+00,3.260878545307693832e-01,-7.710852261113060324e-02,-7.885315075101655136e-02,-1.352505599700449146e+00,1.550574689009978746e+00,1.116040662626285318e+00,1.464829326192556902e+00,2.233228634592900608e-01,1.899342879751739488e-01,-7.689569352917016154e-01
1.027999999999999972e+02,-3.006630429808930249e-01,-7.002603700303408618e-02,1.395202828715029764e+00,1.649314920446504518e+00,-1.541741095981663756e+00,1.718187326501355194e+00,4.143071211907300988e-01,-1.093432437809940538e-01,-1.527255833412818065e-01,-1.350216117304950947e+00,1.567640877545210198e+00,1.095859330317434654e+00,1.441973169614250816e+00,2.855790027741495485e-01,2.521904300632733520e-01,-8.036524160962049690e-01
1.028200000000000074e+02,-3.904142469357621548e-01,-6.943868740856719290e-02,1.376361929446781263e+00,1.649315029684794931e+00,-1.552530512675136976e+00,1.748283505337526744e+00,4.988991861500050584e-01,-1.334930927575202486e-01,-2.250018386796477921e-01,-1.343638552120173690e+00,1.581459288371668714e+00,1.071599200568042587e+00,1.419156036036263169e+00,3.479143006212271350e-01,3.145257336348215027e-01,-8.367083141707972738e-01
1.028400000000000034e+02,-4.745575806555804022e-01,-6.928353578030523041e-02,1.355177405087227172e+00,1.642525451854048413e+00,-1.552353568729532451e+00,1.772809909611617663e+00,5.719467826007195166e-01,-1.543569597937376747e-01,-2.870530846883064258e-01,-1.333003805514950901e+00,1.591863545831662341e+00,1.043718246693564611e+00,1.396733090980321501e+00,4.096416185778263830e-01,3.762530633353413645e-01,-8.681090548775164395e-01
