t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7
1.282899999999999920e+02,-8.726599999999999913e-01,-1.248842483372445272e-01,1.090677886646449268e+00,1.580144087863935676e+00,-1.479439735238988307e+00,1.600360444190474851e+00,8.530808815534873801e-01,-1.437292716139720039e-01,-4.724673902583558238e-01,-1.056564312880718282e+00,1.649149615363402654e+00,8.290371362461212978e-01,1.010279309865003583e+00,9.342038195673011414e-01,7.983137883713847804e-01,-8.710364661628406946e-01
1.282950000000000159e+02,-8.726599999999999913e-01,-1.244896101403879934e-01,1.091825792805628303e+00,1.581739790590924954e+00,-1.481212804809281858e+00,1.602280155568599485e+00,8.549927363029631300e-01,-1.429502452265758727e-01,-4.743871016364806792e-01,-1.058312301428605995e+00,1.649210663899588925e+00,8.303884446918645690e-01,1.012692185220784413e+00,9.317909442115193119e-01,7.971253014464932951e-01,-8.718578349224628266e-01
1.283000000000000114e+02,-8.726599999999999913e-01,-1.241054449191283660e-01,1.092940013365616192e+00,1.583295716491504690e+00,-1.482935217340089595e+00,1.604147027174878781e+00,8.568494036026118588e-01,-1.421866741336695605e-01,-4.762539732427594763e-01,-1.060015402759713510e+00,1.649277087915049567e+00,8.317077827902555898e-01,1.015034794405043295e+00,9.294483350272605415e-01,7.959652815399563819e-01,-8.726431503212721541e-01
1.283050000000000068e+02,-8.726599999999999913e-01,-1.237322227413586023e-01,1.094019457703662601e+00,1.584809755517266661e+00,-1.484605194596054556e+00,1.605958937509651019e+00,8.586489925129854317e-01,-1.414399217035677281e-01,-4.780658835775307702e-01,-1.061660396513981253e+00,1.649336143134640720e+00,8.329618768269279050e-01,1.017304827257813349e+00,9.271976219927519081e-01,7.948504591529775842e-01,-8.734087722786716412e-01
1.283100000000000023e+02,-8.726599999999999913e-01,-1.233703988180498146e-01,1.095063084238610207e+00,1.586279850991784590e+00,-1.486221027296031449e+00,1.607713840362443358e+00,8.603896913643734878e-01,-1.407113337489373783e-01,-4.798207864303230541e-01,-1.063198807124328793e+00,1.649336143134641386e+00,8.340173843701935708e-01,1.019500070421861526e+00,9.251217650973659890e-01,7.938456827435677043e-01,-8.742230900887497658e-01
1.283149999999999977e+02,-8.726599999999999913e-01,-1.230204131136007073e-01,1.096069899907344380e+00,1.587704002548879556e+00,-1.487781075071977321e+00,1.609409765729057806e+00,8.620697673695200125e-01,-1.400022350149979500e-01,-4.815167117969379462e-01,-1.064683167222816973e+00,1.649336143134641164e+00,8.350278923562205469e-01,1.021618406665252499e+00,9.231268067669571309e-01,7.928780056379695074e-01,-8.750068935140191684e-01
1.283199999999999932e+02,-8.726599999999999913e-01,-1.226826899696333295e-01,1.097038959610255660e+00,1.589080269034218507e+00,-1.489283766429498224e+00,1.611044820674256028e+00,8.636875661912815083e-01,-1.393139256814218130e-01,-4.831517667421371676e-01,-1.066112090781222932e+00,1.649336143134641164e+00,8.359933612970769090e-01,1.023657814192439286e+00,9.212136915219286681e-01,7.919481364524004752e-01,-8.757596618558211032e-01
1.283249999999999886e+02,-8.726599999999999913e-01,-1.223576377425001360e-01,1.097969365631244809e+00,1.590406771362220084e+00,-1.490727598712456636e+00,1.612617190142267454e+00,8.652415114720101164e-01,-1.386476778910411545e-01,-4.847241362101467610e-01,-1.067484254810033617e+00,1.649336143134641386e+00,8.369137794395127283e-01,1.025616365949766129e+00,9.193832964124895035e-01,7.910567437408718705e-01,-8.764809055057799503e-01
1.283300000000000125e+02,-8.726599999999999913e-01,-1.220456484548090859e-01,1.098860267037576444e+00,1.591681695319997258e+00,-1.492111138073326293e+00,1.614125137717010716e+00,8.667301043310534636e-01,-1.380047323185032981e-01,-4.862320837848900790e-01,-1.068798399020481682e+00,1.649336143134641386e+00,8.377891590610686556e-01,1.027492228930313223e+00,9.176364348324969056e-01,7.902044571714101906e-01,-8.771701648362653092e-01
1.283350000000000080e+02,-8.726599999999999913e-01,-1.217470974612956530e-01,1.099710859064741975e+00,1.592903294309915063e+00,-1.493433019450305155e+00,1.615567006333699762e+00,8.681519228364412699e-01,-1.373862947920223843e-01,-4.876739524015820670e-01,-1.070053325509287667e+00,1.649336143134641386e+00,8.386195329777904606e-01,1.029283663482577049e+00,9.159738600939648645e-01,7.893918686567412690e-01,-8.778270091406275011e-01
1.283400000000000034e+02,-8.726599999999999913e-01,-1.214623431292294331e-01,1.100520382491734228e+00,1.594069892022884849e+00,-1.494691946552344719e+00,1.616941218943997116e+00,8.695056214572727260e-01,-1.367935329809669420e-01,-4.890481650118763679e-01,-1.071247898465970572e+00,1.649336143134641164e+00,8.394049512592434148e-01,1.030989022627792684e+00,9.143962687689326518e-01,7.886195334377230637e-01,-8.784510356237890116e-01
1.283449999999999989e+02,-8.726599999999999913e-01,-1.211917265336956429e-01,1.101288123011572306e+00,1.595179885033967127e+00,-1.495886691852134964e+00,1.618246279135981958e+00,8.707899305023916181e-01,-1.362275731621256369e-01,-4.903532252038629857e-01,-1.072381043901718511e+00,1.649336143134641386e+00,8.401454781458351784e-01,1.032606751389340438e+00,9.129043038065877136e-01,7.878879711184570978e-01,-8.790418684433254359e-01
1.283499999999999943e+02,-8.726599999999999913e-01,-1.209355711679703238e-01,1.102013410602138199e+00,1.596231745312256978e+00,-1.497016096587071354e+00,1.619480771710721800e+00,8.720036555511396781e-01,-1.356894970771644615e-01,-4.915877177786041607e-01,-1.073451749399205291e+00,1.649336143134641386e+00,8.408411891636935476e-01,1.034135386138089086e+00,9.114985574329799167e-01,7.871976666518426535e-01,-8.795991578013080403e-01
1.283549999999999898e+02,-8.726599999999999913e-01,-1.206941826692213005e-01,1.102695618902130636e+00,1.597224022637295571e+00,-1.498079070767995846e+00,1.620643363216902832e+00,8.731456768818668390e-01,-1.351803388933414951e-01,-4.927503092847852484e-01,-1.074459063882468035e+00,1.649336143134641164e+00,8.414921684322165252e-01,1.035573553956953274e+00,9.101795738409185210e-01,7.865490712745760726e-01,-8.801225790870140786e-01
1.283600000000000136e+02,-8.726599999999999913e-01,-1.204678485597523441e-01,1.103334164596833977e+00,1.598155346914229780e+00,-1.499074593195034000e+00,1.621732802444968424e+00,8.742149489034692911e-01,-1.347010822793682505e-01,-4.938397485128490083e-01,-1.075402097405946167e+00,1.649336143134640942e+00,8.420985061594519205e-01,1.036919972027750436e+00,9.089478516775135741e-01,7.859426033907155329e-01,-8.806118320705903502e-01
1.283650000000000091e+02,-8.726599999999999913e-01,-1.202568380040436175e-01,1.103928506818106392e+00,1.599024430380119988e+00,-1.500001711479526989e+00,1.622747920881892458e+00,8.752104995949191446e-01,-1.342526576079050293e-01,-4.948548669497735975e-01,-1.076280020961511985e+00,1.649336143134641386e+00,8.426602963204452568e-01,1.038173447042850972e+00,9.078038463369505484e-01,7.853786494031472776e-01,-8.810666401475606424e-01
1.283700000000000045e+02,-8.726599999999999913e-01,-1.200614015817228764e-01,1.104478146563069307e+00,1.599830069694399004e+00,-1.500859542071240726e+00,1.623687633128083396e+00,8.761314299579071596e-01,-1.338359392955560945e-01,-4.957945791959645909e-01,-1.077092066302728357e+00,1.649336143134641386e+00,8.431776345140745699e-01,1.039332874644470328e+00,9.067479720653379704e-01,7.848575644921422789e-01,-8.814867496342919662e-01
1.283750000000000000e+02,-8.726599999999999913e-01,-1.198817710767250411e-01,1.104982626135442958e+00,1.600571147906330260e+00,-1.501647270289379055e+00,1.624550937277225104e+00,8.769769134869553895e-01,-1.334517432909476664e-01,-4.966578833451060215e-01,-1.077837525785006356e+00,1.649336143134641386e+00,8.436506159937604554e-01,1.040397238893426168e+00,9.057806038848941199e-01,7.843796733406092070e-01,-8.818719291141579042e-01
1.283799999999999955e+02,-8.726599999999999913e-01,-1.197181592827363528e-01,1.105441528613644087e+00,1.601246636293146786e+00,-1.502364150356354955e+00,1.625336915260432891e+00,8.777461956616254835e-01,-1.331008247207016992e-01,-4.974438613283133082e-01,-1.078515752220966073e+00,1.649336143134640942e+00,8.440793338679917213e-01,1.041365611769859534e+00,9.049020793436129972e-01,7.839452708053400443e-01,-8.822219688345122046e-01
1.283849999999999909e+02,-8.726599999999999913e-01,-1.195707598251485315e-01,1.105854477349150100e+00,1.601855596062449205e+00,-1.503009505432680637e+00,1.626044733155387112e+00,8.784385934646671279e-01,-1.327838757027254846e-01,-4.981516792232679181e-01,-1.079126158749702302e+00,1.649336143134641164e+00,8.444638774664989800e-01,1.042237152707304437e+00,9.041127000970057281e-01,7.835546225340050963e-01,-8.825366801541831840e-01
1.283900000000000148e+02,-8.726599999999999913e-01,-1.194397469996269223e-01,1.106221135498679065e+00,1.602397179913229941e+00,-1.503582727651716633e+00,1.626673641461493958e+00,8.790534949300523593e-01,-1.325015233354449040e-01,-4.987805875293748192e-01,-1.079598297897981674e+00,1.649257637137951704e+00,8.446087335582498357e-01,1.043011108161995271e+00,9.035302319406327554e-01,7.833028870632520180e-01,-8.829214375199860854e-01
1.283950000000000102e+02,-8.726599999999999913e-01,-1.193252756274404136e-01,1.106541205593303934e+00,1.602870633450116822e+00,-1.504083278152792857e+00,1.627222975341769740e+00,8.795903587243085742e-01,-1.322543278709990555e-01,-4.993299214096503236e-01,-1.079785352529140763e+00,1.648936383259669514e+00,8.441053918612806406e-01,1.043686811218734967e+00,9.033998854769517139e-01,7.833887602381145454e-01,-8.835971405767260034e-01
1.284000000000000057e+02,-8.726599999999999913e-01,-1.192274809276674119e-01,1.106814429147419343e+00,1.603275296445985099e+00,-1.504510687111369593e+00,1.627692154832192539e+00,8.800487137643540070e-01,-1.320427810796806212e-01,-4.997991009000715135e-01,-1.079945067006218284e+00,1.648662239121908346e+00,8.436761772860610353e-01,1.044263681234589347e+00,9.032879336097519030e-01,7.834619443182511134e-01,-8.841740105925809390e-01
1.284050000000000011e+02,-8.726599999999999913e-01,-1.191464784063825388e-01,1.107040586310140684e+00,1.603610603948560032e+00,-1.504864553764905910e+00,1.628080685019103191e+00,8.804281588746596388e-01,-1.318673048121472291e-01,-5.001876310869839415e-01,-1.080077295201304688e+00,1.648435382472364097e+00,8.433212178303500783e-01,1.044741223521514772e+00,9.031947910315225592e-01,7.835224374251767987e-01,-8.846515528795058092e-01
1.284099999999999966e+02,-8.726599999999999913e-01,-1.190823637629045140e-01,1.107219495561466927e+00,1.603876087227166902e+00,-1.505144546433279107e+00,1.628388156185265334e+00,8.807283624862568550e-01,-1.317282497651562079e-01,-5.004951022531454186e-01,-1.080181916057689762e+00,1.648255959904123102e+00,8.430406183325626079e-01,1.045119029068872107e+00,9.031208021741089498e-01,7.835702385287269811e-01,-8.850293584268627001e-01
1.284149999999999920e+02,-8.726599999999999913e-01,-1.190352128132059206e-01,1.107351013455096567e+00,1.604071374556267360e+00,-1.505350402532624088e+00,1.628614243924894067e+00,8.809490623796758513e-01,-1.316258944557582022e-01,-5.007211899927743737e-01,-1.080258833659596407e+00,1.648124087185916853e+00,8.428344612450875406e-01,1.045396774306470711e+00,9.030662403233864488e-01,7.836053471123888281e-01,-8.853071036644620806e-01
1.284200000000000159e+02,-8.726599999999999913e-01,-1.190050814305191051e-01,1.107435034409637975e+00,1.604196191833079377e+00,-1.505481928581726248e+00,1.628758709228198098e+00,8.810900654736695259e-01,-1.315604444080529789e-01,-5.008656552960786268e-01,-1.080307977286093291e+00,1.648039849527419110e+00,8.427028072499223033e-01,1.045574220908921381e+00,9.030313069217436039e-01,7.836277629065503403e-01,-8.854845502669117518e-01
1.284250000000000114e+02,-8.726599999999999913e-01,-1.189920055031975232e-01,1.107471490549451154e+00,1.604250363027068360e+00,-1.505539000200198041e+00,1.628821398535623688e+00,8.811512476610947608e-01,-1.315320315557433062e-01,-5.009283446035041054e-01,-1.080329301448513357e+00,1.648003301779295215e+00,8.426456957181035490e-01,1.045651215641685061e+00,9.030161310571924727e-01,7.836374856904463337e-01,-8.855615449996760979e-01
1.284300000000000068e+02,-8.726599999999999913e-01,-1.189960009098700866e-01,1.107462401808905650e+00,1.604265165504065838e+00,-1.505555812761905532e+00,1.628802243762067947e+00,8.811649703558661617e-01,-1.315128767821872324e-01,-5.009323483129810572e-01,-1.080311453392780452e+00,1.648001795971120176e+00,8.426315948058011873e-01,1.045627690249200770e+00,9.030396564496763201e-01,7.836498602168334715e-01,-8.855551037202233911e-01
1.284350000000000023e+02,-8.726599999999999913e-01,-1.190170635119016385e-01,1.107414483145768402e+00,1.604343199627989547e+00,-1.505644451619613688e+00,1.628701262291171403e+00,8.812373178750768643e-01,-1.314118953112908550e-01,-5.009534498004168945e-01,-1.080217366611031293e+00,1.647993870053064525e+00,8.425572656329597399e-01,1.045503661385223104e+00,9.031636853136542076e-01,7.837150900270811738e-01,-8.855211229845316723e-01
1.284399999999999977e+02,-8.726599999999999913e-01,-1.190551691631748510e-01,1.107327766989021356e+00,1.604484375303462773e+00,-1.505804847851976991e+00,1.628518556939739570e+00,8.813682298725373787e-01,-1.312291899598608536e-01,-5.009916049334025567e-01,-1.080047160752408919e+00,1.647979583147548999e+00,8.424228206257258211e-01,1.045279230585481667e+00,9.033881161133954230e-01,7.838330797913458658e-01,-8.854595428794981293e-01
1.284449999999999932e+02,-8.726599999999999913e-01,-1.191102737371574627e-01,1.107202313102273017e+00,1.604688527893502359e+00,-1.506036874798269087e+00,1.628254315892414761e+00,8.815575955860925905e-01,-1.309649489125344624e-01,-5.010467335140087464e-01,-1.079801054193192611e+00,1.647959042140671571e+00,8.422284646340207903e-01,1.044954584282657084e+00,9.037127624162201167e-01,7.840036557387690674e-01,-8.853702561462614140e-01
1.284499999999999886e+02,-8.726599999999999913e-01,-1.191823131712693162e-01,1.107038208683196689e+00,1.604955418383187782e+00,-1.506340347985567707e+00,1.627908812606294831e+00,8.818052538257556972e-01,-1.306194456264147541e-01,-5.011187195175955678e-01,-1.079479363702604555e+00,1.647932401140079994e+00,8.419744945297688021e-01,1.044529993863317907e+00,9.041373528355595157e-01,7.842265659533250721e-01,-8.852531090459706542e-01
1.284550000000000125e+02,-8.726599999999999913e-01,-1.192712035284904382e-01,1.106835568513566681e+00,1.605284733607026171e+00,-1.506715025011579723e+00,1.627482405685473976e+00,8.821109929467536581e-01,-1.301930387055942329e-01,-5.012074114356388499e-01,-1.079082503970848483e+00,1.647899860692392693e+00,8.416612986338203317e-01,1.044005815766555711e+00,9.046615309323228216e-01,7.845014807949308722e-01,-8.851079026169202946e-01
1.284600000000000080e+02,-8.726599999999999913e-01,-1.193768410761476412e-01,1.106594535159184156e+00,1.605676086539814973e+00,-1.507160605383285779e+00,1.626975538725291104e+00,8.824745508072808775e-01,-1.296861717454119156e-01,-5.013126227213603459e-01,-1.078610987000317989e+00,1.647861666763584365e+00,8.412893559721823511e-01,1.043382491623916497e+00,9.052848550749598155e-01,7.848279934457755846e-01,-8.849343943186649408e-01
1.284650000000000034e+02,-8.726599999999999913e-01,-1.194991023818460785e-01,1.106315279218739622e+00,1.606129016651037800e+00,-1.507676730311941826e+00,1.626388740125812804e+00,8.828956147109388031e-01,-1.290993731459326721e-01,-5.014341323366862113e-01,-1.078065421360971499e+00,1.647818109486755667e+00,8.408592353621677784e-01,1.042660548439833912e+00,9.060067982590439550e-01,7.852056205819644141e-01,-8.847323000573379392e-01
1.284699999999999989e+02,-8.726599999999999913e-01,-1.196378444264365182e-01,1.105997999620559558e+00,1.606642990322487252e+00,-1.508262982464739110e+00,1.625722622874302914e+00,8.833738213335378120e-01,-1.284332558944237257e-01,-5.015716853986331714e-01,-1.077446511311447974e+00,1.647769521682763694e+00,8.403715943295939628e-01,1.041840598811935248e+00,9.068267478869431741e-01,7.856338031703253844e-01,-8.845012965851172249e-01
1.284749999999999943e+02,-8.726599999999999913e-01,-1.197929047339359176e-01,1.105642923965892921e+00,1.607217401329028794e+00,-1.508918885673788290e+00,1.624977884296139985e+00,8.839087566341571334e-01,-1.276885173162604636e-01,-5.017249939229916356e-01,-1.076755055787579352e+00,1.647716277160093501e+00,8.398271778581241076e-01,1.040923341190290285e+00,9.077440055085866932e-01,7.861119073903263255e-01,-8.842410242655184271e-01
1.284799999999999898e+02,-8.726599999999999913e-01,-1.199641015183006976e-01,1.105250308917204327e+00,1.607851571382252320e+00,-1.509643904603065634e+00,1.624155305773596236e+00,8.844999557501984633e-01,-1.268659387937160765e-01,-5.018937376627427005e-01,-1.075991947260313442e+00,1.647658788801379837e+00,8.392268169722835180e-01,1.039909560174471670e+00,9.087577865244053088e-01,7.866392256809072725e-01,-8.839510901947594812e-01
1.284850000000000136e+02,-8.726599999999999913e-01,-1.201512338469144237e-01,1.104820440629775469e+00,1.608544750736777829e+00,-1.510437444374152394e+00,1.623255752431911558e+00,8.851469028762670721e-01,-1.259663854520314263e-01,-5.020775650384401434e-01,-1.075158170465453811e+00,1.647597506444912208e+00,8.385714271560064104e-01,1.038800126847296390e+00,9.098672198515800336e-01,7.872149779118474688e-01,-8.836310716682396205e-01
1.284900000000000091e+02,-8.726599999999999913e-01,-1.203540818206689789e-01,1.104353635224657904e+00,1.609296118858960511e+00,-1.511298850151726381e+00,1.622280172791907171e+00,8.858490311267180894e-01,-1.249908058120262205e-01,-5.022760941574335725e-01,-1.074254801007836768e+00,1.647532914570340123e+00,8.378620066088413587e-01,1.037595999143788195e+00,9.110713475550900053e-01,7.878383126792308788e-01,-8.832805199797919560e-01
1.284950000000000045e+02,-8.726599999999999913e-01,-1.205724067704915525e-01,1.103850239300810054e+00,1.610104785157704610e+00,-1.512227406689986564e+00,1.621229598388293835e+00,8.866057223817730426e-01,-1.239402314084144807e-01,-5.024889139185212406e-01,-1.073283003842982364e+00,1.647465529798719075e+00,8.370996343424473851e-01,1.036298222253786427e+00,9.123691244450898852e-01,7.885083087242764632e-01,-8.828989645400742159e-01
1.285000000000000000e+02,-8.726599999999999913e-01,-1.208059514701362025e-01,1.103310630484142907e+00,1.610969789777018990e+00,-1.513222337841255261e+00,1.620105143352924548e+00,8.874163071171210504e-01,-1.228157763730436114e-01,-5.027155851983848844e-01,-1.072244031639674189e+00,1.647395898217833388e+00,8.362854681204400231e-01,1.034907929056574805e+00,9.137594176423027292e-01,7.892239764745668795e-01,-8.824859172992518541e-01
1.285049999999999955e+02,-8.726599999999999913e-01,-1.210544403650820056e-01,1.102735218010844287e+00,1.611890104449959615e+00,-1.514282806028327988e+00,1.618908003961913256e+00,8.882800642170749494e-01,-1.216186369820321383e-01,-5.029556421158437596e-01,-1.071139223027170573e+00,1.647324592544600952e+00,8.354207422451963572e-01,1.033426340585441139e+00,9.152410061134361730e-01,7.899842597064337113e-01,-8.820408774576554700e-01
1.285099999999999909e+02,-8.726599999999999913e-01,-1.213175798173600911e-01,1.102124443342226812e+00,1.612864633413670035e+00,-1.515407911682446596e+00,1.617639458145544218e+00,8.891962207715390365e-01,-1.203500911656636835e-01,-5.032085933698190461e-01,-1.069970000731143900e+00,1.647252209137027190e+00,8.345067651955833110e-01,1.031854766520012623e+00,9.168125801788632456e-01,7.907880373269958740e-01,-8.815633364470285560e-01
1.285150000000000148e+02,-8.726599999999999913e-01,-1.215950583660602713e-01,1.101478780808212266e+00,1.613892214384846424e+00,-1.516596692648643829e+00,1.616300864960052763e+00,8.901639518568681408e-01,-1.190114979801739081e-01,-5.034739236465032297e-01,-1.068737869603097579e+00,1.647179364868998297e+00,8.335449171205825403e-01,1.030194605704226163e+00,9.184727409946514820e-01,7.916341252737247869e-01,-8.810527831636405516e-01
1.285200000000000102e+02,-8.726599999999999913e-01,-1.218865470033659443e-01,1.100798738276139721e+00,1.614971619595442442e+00,-1.517848123561079454e+00,1.614893664019754649e+00,8.911823803013627643e-01,-1.176042970398733373e-01,-5.037510950912276186e-01,-1.067444414547938702e+00,1.647106693881769779e+00,8.325366471939019686e-01,1.028447346686972130e+00,9.202200000119048484e-01,7.925212785293500595e-01,-8.805087094332515463e-01
1.285250000000000057e+02,-8.726599999999999913e-01,-1.221916994658324429e-01,1.100084857841635122e+00,1.616101556887831636e+00,-1.519161115190673428e+00,1.613419374888495517e+00,8.922505764357943070e-01,-1.161300079086148296e-01,-5.040395488400980506e-01,-1.066091298355289485e+00,1.647034844226640482e+00,8.314834708357803361e-01,1.026614568282922413e+00,9.220527784159553430e-01,7.934481932491237455e-01,-8.799306156869155515e-01
1.285300000000000011e+02,-8.726599999999999913e-01,-1.225101525407040759e-01,1.099234980496303971e+00,1.615284462583323588e+00,-1.518323855231071384e+00,1.611879596428888561e+00,8.912942659411324797e-01,-1.163774041541726784e-01,-5.028883577542074823e-01,-1.064680259440128562e+00,1.646964474413856072e+00,8.303869668086026889e-01,1.024697940150154807e+00,9.239694065487226160e-01,7.944135089972149677e-01,-8.793180168252283657e-01
1.285349999999999966e+02,-8.726599999999999913e-01,-1.228415263870162588e-01,1.098319614071514128e+00,1.613879542561774905e+00,-1.516834741528794384e+00,1.610276006107823399e+00,8.897186499244780222e-01,-1.171293751344118506e-01,-5.012847674331417647e-01,-1.063213109498904796e+00,1.646896249883213148e+00,8.292487741937487611e-01,1.022699223381241973e+00,9.259681233176351167e-01,7.954158110883962074e-01,-8.786704482476799249e-01
1.285399999999999920e+02,-8.726599999999999913e-01,-1.231854248711862498e-01,1.097367087180878720e+00,1.612423652481914660e+00,-1.515286889577185159e+00,1.608610359256863243e+00,8.880800704501830012e-01,-1.179055631150285055e-01,-4.996191205821812198e-01,-1.061691731087784252e+00,1.646830839412289471e+00,8.280705892579757199e-01,1.020620271104252907e+00,9.280470755946238492e-01,7.964536330305385103e-01,-8.779874720226797935e-01
1.285450000000000159e+02,-8.726599999999999913e-01,-1.235414359168467424e-01,1.096378256675018648e+00,1.610918765069312197e+00,-1.513681860198890838e+00,1.606884488285750923e+00,8.863801078864254057e-01,-1.187045798011015507e-01,-4.978932496110696215e-01,-1.060118075129731885e+00,1.646768911478509567e+00,8.268541622180863859e-01,1.018463029089438088e+00,9.302043176094404453e-01,7.975254590630830309e-01,-8.772686831727714019e-01
1.285500000000000114e+02,-8.726599999999999913e-01,-1.239091318686488113e-01,1.095354024933422377e+00,1.609366915249314411e+00,-1.512021282184190296e+00,1.605100301847182775e+00,8.846204190751092433e-01,-1.195250075016857094e-01,-4.961090631725005307e-01,-1.058494158357614401e+00,1.646711130591538508e+00,8.256012939135319861e-01,1.016229536357163843e+00,9.324378103417138020e-01,7.986297267859783222e-01,-8.765137160485946266e-01
1.285550000000000068e+02,-8.726599999999999913e-01,-1.242880698696689212e-01,1.094295340492816626e+00,1.607770197102510901e+00,-1.510306852098359132e+00,1.603259783951364481e+00,8.828027377388061314e-01,-1.203654027984855795e-01,-4.942685452766835685e-01,-1.056822060701089194e+00,1.646658153612666542e+00,8.243138323974660286e-01,1.013921925782726996e+00,9.347454209161499827e-01,7.997648298728071703e-01,-8.757222507644890630e-01
1.285600000000000023e+02,-8.726599999999999913e-01,-1.246777922521768722e-01,1.093203198645794849e+00,1.606130760778887279e+00,-1.508540334092367319e+00,1.601364993028145278e+00,8.809288748451482576e-01,-1.212243002356622190e-01,-4.923737543534636441e-01,-1.055103922624772927e+00,1.646610626077947614e+00,8.229936694571096112e-01,1.011542424692476905e+00,9.371249220063991858e-01,8.009291208615991753e-01,-8.748940196675251135e-01
1.285649999999999977e+02,-8.726599999999999913e-01,-1.250778269414230537e-01,1.092078642003959654e+00,1.604450809379379450e+00,-1.506723559715325900e+00,1.599418060934796326e+00,8.790007189221672457e-01,-1.221002160170090584e-01,-4.904268222601134153e-01,-1.053341942425775057e+00,1.646569178541867684e+00,8.216427370751655523e-01,1.009093355445823237e+00,9.395739912530537419e-01,8.021209140160039386e-01,-8.740288138112569660e-01
1.285699999999999932e+02,-8.726599999999999913e-01,-1.254876878720714295e-01,1.090922761019946563e+00,1.602732595813478822e+00,-1.504858427726611936e+00,1.597421191907610227e+00,8.770202363180247263e-01,-1.229916516967913404e-01,-4.884299532329284821e-01,-1.051538373498940970e+00,1.646534422958276567e+00,8.202630038447177308e-01,1.006577135997332562e+00,9.420902107015445281e-01,8.033384882488908696e-01,-8.731264894048966774e-01
1.285749999999999886e+02,-8.726599999999999913e-01,-1.259068754170143967e-01,1.089736694462344113e+00,1.600978419640922912e+00,-1.502946903904470055e+00,1.595376661454807499e+00,8.749894713979378125e-01,-1.238970978508985160e-01,-4.863854227801246988e-01,-1.049695521577770574e+00,1.646506949115147389e+00,8.188564713502080039e-01,1.003996280431981747e+00,9.446710662668964531e-01,8.045800901002195804e-01,-8.721869742078396381e-01
1.285800000000000125e+02,-8.726599999999999913e-01,-1.263348768281257750e-01,1.088521629837985394e+00,1.599190623906026953e+00,-1.500991020848046587e+00,1.593286815188941885e+00,8.729105466718116713e-01,-1.248150377147326379e-01,-4.842955765142610280e-01,-1.047815741959741587e+00,1.646487321139560533e+00,8.174251705281110336e-01,1.001353399467072247e+00,9.473139472318046206e-01,8.058439367600478409e-01,-8.712102738393678880e-01
1.285850000000000080e+02,-8.726599999999999913e-01,-1.267711666886654487e-01,1.087278803755701295e+00,1.597371591972247318e+00,-1.498992877768328569e+00,1.591154067596235677e+00,8.707856628451379200e-01,-1.257439507749328611e-01,-4.821628289215534324e-01,-1.045901436724045341e+00,1.646476074088956798e+00,8.159711580207309467e-01,9.986512009128574174e-01,9.500161457860192282e-01,8.071282191275708229e-01,-8.701964779727335841e-01
1.285900000000000034e+02,-8.726599999999999913e-01,-1.272152073769215463e-01,1.086009502225916856e+00,1.595523744364901519e+00,-1.496954640263439718e+00,1.588980900740634805e+00,8.686170987862977810e-01,-1.266823163018928888e-01,-4.799896620659533930e-01,-1.043955051950186341e+00,1.646473710644406285e+00,8.144965125373305748e-01,9.958924900840043781e-01,9.527748566148727116e-01,8.084311048962563584e-01,-8.691457663827635294e-01
1.285949999999999989e+02,-8.726599999999999913e-01,-1.276664495407037747e-01,1.084715060890470095e+00,1.593649535629426239e+00,-1.494878540072766882e+00,1.586769862900306416e+00,8.664072114030219041e-01,-1.276286168105852381e-01,-4.777786242256253368e-01,-1.041979074945560413e+00,1.646480697921160585e+00,8.130033312367633824e-01,9.930801701532572245e-01,9.555871765456205313e-01,8.097507416549500903e-01,-8.680584148160083169e-01
1.285999999999999943e+02,-8.726599999999999913e-01,-1.281243325823235857e-01,1.083397044101886975e+00,1.591753739136075430e+00,-1.492769475718908279e+00,1.584523567133949706e+00,8.641609156366658606e-01,-1.285793366880169653e-01,-4.755340541542687482e-01,-1.039976031489780128e+00,1.646497464411283307e+00,8.114937261458764484e-01,9.902172424378499205e-01,9.584501042610272803e-01,8.110852599945200803e-01,-8.669348006523273087e-01
1.286049999999999898e+02,-8.726599999999999913e-01,-1.285882851536572780e-01,1.082056997116435992e+00,1.589840052811393623e+00,-1.490631177775103566e+00,1.582244689774543689e+00,8.618820382772566235e-01,-1.295319494140931560e-01,-4.732595398032385936e-01,-1.037948483103327657e+00,1.646524397072607115e+00,8.099698206279694057e-01,9.873068066087443695e-01,9.613605400901329423e-01,8.124327766093040193e-01,-8.657754083269700862e-01
1.286100000000000136e+02,-8.726599999999999913e-01,-1.290577256608398116e-01,1.080696436209126476e+00,1.587911114070730934e+00,-1.488466215818303073e+00,1.579935968848191097e+00,8.595733173509058078e-01,-1.304848968722653324e-01,-4.709579185548236069e-01,-1.035899024347898045e+00,1.646561838577665027e+00,8.084337459156542005e-01,9.843520608123460525e-01,9.643152858865309263e-01,8.137913973822896718e-01,-8.645808344824816860e-01
1.286150000000000091e+02,-8.726599999999999913e-01,-1.295320627782403644e-01,1.079316927346042787e+00,1.585969564684363231e+00,-1.486277206438307630e+00,1.577600202415303299e+00,8.572375509180176767e-01,-1.314366532915530461e-01,-4.686320760856999001e-01,-1.033830280164860227e+00,1.646610084735575574e+00,8.068876377217756302e-01,9.813563016930236804e-01,9.673110450058537424e-01,8.151592204431599153e-01,-8.633517928198404245e-01
