t_s,theta_rad,s_m,phi_L,phi_R,d_min_m,max_qdot_rad_s
4.66,0.0785737791021535,-0.0674058819577586,0.0653381418183619,0.05766393282308861,0.008491421222204835,0.10265945670932114
4.67,0.07971395747741576,-0.06749847486409379,0.06584449951799454,0.058312649324980224,0.00849110739671081,0.10716867707816768
4.68,0.08089656370719198,-0.06759591026775948,0.06633879895584525,0.058995521691140376,0.008490866571335623,0.11189762286488575
4.69,0.08212172735605636,-0.06769820076389434,0.06681160071195902,0.0597004912127523,0.008490734903255966,0.1157044513103847
4.7,0.08338954752406995,-0.0678053559861426,0.06726708791481198,0.06042768741815968,0.008490696630985523,0.11953590161763172
4.71,0.08470009326884251,-0.0679173826476832,0.06772314832808317,0.061181738347259006,0.008490682250389393,0.12377909278232513
4.72,0.08605340402759334,-0.06803428458225888,0.06818853405566754,0.061962077439275225,0.00849069318011829,0.1279826976293419
4.73,0.08744949003921289,-0.06815606278520532,0.06866741548554839,0.06276567262455507,0.008490540385345594,0.13187881043931204
4.74,0.0888883327663234,-0.06828271545448024,0.06913605467678846,0.06358409399956151,0.008489016524032821,0.1528230009105765
4.75,0.090369885317341,-0.06841423803169253,0.0694327142022723,0.06440372404500529,0.008488117069054611,0.14274720339158345
4.76,0.09189407286853647,-0.06855062324313137,0.0695735830374235,0.0652656067614226,0.008487785524372357,0.14256557524097574
4.7700000000000005,0.0934607930860968,-0.06869186114079535,0.06959695847676468,0.06617406413748547,0.008487882018553715,0.14855725320651603
4.78,0.09506991654818583,-0.06883793914342158,0.06952664870507416,0.06714821205332562,0.008488319743706016,0.15622085704697225
4.79,0.09672128716700651,-0.0689888420775148,0.06939042243845162,0.06818530929132983,0.008488996065165262,0.16364763276218025
4.8,0.0984147226108614,-0.06914455221837652,0.06924227975978849,0.0692800236199765,0.008489708050287785,0.17058121184765906
4.8100000000000005,0.10015001472621443,-0.06930504933113416,0.0692212558057565,0.07044027403786467,0.00848992802178523,0.17825201997765105
4.82,0.1019269299597515,-0.06947031071177007,0.0693113846154358,0.07161360648318814,0.008489711695485496,0.18135068951069533
4.83,0.1037452097804426,-0.06964031122815076,0.06944895026827565,0.07276321613087938,0.0084892974850784,0.18123083673310947
4.84,0.10560457110160258,-0.06981502336105598,0.06960718438117167,0.07385975078537749,0.008488300124413439,0.17841461419139532
4.8500000000000005,0.1075047067029527,-0.06999441724520784,0.06977679541888049,0.07490629465177344,0.008486694132363434,0.19042853032226087
4.86,0.10944528565268118,-0.07017846071029987,0.07000160665339192,0.07594179552837894,0.008484863638209737,0.1984866092156378
4.87,0.11142595372950559,-0.07036711932202623,0.07015778063418676,0.07694423046752498,0.008483280372508565,0.19664617667269865
4.88,0.11344633384473332,-0.0705603564231108,0.0702323758634213,0.07792798817947194,0.008481994560935775,0.1937341814077422
4.89,0.11550602646432319,-0.07075813317433627,0.07029057448701334,0.07889753621861026,0.008480758052952356,0.19597881691296967
4.9,0.11760461003094673,-0.07096040859557327,0.07035763373569917,0.07985651378377959,0.008479475226637435,0.20018982752164313
4.91,0.11974164138604881,-0.07116713960680948,0.07041351925785985,0.08078982098817512,0.008478223613675633,0.20275161392966923
4.92,0.12191665619191006,-0.07137828106917882,0.07033601437666785,0.08164876422702953,0.008477471545693307,0.19551945704040577
4.93,0.1241291693537073,-0.07159378582599045,0.07024618895695876,0.08246616083055422,0.008476765493266336,0.19675119168273586
4.94,0.12637867544157527,-0.071813604743758,0.07024847296380013,0.08324483142092512,0.008475712437751555,0.2069670401315088
4.95,0.12866464911266717,-0.07203768675322858,0.07031898193840444,0.08398225187182115,0.008474405052255635,0.21533056616146184
4.96,0.1309865455332168,-0.072265978890412,0.07050437364109367,0.08462821676253961,0.008472666658740271,0.2273132565083935
4.97,0.13334380080059965,-0.07249842633760986,0.07076835405394942,0.08516354651048468,0.008470637877999641,0.2363085015915721
4.98,0.13573583236539388,-0.07273497246444464,0.07124829668865115,0.08568495989635275,0.008467879645576715,0.25430574168131337
4.99,0.13816203945344127,-0.07297555886888878,0.07183293029979379,0.08618979203372881,0.008464704995941083,0.26574483427635187
5.0,0.1406218034879096,-0.0732201254182939,0.07232101120368153,0.08665299466669248,0.00846186826275219,0.2610551435064737
5.01,0.14311448851135294,-0.07346861029041987,0.07265978814416141,0.08708368311494277,0.008459563727387404,0.25211396364290123
5.0200000000000005,0.14563944160777353,-0.07372095001446398,0.07276523247208953,0.08752962567701625,0.008458133495760004,0.2367763966284804
5.03,0.1481959933246822,-0.07397707951208986,0.07277884381147143,0.0880831159916489,0.008457036833113083,0.23260281310127986
5.04,0.15078345809516067,-0.07423693213845688,0.07261053729126271,0.08868383900120544,0.008456617574429094,0.22133407624397514
5.05,0.1534011346599224,-0.07450043972324907,0.07228505916217383,0.08932631081759619,0.00845678094192191,0.217847964782103
5.0600000000000005,0.15604830648937396,-0.07476753261170435,0.07201912548648234,0.09003393287628579,0.00845669984730444,0.22059183124594206
5.07,0.15872424220567533,-0.07503813970564355,0.07182580566288944,0.09078122899725723,0.008456300979056463,0.22805537135574885
5.08,0.1614281960048031,-0.07531218850449958,0.07183429133926093,0.09154400006726074,0.008455101963045166,0.2464652563031161
5.09,0.16415940807861004,-0.07558960514634659,0.07189488600321621,0.09221661795720147,0.008453688114244894,0.2532582576091083
5.1000000000000005,0.16691710503688753,-0.07587031444892907,0.07204815411787988,0.092840147845891,0.008451905357588538,0.2631220777060281
5.11,0.1697005003294254,-0.0761542399506908,0.07240113486383618,0.09346924532994318,0.008449346657931123,0.28119348564666913
5.12,0.17250879466807498,-0.07644130395180429,0.07278816801343621,0.09409249084859776,0.008446643877354847,0.2862815455218229
5.13,0.1753411764488091,-0.0767314275551996,0.07323866415616632,0.09474090711071777,0.008443673785671192,0.2934845060649158
5.14,0.17819682217378394,-0.07702453070759366,0.0735292897730744,0.09531810228570985,0.008441268714095604,0.2832321590210518
5.15,0.18107489687340028,-0.07732053224051928,0.07370109241303564,0.09582542116611885,0.008439301675782055,0.27634052872821807
5.16,0.18397455452836387,-0.07761934991135425,0.07376833148148419,0.09624009107097672,0.008437718925300406,0.2705052971077371
5.17,0.1868949384917483,-0.07792090044435054,0.07350871784460308,0.09648727470867025,0.008437365275464074,0.24993059290090436
5.18,0.18983518191105506,-0.07822509957166345,0.07308407621305944,0.09662169594641463,0.008437623791905923,0.251934990113023
5.19,0.1927944081502756,-0.07853186207438059,0.07243981217813256,0.09661830965098497,0.008438689397699687,0.2540089353179731
5.2,0.1957717312119513,-0.07884110182355104,0.07184936303493145,0.09660844547895986,0.008439503686550304,0.2600685650053697
5.21,0.19876625615923638,-0.07915273182121459,0.07148083106462422,0.09661862418015527,0.008439461168762324,0.2634019982968
5.22,0.2017770795379583,-0.0794666642414307,0.07125056814250114,0.09661804073721224,0.008438880503931448,0.26388324572184374
5.23,0.20480328979867934,-0.07978281047130777,0.07142954384755852,0.09671646957283893,0.008436736098812311,0.29297862191139945
5.24,0.20784396771875688,-0.08010108115203202,0.0718906600851244,0.09682371934175545,0.008433512482413499,0.31600170067620087
5.25,0.21089818682440642,-0.08042138621989693,0.07270617204566064,0.0969811864825716,0.008428917278563734,0.34423487512070944
5.26,0.2139650138127615,-0.08074363494733211,0.07358649556372825,0.09699922364494351,0.008424045552028001,0.35038310434238745
5.2700000000000005,0.21704350897393576,-0.08106773598393253,0.07412768387083474,0.09671968270382432,0.00842047939714823,0.3260141674801195
5.28,0.22013272661308303,-0.08139359739748758,0.07451346970942381,0.09627214774778632,0.008417539026964085,0.3155274721891074
5.29,0.2232317154724602,-0.08172112671501022,0.07450684024960195,0.09556986647015957,0.008415993479771537,0.28726946534507053
5.3,0.2263395191534875,-0.08205023096376612,0.07419056964114701,0.09469842497548607,0.008415545755830754,0.2725501437782496
5.3100000000000005,0.22945517653881026,-0.08238081671230281,0.07350558050915991,0.09359648566982297,0.008416461409578097,0.2739989226850481
5.32,0.23257772221435902,-0.08271279011147857,0.07246294909164702,0.09232313856771734,0.008418748267506989,0.2758677154313549
5.33,0.23570618689141265,-0.0830460569354919,0.07148284711882864,0.0912426297768071,0.008420786542157412,0.27721616687905737
5.34,0.23883959782865827,-0.08338052262291036,0.07042145074353014,0.0903396870783582,0.00842311802387603,0.2780253667603816
5.3500000000000005,0.24197697925425332,-0.08371609231769989,0.06952743426904474,0.08978322040578868,0.008424806996883229,0.27875265426551277
5.36,0.2451173527878856,-0.08405267091025367,0.06892038851052915,0.08955308758477266,0.008425394055469068,0.2795162901260584
5.37,0.2482597378628361,-0.08439016307842155,0.06872877905618792,0.0896629745379142,0.008424375323910318,0.2895805305658472
5.38,0.25140315214803943,-0.08472847332853892,0.06928664366256838,0.09015873019174259,0.008420535851487745,0.33780665092518203
5.39,0.25454661197014505,-0.08506750603645598,0.07019448938321715,0.09067192255110065,0.008415380927566477,0.36390825941322036
5.4,0.25768913273557925,-0.08540716548856678,0.07144240255009776,0.09116079710946004,0.00840895166671917,0.38906998193657116
5.41,0.26082972935260484,-0.08574735592283832,0.07282166919213182,0.09141879720204095,0.008402032733994085,0.39864891941540637
5.42,0.2639674166533844,-0.08608798156983977,0.07404409511488325,0.09136283734287652,0.008395685131920527,0.38710124089224307
5.43,0.26710120981604035,-0.08642894669377152,0.0749345818581844,0.09099594459343287,0.00839072002357556,0.3625859135725329
5.44,0.2702301247867166,-0.08677015563349427,0.07491857499706953,0.09007523242789837,0.008388976330687086,0.2962496767396322
5.45,0.27335317870163933,-0.08711151284355821,0.07426166909638254,0.08878914773869845,0.008389506096978274,0.28383601641241984
5.46,0.2764693903091791,-0.08745292293523212,0.07302072050872652,0.08714865349638792,0.008392277571324283,0.2836596024102134
5.47,0.2795777803919115,-0.08779429071753243,0.07123405347469655,0.08529252730715606,0.008397121760785418,0.2846620465631666
5.48,0.28267737218867894,-0.08813552123825252,0.06923741015497056,0.08360569265145394,0.008402694316761076,0.2849089227425772
5.49,0.2857671918166508,-0.08847651982499152,0.06711136075559465,0.08229169667172763,0.008408900056383195,0.28448842732500257
5.5,0.28884626869338603,-0.08881719212618375,0.065562128227981,0.08196568995188508,0.008413057741368878,0.28398285172095417
5.51,0.2919136359588942,-0.08915744415212769,0.06473049250322786,0.08248898814837965,0.008414409994909644,0.32434365203405924
5.5200000000000005,0.2949683308976963,-0.08949718231601513,0.06461691638811884,0.08360500033419165,0.00841296466916381,0.37831395415039437
5.53,0.2980093953608851,-0.08983631347496013,0.06527209796368537,0.0849717155791405,0.008408514852821541,0.3993089081901213
5.54,0.30103587618818917,-0.09017474497102848,0.06645284884035048,0.08625506307404072,0.008402007965646814,0.3888298820917291
5.55,0.3040468256300314,-0.09051238467226651,0.06843638353406843,0.08759901977549822,0.008392473906753068,0.43576055695176696
5.5600000000000005,0.3070413017695919,-0.09084914101373034,0.07074959211408552,0.08857895153980286,0.008382012874990217,0.45760899822063217
5.57,0.31001836894486823,-0.09118492303851497,0.07272729389726576,0.08900232870537371,0.008372811378543087,0.4319305253871253
5.58,0.31297709817073743,-0.09151964043878341,0.07393756505459008,0.08881896957229406,0.00836646073014261,0.37551990789087
5.59,0.31591656756101727,-0.09185320359679579,0.07381955054014382,0.08794147360544234,0.008364995267177024,0.2797437851210699
5.6000000000000005,0.3188358627505272,-0.09218552362593853,0.07261738792418894,0.08657237834702759,0.008367511037192452,0.2766184852486253
5.61,0.3217340773171491,-0.0925165124117533,0.0701945138758367,0.08434793926249771,0.008374517380871445,0.2752847313483908
5.62,0.3246103132038901,-0.09284608265296636,0.06698721707224306,0.08144458367894918,0.008384571127167081,0.2751930287879567
5.63,0.3274636811409422,-0.0931741479025175,0.06404431186973508,0.07910219892333775,0.008393950670934914,0.2736255893729611
5.64,0.33029330106774485,-0.0935006226085893,0.061866903532142005,0.07838319692235023,0.00840041285340391,0.2719792717731373
5.65,0.33309830255504547,-0.0938254221556361,0.06114909556120094,0.079854857730079,0.00840133280774375,0.3899086992435241
5.66,0.3358778252269602,-0.0941484629054132,0.06131959885250237,0.08205262068133384,0.008398690808051336,0.45582568338697893
5.67,0.33863101918303706,-0.09446966223800603,0.061704294093730114,0.08405362303774387,0.008395207556305826,0.4351898406426358
5.68,0.34135704542031503,-0.09478893859285914,0.06198080391514506,0.08561372622321875,0.008392169495304446,0.39155772847408454
5.69,0.3440550762553871,-0.09510621150980547,0.06262665509137716,0.08711143329213888,0.008387764894261756,0.38318787893631967
5.7,0.3467242957464602,-0.09542140167009529,0.06459087877425757,0.08894259649734527,0.008378375160162304,0.41202040698740117
5.71,0.349363900115417,-0.09573443093742548,0.06750406130108443,0.09060027431170971,0.008365402671833914,0.4706510150708221
5.72,0.35197309816987793,-0.0960452223989686,0.0703764740273675,0.09176176625709564,0.008352959292472739,0.4651225152508931
5.73,0.3545511117252612,-0.09635370040640195,0.07239671586904135,0.09218292138013573,0.008343733409558539,0.40256568216399946
5.74,0.35709717602684454,-0.09665979061693675,0.07266656040105429,0.09194687069799336,0.008340894690881822,0.27777305087035575
5.75,0.3596105401718268,-0.09696342003434719,0.07065410814139453,0.09101735876347454,0.008346353980192858,0.25096357393397106
5.76,0.3620904675313891,-0.09726451704999971,0.066212085251542,0.08808539652671249,0.008360901694881432,0.32847814729997094
5.7700000000000005,0.364536236172756,-0.09756301148388194,0.06166873744580355,0.08428368979539307,0.00837627976318526,0.33991622865776616
5.78,0.3669471392812559,-0.09785883462563183,0.05852326600703802,0.0821183138474408,0.008386773846372089,0.24463089501791657
5.79,0.36932248558238456,-0.09815191927556693,0.057285298135908505,0.08291662284578713,0.008389745296502502,0.28943988943809784
5.8,0.37166159976386387,-0.09844219978571335,0.058527213659914396,0.08644710326041612,0.008383015242964907,0.5436305863165569
5.8100000000000005,0.3739638228977052,-0.09872961210083497,0.060488967698844334,0.08983338521267804,0.008373502587379695,0.5264932999639094
5.82,0.3762285128622685,-0.09901409379946244,0.06084719490151312,0.09145180744524631,0.008370288509362724,0.35674003234799634
5.83,0.37845504476432607,-0.0992955841349224,0.059426974057065506,0.09181849564831289,0.008374030715166183,0.2353906603174194
5.84,0.38064281136112155,-0.09957402407636667,0.058127160145746724,0.09214792942102583,0.008377309312598075,0.22829166156119185
5.8500000000000005,0.38279122348243305,-0.09984935634980123,0.05877643745283987,0.09353172385539443,0.008373015595862593,0.32394686818830176
5.86,0.3848997104526327,-0.10012152547911525,0.06177110303084757,0.09583660663511188,0.008359624702138179,0.4284658196847979
5.87,0.3869677205127495,-0.10039047782711054,0.06622227180640604,0.09827083648588093,0.008341225782957526,0.5514292172879687
5.88,0.38899472124252943,-0.10065616163653036,0.06975818101208116,0.09931662687506111,0.008326596937477341,0.4576506396059443
5.89,0.3909801999824978,-0.1009185270710887,0.07097509745399858,0.09912547354992064,0.008320576562344879,0.29416676289300003
5.9,0.39292366425601916,-0.10117752625649933,0.06864494312446023,0.09782426354880962,0.008327263325739829,0.20959338422794627
5.91,0.39482464219135976,-0.10143311332150487,0.06352237988154794,0.09472416882808837,0.008344576842614328,0.4181351604172656
5.92,0.3966826829437481,-0.10168524443890609,0.05915948573391343,0.09089676653440627,0.008359564454403109,0.34373542323393735
5.93,0.39849735711743706,-0.10193387786659082,0.05749625731151009,0.08822704633172188,0.008364348991186083,0.21971459447238662
5.94,0.40026825718776393,-0.10217897398856327,0.059081766157256604,0.08885307106595072,0.008356648162072218,0.2995134822162626
5.95,0.4019949979232127,-0.10242049535597289,0.06194936700056696,0.09218721981565985,0.008344051631107493,0.4702485386137545
5.96,0.4036772168074748,-0.10265840672814378,0.06381324667374992,0.09471479702215227,0.008335583176082803,0.38991172758076065
5.97,0.4053145744615112,-0.10289267511360359,0.06276928879212046,0.09452255016598436,0.008337906419781467,0.18617567168996985
5.98,0.40690675506561214,-0.10312326981111278,0.05992506764720583,0.09274026373806926,0.00834719030178032,0.20214688317390372
5.99,0.4084534667814596,-0.10335016245069353,0.057603843956099986,0.09126334937694999,0.008354572534156479,0.17872848667754848
6.0,0.40995444217418875,-0.10357332703465916,0.05712250048186088,0.09097394067268404,0.008354933488270655,0.1749610175062255
6.01,0.41140943863444834,-0.10379273997864305,0.06023996496464515,0.09253337051193747,0.008341584680202793,0.38950270897086803
6.0200000000000005,0.4128182388004627,-0.10400838015262781,0.06537037590410018,0.09522567558507952,0.008321070842041527,0.5893910934835045
6.03,0.4141806509800919,-0.10422022892197429,0.06963948214318061,0.09680224429290328,0.008304258631066787,0.5006749200505922
6.04,0.4154965095728946,-0.10442827018845091,0.07095612389858269,0.09654899215731357,0.008298284421916931,0.23606282548286894
6.05,0.4167656754921888,-0.10463249043126266,0.06910926831777596,0.09452179847690795,0.008303498262795143,0.16988681971394914
6.0600000000000005,0.41798803658711225,-0.10483287874808014,0.0667301283579638,0.09234404502842163,0.00831078127944974,0.1860277908110275
6.07,0.4191635080646841,-0.10502942689606887,0.06511803502108358,0.08994091606173252,0.008315414297689625,0.20981478203274673
6.08,0.4202920329118675,-0.1052221293329182,0.06573001073564791,0.08813193506035541,0.008311924359873246,0.1706259934484422
6.09,0.4213735823176286,-0.1054109832578706,0.06740264756496453,0.08802604959286336,0.008304594380855282,0.23743200481955995
6.1000000000000005,0.42240815609500015,-0.10559598865275069,0.06879987193162941,0.08936849375195388,0.008298410567338326,0.21884457084078157
6.11,0.42339578310314063,-0.10577714832299437,0.06960604566972159,0.09100972169018869,0.008294421176638773,0.24280365765241285
6.12,0.42433652166939706,-0.10595446793867794,0.06899095825742387,0.09145247681006376,0.008295448027464052,0.12950450158675242
6.13,0.42523046001136555,-0.10612795607554723,0.06824624666835569,0.09130547502018098,0.008296953718357857,0.12557387008620413
6.140000000000001,0.42607771665895294,-0.10629762425604673,0.06734968947138094,0.09083929410144273,0.008299106296757912,0.12165100848571253
6.15,0.42687844087643806,-0.10646348699034869,0.06740197235376962,0.08997188391103927,0.008297863015671604,0.1177390946980994
6.16,0.42763281308453244,-0.10662556181738216,0.06888903205872901,0.08934254134013836,0.00829155223405208,0.19092976045353982
6.17,0.4283410452824413,-0.10678386934586233,0.07069427003742583,0.08912460652119998,0.008284246989159257,0.22045292143444417
6.18,0.4290033814699282,-0.10693843329531942,0.0723935994285477,0.08969160192586069,0.008277346523373617,0.2073491790432591
6.19,0.42962009806937046,-0.10708928053712792,0.072863603808297,0.09001936985119764,0.008274771961078614,0.10804747149839034
6.2,0.43019150434782505,-0.10723644113553557,0.07280380789780445,0.08989541237182502,0.00827407450884143,0.09844894488877376
6.21,0.43071794283908876,-0.1073799483886927,0.07252967627377636,0.08958223549589102,0.008274150623029263,0.09466694563220468
6.22,0.43119978976575857,-0.10751983886968122,0.07244635236806624,0.08914692602060323,0.00827358657039201,0.09102913329563922
6.23,0.43163745546129345,-0.10765615246754368,0.07289610428161375,0.08872356176316326,0.008271190103711268,0.08822977912155694
6.24,0.432031384792076,-0.10778893242831254,0.07352206793970816,0.08813266916140503,0.008268207264294305,0.09548015654825548
6.25,0.43238205757947273,-0.10791822539603915,0.07435637905619494,0.08796342048734015,0.008264576095187747,0.10489565356838204
6.26,0.4326899890218972,-0.10804408145382297,0.07502394556424967,0.08821509676925426,0.008261589746846293,0.08916859905136465
6.2700000000000005,0.432955730116869,-0.10816655416484061,0.07522998316570571,0.08828172319741508,0.008260174704363077,0.07346708735815888
6.28,0.4331798680830765,-0.10828570061337493,0.07534977530020676,0.08820080819479709,0.00825907286906545,0.06996437347610573
6.29,0.4333630267824379,-0.10840158144584432,0.07549412020839207,0.08792999636321848,0.008257912865469369,0.06651817811598182
6.3,0.43350586714216177,-0.10851426091183161,0.075927550963903,0.08769396205372697,0.00825580985056993,0.0631320533591273
6.3100000000000005,0.4336090875768097,-0.10862380690511339,0.07641835313647441,0.08728630154333597,0.008253538864801752,0.05980958853668561
6.32,0.4336734244103558,-0.10873029100468896,0.07697391277536206,0.08681771320230847,0.008251074883396315,0.06025697889306958
6.33,0.4336996522982505,-0.10883378851580955,0.07753510432674937,0.08656125448584144,0.008248615028157278,0.05873317173625825
6.34,0.4336885846494784,-0.10893437851100732,0.07788713070921056,0.08633308462272916,0.00824687591415741,0.05026060058743731
6.3500000000000005,0.4336410740486221,-0.10903214387112468,0.07815449688009374,0.08614628281849955,0.008245440661758289,0.04835687597193328
6.36,0.4335580126779237,-0.10912717132634313,0.07835175252410971,0.08591152216713463,0.008244259830821266,0.04799976344445067
6.37,0.4334403327393442,-0.10921955149721274,0.07869633619564974,0.08569391107126657,0.00824260718372503,0.04766138079157489
6.38,0.4332890068766258,-0.10930937893568096,0.0791480245523473,0.08550609122901742,0.00824061660071905,0.047342313653042645
6.390000000000001,0.43310504859735366,-0.1093967521661218,0.07959559630494023,0.08522040568232124,0.00823865848798478,0.048042282396904
6.4,0.43288951269501513,-0.10948177372636508,0.07996273333098197,0.08500030432302093,0.008236992425803715,0.04676560072809366
6.41,0.43264349567106514,-0.10956455020872541,0.08020932841937446,0.08484042612775748,0.008235774529243811,0.04650954746443503
6.42,0.4323681361569817,-0.10964519230103141,0.08039858116194062,0.0847430634632293,0.008234755542298886,0.04627614214167686
6.43,0.43206461533633306,-0.1097238148276547,0.08056895559545063,0.08465423044688589,0.008233811916331532,0.04606622100560287
6.44,0.4317341573668351,-0.10980053679053922,0.08076843921917878,0.0845585126889456,0.008232789825585632,0.04588060434078667
6.45,0.43137802980241235,-0.10987548141023011,0.0810139079474231,0.08454510645036874,0.008231634684251856,0.045720127618387174
6.46,0.4309975440152643,-0.10994877616690296,0.08127245504300498,0.08452578947964878,0.008230450533957765,0.04558566668249053
6.47,0.43059405561791925,-0.110020552841393,0.08151975703317128,0.08450524654033882,0.008229313836504475,0.045559949145501655
6.48,0.4301689648853013,-0.11009094755622409,0.08169820627089046,0.08454873855951531,0.008228406935245975,0.04567872494658509
6.49,0.4297235320480786,-0.11016008520422195,0.08180762301323391,0.08466239481260357,0.008227729737400664,0.0456200918517613
6.5,0.42925761552083447,-0.11022797276588438,0.08188152299154006,0.08485545700443266,0.008227175389165673,0.045568739225743116
6.51,0.42877042522378095,-0.1102945621175392,0.08196906702484391,0.08507433024728028,0.00822658769839831,0.04551545315512051
6.5200000000000005,0.42826119226767106,-0.11035980633850785,0.08207087036579302,0.08535973128424315,0.008225965085363683,0.045460243358386165
6.53,0.42772917260626314,-0.1104236600241307,0.08217839411816946,0.08568550166235595,0.00822533509102254,0.045403172145608295
6.54,0.4271736468002881,-0.11048607927136342,0.0822787567566467,0.08598801566780834,0.008224739045282566,0.04534430063507511
6.55,0.426593919781417,-0.11054702166437333,0.08235859708751939,0.08627655547605186,0.008224219768790612,0.04528368876333122
6.5600000000000005,0.42598932061622824,-0.11060644626013576,0.08241209647742487,0.08653582584605841,0.008223796054748161,0.04806097029245726
6.57,0.42535920227017543,-0.11066431357403039,0.08244039106539837,0.08677722432212262,0.00822346455669987,0.052441359812815946
6.58,0.4247029413715542,-0.11072058556543761,0.08247184043059512,0.08696630681426554,0.008223135341410686,0.054975565139708804
6.59,0.4240199379754698,-0.11077522562333487,0.0825087560190206,0.08709715124246954,0.008222801341762311,0.057416312766322974
6.6000000000000005,0.4233096153278047,-0.11082819855189303,0.0825427084160821,0.08719766898806497,0.008222489634659803,0.06054134275966794
6.61,0.4225714196291859,-0.11087947055607274,0.0825484052682497,0.08724903700667723,0.008222280888146874,0.0677827488642424
6.62,0.4218048197989521,-0.1109290092272207,0.08251943241667156,0.08724252003024971,0.008222195715428645,0.07589492106396256
6.63,0.4210093072391215,-0.11097678352866613,0.08246675405862895,0.08716310466885274,0.00822219947370702,0.08546684154056017
6.640000000000001,0.42018439559835863,-0.11102276378131709,0.08239930862073941,0.08701095138922041,0.008222263964182764,0.09506512014699764
6.65,0.4193296205359424,-0.11106692164925677,0.08232878666815502,0.08678112753912513,0.008222352241459903,0.10516745472777811
6.66,0.4184445394857331,-0.1111092301253399,0.08225550808922541,0.0864542379813612,0.008222456934058911,0.11709303202687704
6.67,0.4175287314201398,-0.1111496635167891,0.08217510533264992,0.08604505509383684,0.00822259141536013,0.12765565291074088
6.68,0.41658179661408784,-0.11118819743079118,0.08207776300122184,0.08556206334627872,0.00822279385910354,0.13753404055074636
6.69,0.41560335640898627,-0.1112248087600936,0.08195252233629269,0.08500131363294726,0.008223099256146118,0.1478075439171056
6.7,0.4145930529766953,-0.1112594756686007,0.08180189582032306,0.0843620520854712,0.008223499779893187,0.15815544129235692
6.71,0.4135505490834934,-0.11129217757697013,0.08163203968179567,0.0836507745670498,0.0082239760218998,0.16791649104641038
6.72,0.412475527854045,-0.11132289514820917,0.0814505016149689,0.08288354812435512,0.008224504148979747,0.17618741422048
6.73,0.41136769253536765,-0.1113516102732711,0.08126005630918932,0.08206626869983678,0.008225075488172369,0.18392564200238604
6.74,0.4102267662607999,-0.11137830605665155,0.08105816735864771,0.08120836699627047,0.008225698233891248,0.19079685242932576
6.75,0.40905249181396797,-0.11140296680198482,0.08083988473263723,0.08032448334864979,0.008226388241378599,0.1963095334719167
6.76,0.4078446313927537,-0.11142557799764029,0.08060308873166484,0.07942071385927206,0.00822715236643807,0.20133756107786893
6.7700000000000005,0.4066029663732616,-0.11144612630231872,0.08034766520817918,0.07850097360334998,0.008227991086672132,0.20600241173056588
6.78,0.4053272970737868,-0.11146459953064863,0.08007874531184477,0.07756729278959042,0.008228888207476154,0.21043509901127466
6.79,0.4040174425187817,-0.11148098663878266,0.07981734247391266,0.0766131220782519,0.00822979211314924,0.21549882333650738
6.8,0.40267324020282397,-0.11149527770999386,0.07957595623542708,0.07564247656859165,0.008230668101061704,0.22019645099123908
6.8100000000000005,0.4012945458545834,-0.11150746394027215,0.07936145528664035,0.07466094352550512,0.008231468650791796,0.2243628204451953
6.82,0.3998812332007901,-0.1115175376239206,0.07916645531055672,0.07367807619519239,0.008232200998178112,0.22753405467075272
6.83,0.3984331937302011,-0.11152549213915174,0.0789810170603652,0.07270092945791488,0.00823291700521759,0.23024344487037607
6.84,0.39695033645756805,-0.11153132193368404,0.07879885382929039,0.07173572760320908,0.008233637610763431,0.23229277556000016
6.8500000000000005,0.3954325876876046,-0.11153502251033814,0.0786178481111039,0.070787865670991,0.008234369893971258,0.23384061180494742
6.86,0.39387989077895413,-0.11153659041263328,0.07843720822108131,0.06986232631154067,0.008235116520951519,0.23492491960596107
6.87,0.39229220590815655,-0.11153602321038361,0.07825294586808575,0.0689639448212803,0.00823589078206901,0.23555872520441
6.88,0.39066950983361615,-0.11153331948529456,0.07806973962091995,0.06809383470810658,0.008236677141029526,0.23609111161962404
6.890000000000001,0.38901179565956845,-0.11152847881655917,0.07789368632228268,0.0672531256290496,0.008237455325275212,0.23660438147879437
6.9,0.3873190726000488,-0.1115215017664545,0.07772613016401571,0.06644093200809961,0.008238220853217891,0.23711920562207167
6.91,0.38559136574285824,-0.11151238986593792,0.0775658608412106,0.0656565551856876,0.008238977732281627,0.23769208883676063
6.92,0.38382871581353184,-0.11150114560024348,0.07741298580986601,0.06489884929977065,0.008239723407846426,0.2383497372532406
6.93,0.38203117893930605,-0.11148777239447827,0.07727428843245995,0.0641674434790731,0.008240412483143467,0.23881951575167037
6.94,0.3801988264130855,-0.11147227459921878,0.07716756462796745,0.06346593294538265,0.008241010043016335,0.23917831520936517
6.95,0.3783317444574115,-0.11145465747610724,0.07709656862287936,0.06279444946221714,0.00824150347859067,0.23951895696832093
6.96,0.37643003398842834,-0.11143492718344794,0.07706079501986658,0.0621509699734271,0.008241894348153546,0.2400423537079588
6.97,0.374493810379851,-0.1114130907618037,0.0770561766667435,0.06153435750178699,0.008242196067300332,0.24071903243221282
6.98,0.37252320322693283,-0.11138915611959203,0.07707774367729706,0.060943264125508115,0.008242425060862063,0.24146003578794928
6.99,0.37051835611043304,-0.1113631320186817,0.07711786876280365,0.06037482155732517,0.008242606618201838,0.24245233747435257
