t,sim_time,theta_ref,s_ref,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
2.08,28.974,0.01930756338,-0.07710087542,0.01869258807,-0.0771344697,-0.02880579244,0.0004919645856,0.0355393522,0.01157155243,0.0001561969446,0.0001817009566,-0.4370830953,0.2294215709,-0.4370830953,0.2294215709,0,0.02898310577,0.015012876,0.008459002529,0.6592207812,0.075022,0.002836952346,9.330818042e-05,0.0001097038263,0.0004334879707,0.0006242795956,ok,4,1,1.415151532,1.589685636,-1.403490773,1.574708654,0.05928107217,0.02400605011,0.1551152535,-1.372217522,1.603346635,1.277824225,1.50455537,-0.02440840841,0.05090886123,-0.5577884821,1.416286064,1.595494417,-1.409907227,1.57475976,0.06462799202,0.0245064983,0.1485230456,-1.373174441,1.605950758,1.281382701,1.504885428,-0.02739051865,0.05080292184,-0.554585128
2.09,28.984,0.01933996036,-0.07709601587,0.01781240138,-0.07717596112,-0.04481286598,0.001065501676,0.03487196879,0.01198391131,0.0005971964341,0.0004270895092,-0.7192576528,-0.3945950866,-0.3596288264,-0.1972975433,1,0.02408310399,0.006064985012,0.008457071822,0.5618619023,0.089527,0.006120487939,0.0004612517573,0.0001244232576,0.001880948229,0.001200037902,ok,4,1,1.415158763,1.59009261,-1.404776805,1.574834378,0.05962486066,0.02409049332,0.1546435336,-1.37253926,1.603672193,1.278527663,1.504422295,-0.02450887692,0.05088221809,-0.5576230029,1.416235386,1.595080819,-1.40941838,1.574768004,0.06419638677,0.02448757509,0.1490249146,-1.371756987,1.601196827,1.275395645,1.504915716,-0.02236068964,0.05063831524,-0.5602737704
2.1,28.994,0.01937159382,-0.07709127085,0.01743521719,-0.07712417996,0.103497325,0.001724611276,0.03427720584,0.01168858559,0.0005981555178,0.0005738145882,-0.2945598662,-0.01561432984,-0.2945598662,-0.01561432984,0,0.02985880784,0.01145437064,0.008455601947,0.4282437386,0.053538,0.004670921695,0.0001729327733,0.0001574757115,0.001653258232,0.001845843799,ok,4,1,1.415245607,1.59060123,-1.404920966,1.57502329,0.06030829404,0.02414491399,0.1536958363,-1.372368819,1.603514748,1.27782672,1.504389175,-0.02436085327,0.05084078279,-0.5576383309,1.41620013,1.594764376,-1.409042096,1.574776048,0.06386065848,0.0244756281,0.1494133989,-1.372348594,1.603105622,1.277815601,1.504945271,-0.02442598078,0.05067082006,-0.5579592394
2.11,29.004,0.01940246253,-0.07708664055,0.01911670004,-0.07712768589,0.0871265397,0.0002954975741,0.03371287776,0.01162485207,0.0001028223146,5.492191823e-05,0.6153578758,0.1755470634,0.3076789379,0.08777353168,1,0.0429432459,0.01425805802,0.008422413474,0.4875186351,0.032456,0.004035505747,9.945979591e-05,4.723753122e-05,0.0003846037341,0.0001542965639,ok,4,1,1.415494552,1.591265505,-1.405006591,1.574760625,0.06078822194,0.02409121652,0.1530178474,-1.372271098,1.603450852,1.278045604,1.504589997,-0.02433572662,0.05087480202,-0.5578310305,1.415000862,1.587489224,-1.400613814,1.5747839,0.05669855656,0.02397305396,0.1578930337,-1.372714653,1.604268727,1.279294136,1.504974093,-0.02569619483,0.05068221077,-0.556541109
2.12,29.014,0.01943256526,-0.07708212514,0.0211057833,-0.07712192058,0.01395382942,-0.0003045833464,0.03411743736,0.01172363189,0.000865627746,0.0006400823597,0.7302524447,0.2223812193,0.3651262224,0.1111906096,1,0.04507122403,0.01505935018,0.008417911474,0.587466034,0.064651,0.004601311662,0.0004582097051,9.666364151e-05,0.002646321223,0.001946633897,ok,4,1,1.415593946,1.591166036,-1.403975748,1.574397058,0.0605013529,0.02397431804,0.153291722,-1.372192861,1.603292855,1.278344646,1.504967598,-0.02467503681,0.05095165164,-0.5577669983,1.414828218,1.58641295,-1.39935588,1.574791544,0.05561668592,0.02391619295,0.1591663824,-1.372832619,1.604611538,1.279737165,1.505002181,-0.0260918861,0.05067026205,-0.5561090089
2.13,29.024,0.01946190082,-0.0770777248,0.02050129402,-0.07712699604,-0.1250799861,-0.0002820922086,0.03472785007,0.01190222381,0.0005442007166,0.000344077397,0.2143231928,0.03655619174,0.2143231928,0.03655619174,0,0.03794269796,0.01245056669,0.008424059916,0.3358125945,0.041835,0.005003785932,0.00024480416,8.272512094e-05,0.001630535097,0.001034717595,ok,4,1,1.415471575,1.590640415,-1.403742134,1.57439866,0.05993198813,0.02399269486,0.1541625965,-1.372276271,1.603297345,1.27837092,1.505019881,-0.02497579165,0.05086918462,-0.5575216436,1.415091109,1.587842957,-1.401003686,1.574798988,0.05699806384,0.02401960062,0.1575207224,-1.372617869,1.603853926,1.278791246,1.505029532,-0.0253147005,0.05062673775,-0.5569994905
2.14,29.034,0.01949046806,-0.07707343972,0.01911073718,-0.0771205731,-0.06296344638,0.001096564326,0.0351574055,0.01199690487,8.503045853e-05,0.0001671247883,-0.3501375914,-0.4768335819,-0.1750687957,-0.238416791,1,0.02990534163,0.004844401142,0.008445030998,0.3488139962,0.042303,0.002885246418,0.0001019334787,4.408469129e-05,0.0002800484453,0.0005883466086,ok,4,1,1.415303672,1.59007837,-1.403888932,1.57468301,0.05951333267,0.02407591808,0.1547877956,-1.372413556,1.603438822,1.278248636,1.504794088,-0.02498787328,0.05074043917,-0.5573556544,1.415892859,1.592507676,-1.406394077,1.57480623,0.06155293211,0.02435195869,0.1521135722,-1.371663781,1.600652269,1.274760496,1.505056147,-0.02193330406,0.05051302314,-0.5608270742
2.15,29.044,0.01951826584,-0.07706927005,0.01743149597,-0.07709635958,0.01482911521,0.0001282521307,0.03496605342,0.01164756666,0.0007220254337,0.0006977716686,-0.396456182,-0.2492776662,-0.396456182,-0.2492776662,0,0.02901921069,0.007908401668,0.00845947188,0.6035268755,0.142462,0.003207521582,0.00034252511,0.0002020733545,0.002034136059,0.002266029542,ok,4,1,1.41526061,1.59002941,-1.404502808,1.575053269,0.05967690721,0.02421857299,0.1546412755,-1.372417013,1.603371499,1.277632297,1.504517575,-0.02453744716,0.05060835368,-0.5576195526,1.41640216,1.595542451,-1.409892663,1.574813266,0.06450484387,0.02458767455,0.1486060068,-1.371548597,1.600235349,1.274242682,1.505082025,-0.0215165997,0.05048287693,-0.5613102226
2.16,29.054,0.01954529307,-0.07706521597,0.01769340308,-0.0770986502,0.1163557214,7.461234e-05,0.03432130049,0.01122761356,0.0006153412924,0.0005113359629,-0.3976117373,-0.005499847233,-0.3976117373,-0.005499847233,0,0.02835712444,0.01114511585,0.008462266078,0.5963219768,0.053191,0.005306826227,0.0002739885385,0.0001199923642,0.001787075708,0.00160807638,ok,4,1,1.415391252,1.590635451,-1.405050962,1.575111441,0.06014133725,0.02423756134,0.153912833,-1.37235933,1.603163535,1.27743137,1.504490302,-0.0239961728,0.05062370517,-0.5581721359,1.416510497,1.596122733,-1.410554373,1.574820107,0.06505173886,0.02464085585,0.1479496132,-1.372334568,1.602783876,1.277469811,1.505107163,-0.02425946461,0.05053468222,-0.5582290928
2.17,29.064,0.01957154869,-0.07706127762,0.01921316874,-0.07711664929,0.0738880615,-4.203756744e-05,0.03358317277,0.01117658777,8.108312173e-05,0.0001492976781,0.2501981258,0.1572004855,0.2501981258,0.1572004855,0,0.03733614466,0.01353459505,0.008426704924,0.3845436538,0.039981,0.005143180232,5.9138216e-05,0.0001611879495,0.0001798383313,0.0005227628782,ok,4,1,1.41562233,1.591472318,-1.405431991,1.574805003,0.06066063413,0.02419136802,0.1530927935,-1.372350663,1.603011028,1.277838026,1.504805204,-0.02391042404,0.05076162614,-0.5584313556,1.415242103,1.58840571,-1.40161894,1.574826758,0.05746254573,0.02409931765,0.15693823,-1.372914787,1.604663406,1.279850552,1.505131562,-0.02628787707,0.05057065203,-0.5559534297
2.18,29.074,0.01959703165,-0.07705745518,0.02128685153,-0.07710985768,0.01899738342,0.001353794063,0.03388718347,0.01137890474,0.0008106100355,0.0007019258804,0.7341566682,0.2343578786,0.3670783341,0.1171789393,1,0.04489953349,0.01489427292,0.008419088197,0.5832837682,0.066199,0.003769267626,0.0004255488568,0.0002129686542,0.002360944514,0.002250043261,ok,4,1,1.415714356,1.591534391,-1.404331543,1.574421071,0.06046142084,0.02406272639,0.1531689624,-1.372250872,1.602933058,1.278155405,1.505228339,-0.02435764844,0.0508764024,-0.5581778225,1.414952847,1.586647198,-1.399573195,1.574833197,0.05571535013,0.0239928779,0.1590018001,-1.372828412,1.604337177,1.279447675,1.50515522,-0.02596615299,0.05054259765,-0.556328308
2.19,29.084,0.01962174095,-0.07705374878,0.02074892873,-0.07709382871,-0.1176048748,0.0007550053123,0.03448425741,0.01157372943,0.000541653272,0.0003921520012,-0.4167972803,0.2725864351,-0.4167972803,0.2725864351,0,0.0282322982,0.01566252595,0.008463001955,0.6713148838,0.041593,0.005037340533,0.0002918519221,8.46456622e-05,0.001581676811,0.001222387638,ok,4,1,1.41563104,1.591029853,-1.403973159,1.574431814,0.05997631762,0.02408227778,0.1539644595,-1.372259583,1.60299435,1.278004662,1.505254516,-0.02474873217,0.05076930095,-0.5577912611,1.416571738,1.596258795,-1.410686308,1.574839423,0.06512358609,0.02467898819,0.1478416422,-1.373435298,1.606327412,1.281964215,1.505178136,-0.028108913,0.05058864215,-0.5539228253
2.2,29.094,0.01964567562,-0.07705015859,0.01816256478,-0.07712001892,-0.1220071064,0.00124316048,0.03388345671,0.01209347901,0.0006549892457,0.0004848952937,-0.5876706839,-0.3042176068,-0.2938353419,-0.1521088034,1,0.02506839645,0.007530214913,0.00845796941,0.478359358,0.052101,0.00603306249,0.0004677558046,6.88833914e-05,0.002147471046,0.001407674779,ok,4,1,1.415519409,1.591235994,-1.405854961,1.574862565,0.06024202642,0.02427106572,0.1538747047,-1.372667594,1.603501829,1.278428217,1.50483972,-0.02492595529,0.05060765369,-0.5573570697,1.416411021,1.595196757,-1.409450962,1.574845461,0.06406368964,0.02460861568,0.1490911111,-1.372050273,1.601684299,1.276117057,1.505200309,-0.02318970851,0.05042948829,-0.5594829845
2.21,29.104,0.0196688347,-0.07704668472,0.01762019664,-0.07706745496,0.1070212969,0.001492043043,0.03343357995,0.01190028444,0.0006675076218,0.0006829630524,0.09735834599,0.07437645644,0.09735834599,0.07437645644,0,0.03489395514,0.01301593129,0.00843641011,0.1833883978,0.052725,0.003914937954,0.0002445017977,0.0002192024002,0.001873735292,0.002261412518,ok,4,1,1.415568847,1.591419889,-1.40589414,1.575186235,0.06090334929,0.02435945277,0.1530060491,-1.37253153,1.603489617,1.277831411,1.504651845,-0.02480413367,0.05052048307,-0.5572953826,1.415652142,1.590542418,-1.404060256,1.574851301,0.05948153758,0.02428262901,0.154516548,-1.372824216,1.604210103,1.279311999,1.505221739,-0.02590317749,0.05048686266,-0.5564330219
2.22,29.114,0.01969121729,-0.07704332733,0.02038047805,-0.07706857282,0.1147024576,0.001085257815,0.03351766213,0.01197309341,0.0005095677545,0.0003016042553,0.6490271688,-0.03948641196,0.3245135844,-0.01974320598,1,0.04325306966,0.01138079723,0.008422998696,0.5264818931,0.090368,0.001767095204,0.0002999621949,7.098452601e-05,0.001671665376,0.000803835356,ok,4,1,1.415795086,1.591571919,-1.404848383,1.574757657,0.06094459761,0.024218879,0.1527494528,-1.372384184,1.603458547,1.278336253,1.504986289,-0.02495944365,0.050601038,-0.5573891617,1.415157891,1.587548072,-1.400586753,1.574856933,0.05652555043,0.02408508931,0.1580142717,-1.372511748,1.603140466,1.27797007,1.505242425,-0.02478645635,0.05043926534,-0.5577031767
2.23,29.124,0.01971282251,-0.07704008655,0.02101603441,-0.07705736915,-0.03940178535,-0.001302054194,0.03400024669,0.01191135682,0.0006885942073,0.0004371969384,0.4442426562,-0.02806101553,0.4442426562,-0.02806101553,0,0.04066388653,0.01149044159,0.008414795601,0.6955768925,0.099119,0.004671802033,0.0003494901003,2.88479982e-05,0.002187784842,0.001234012947,ok,4,1,1.415828063,1.591305327,-1.404280929,1.574542826,0.06052442049,0.02417018369,0.1533424697,-1.372307056,1.603246171,1.278253751,1.505244247,-0.02512194661,0.05061249029,-0.55740483,1.414828412,1.585599117,-1.398320005,1.57486236,0.05459348866,0.02396992029,0.1602982386,-1.372474534,1.602983363,1.277779265,1.505262366,-0.02464083229,0.05041904247,-0.5578775457
2.24,29.134,0.01973364949,-0.0770369625,0.0205800646,-0.07706691604,-0.08530812995,-0.001158362492,0.03476532964,0.01185883846,0.000471531807,0.000238730223,-0.2447549254,0.3903296888,-0.2447549254,0.3903296888,0,0.03109400576,0.01771378379,0.008451582337,0.5852774142,0.105067,0.006024062657,0.0001734998028,3.592009551e-05,0.001496417018,0.0006427400579,ok,4,1,1.41566762,1.590589336,-1.403802714,1.574593642,0.05985749059,0.02418318271,0.154274176,-1.372350826,1.603137882,1.278134899,1.505233653,-0.02513752579,0.05053946513,-0.5574362361,1.41623423,1.593836042,-1.407849418,1.574867579,0.06266010387,0.02453940342,0.1507292746,-1.373954302,1.607905546,1.283987673,1.50528156,-0.02989870162,0.05056442636,-0.5519561059
2.25,29.144,0.01975369741,-0.07703395532,0.01891531412,-0.07712210166,-0.1077495274,0.001361096383,0.03443464808,0.01254759157,0.0004007991955,0.0003642189194,-0.5309554338,0.06658997387,-0.2654777169,0.03329498693,1,0.02647031658,0.01354644118,0.008454272898,0.4279310542,0.105983,0.005035957493,0.0004441693291,0.0002560066867,0.00132938079,0.0009792318334,ok,4,1,1.415533404,1.59067141,-1.405189245,1.574789067,0.05982379815,0.02427936061,0.1543711706,-1.37284138,1.603606002,1.279103505,1.505018951,-0.02542547749,0.05050809226,-0.5569920634,1.416335552,1.594395922,-1.408489904,1.574872599,0.06319273678,0.02458838317,0.1500918601,-1.372860648,1.604197549,1.279325184,1.505300008,-0.02597495857,0.05042530017,-0.5563916769
2.26,29.154,0.0197729655,-0.0770310651,0.01793965704,-0.07706767638,0.0586062676,0.003104965309,0.03405479872,0.01265263086,0.0006108615356,0.0006280060911,0.04939721897,0.03094514832,0.04939721897,0.03094514832,0,0.034795757,0.01311680809,0.008437079913,0.1178191386,0.228246,0.003591014456,0.000284528419,8.780255733e-05,0.001708464312,0.002045777962,ok,4,1,1.415539901,1.590912142,-1.40534682,1.575095963,0.06027827822,0.02437077755,0.1536828745,-1.372808904,1.603867109,1.278715778,1.504883331,-0.02550587905,0.05047732481,-0.5565914877,1.415725598,1.590665519,-1.404168628,1.574877422,0.05951957757,0.0243294721,0.154441175,-1.372883895,1.604244389,1.279390844,1.505317709,-0.02604410231,0.0504128401,-0.5563226414
2.27,29.164,0.01979145297,-0.07702829198,0.01964670468,-0.07704118729,0.1031583113,0.000829183214,0.03404303831,0.01269574377,0.0001993170387,0.0001214978153,0.4225711524,0.2090957016,0.4225711524,0.2090957016,0,0.0403816056,0.0158321793,0.008416029882,0.66840071,0.22881,0.001092089587,0.000201696791,0.0001355484203,0.0007557412002,0.0003652538386,ok,4,1,1.415721525,1.591133994,-1.404542844,1.574904875,0.06041605049,0.02429891354,0.1533490855,-1.372643545,1.604009027,1.27882991,1.505050939,-0.02560722262,0.0505047715,-0.5565660269,1.414915398,1.585870686,-1.398609234,1.574882038,0.0547982274,0.02401634397,0.1600330926,-1.373533195,1.606387912,1.282097803,1.505334661,-0.0283432693,0.05046911404,-0.5537376086
2.28,29.174,0.01980915912,-0.07702563606,0.0214554092,-0.07704926009,0.02454463251,-0.0007913056574,0.03460184244,0.0129855806,0.0008127365229,0.0005825220041,0.5617853999,0.2343791425,0.2808927,0.1171895713,1,0.04302862344,0.01650126774,0.008421759591,0.453881902,0.165533,0.006101809087,0.0004144250947,7.004953544e-05,0.002500639779,0.001723565965,ok,4,1,1.41580468,1.590896143,-1.403600265,1.574550431,0.059920061,0.02416953868,0.1539312835,-1.372648585,1.604076814,1.279441365,1.505356709,-0.02600317965,0.05057846172,-0.5564429309,1.415160352,1.587222543,-1.400170821,1.574886449,0.05611245481,0.02410830552,0.1584701025,-1.373284106,1.60551659,1.28100758,1.505350865,-0.0274347435,0.05042545299,-0.5547707085
2.29,29.184,0.01982608322,-0.07702309744,0.0201048682,-0.0770572179,-0.112699239,-0.0009427919527,0.0351065668,0.01320202039,0.0001823188904,8.833570385e-05,0.5077491403,0.07769605517,0.2538745701,0.03884802759,1,0.04272280391,0.01436746122,0.008421444293,0.3797003315,0.247957,0.00369383901,7.847849605e-05,5.88334549e-05,0.0005220032776,0.0002616621867,ok,4,1,1.415635665,1.590435771,-1.40372837,1.574669953,0.05936437384,0.02420329714,0.1547762635,-1.372797985,1.604162355,1.279479479,1.505327134,-0.02624077173,0.0505102454,-0.5561784725,1.415154976,1.58714335,-1.400073519,1.574890655,0.05602136337,0.02410954595,0.1585732668,-1.37306163,1.604750033,1.280046799,1.50536632,-0.02663551162,0.05038973686,-0.5556801105
2.3,29.194,0.01984222463,-0.07702067623,0.01940604565,-0.07704866379,-0.02780517608,0.0006636688495,0.03559402296,0.01329546532,0.0001134259368,0.00018709655,-0.3798018098,0.2497010678,-0.3798018098,0.2497010678,0,0.02989699582,0.01704098133,0.008456806106,0.5730004824,0.199697,0.00343098772,0.0001039478394,5.727995574e-05,0.0003173149715,0.0006591087598,ok,4,1,1.415491874,1.589833412,-1.403504506,1.574849643,0.05895869729,0.02424121645,0.1552854352,-1.372892616,1.604316157,1.27943631,1.505182931,-0.02626363272,0.05044232205,-0.5560457274,1.41646338,1.5949069,-1.409051571,1.574894649,0.06362330664,0.02465844081,0.1495554304,-1.37383367,1.607324878,1.283293552,1.505381024,-0.0293895311,0.0504665015,-0.5525807583
2.31,29.204,0.01985758269,-0.07701837252,0.01843752338,-0.07707690797,-0.02955179712,0.001351359338,0.03503061376,0.01374779446,0.0005756850412,0.0004526417024,-0.6335870028,-0.5215733051,-0.3167935014,-0.2607866526,1,0.02552680872,0.005924194884,0.008455282056,0.4958733302,0.15039,0.005343944271,0.0004486324903,9.321828312e-05,0.001767991624,0.001331383814,ok,4,1,1.415506562,1.590153502,-1.404650572,1.574997766,0.0592450174,0.02433004174,0.1548993746,-1.373174145,1.604723094,1.280080678,1.505037829,-0.02640069859,0.0504311662,-0.5557787961,1.416418466,1.594583801,-1.408673205,1.574898448,0.0632946838,0.02463992107,0.1499406413,-1.372127947,1.601610641,1.276096761,1.505394978,-0.02332316244,0.05027477701,-0.55943114
2.32,29.214,0.01987215681,-0.07701618641,0.01784913385,-0.07702350232,0.09901193205,0.0008798518529,0.03451629435,0.01335832276,0.0006574493739,0.0006860274118,0.06585138291,0.0214256607,0.06585138291,0.0214256607,0,0.0355040651,0.01367970767,0.008434614035,0.1269725124,0.101274,0.004103783877,0.0001749855514,0.000237947687,0.00177521966,0.002250773125,ok,4,1,1.415571955,1.590583157,-1.404743261,1.575241328,0.0598798192,0.02438923368,0.1540444252,-1.372957914,1.604544562,1.279219474,1.50494253,-0.02616955635,0.05037294419,-0.5558693489,1.415678645,1.590092779,-1.403473536,1.574902048,0.0588796787,0.02432625756,0.15517132,-1.373052032,1.604647032,1.279932355,1.50540818,-0.02657134934,0.05035398926,-0.5557736751
2.33,29.224,0.01988594641,-0.07701411797,0.02064628032,-0.07703347004,0.1121766434,0.0007428599384,0.03453335549,0.01333336829,0.0005127223725,0.0003148012845,-0.03513536975,-0.1305036992,-0.03513536975,-0.1305036992,0,0.03400632495,0.0113758128,0.008440444886,0.2053076002,0.192955,0.001366162982,0.0002999051245,5.945440274e-05,0.001675568032,0.0008973885836,ok,4,1,1.415794052,1.590799218,-1.403870427,1.574803745,0.05994093835,0.02424194156,0.1538051571,-1.372810651,1.604435836,1.279681757,1.5052582,-0.02621950663,0.05045528975,-0.5560939862,1.415903635,1.59138591,-1.404965856,1.574905436,0.06013758277,0.02442015855,0.1536759513,-1.37250567,1.602817346,1.277628681,1.505420631,-0.02463624765,0.05029027729,-0.5579628992
2.34,29.234,0.01989895094,-0.07701216729,0.02013325076,-0.07702696743,-0.03416930333,-0.001321172378,0.03444490449,0.01310056129,0.0001928012557,9.900783032e-05,0.7038648725,-0.03362304345,0.3519324362,-0.01681152172,1,0.04500287758,0.01259621564,0.00841870168,0.5400301198,0.153488,0.001719393641,0.000128302598,4.979524013e-05,0.000626990931,0.0002702415611,ok,4,1,1.415825109,1.59098645,-1.404303202,1.574785587,0.05989438402,0.02426186755,0.1539981428,-1.372766909,1.604165263,1.279348075,1.505344807,-0.02610307431,0.05042639841,-0.5562591579,1.415074359,1.586474928,-1.399275138,1.574908622,0.05530795814,0.02409401702,0.159398444,-1.372862171,1.603977492,1.279096631,1.50543233,-0.02588454976,0.05031535817,-0.5565606551
2.35,29.244,0.01991116989,-0.07701033444,0.0210027282,-0.07703499987,-0.01837404016,-0.0002112410242,0.03500892134,0.01304282247,0.000544573527,0.0003617878567,0.4831725359,0.1132328063,0.2415862679,0.05661640316,1,0.04225650937,0.01474131457,0.008422694292,0.3811510302,0.121782,0.004900409899,0.000220055929,4.628545502e-05,0.001646693429,0.001061576121,ok,4,1,1.415769421,1.590515412,-1.403535978,1.574679093,0.05945079325,0.02420583182,0.1544980341,-1.372749718,1.604041922,1.279405746,1.505447195,-0.02612626131,0.05044222621,-0.556351716,1.415244778,1.587416528,-1.400362905,1.574911602,0.05622356157,0.02415788281,0.1583095444,-1.373115831,1.604798491,1.280136427,1.505443276,-0.0267708325,0.05033103464,-0.5555664064
2.36,29.254,0.01992260279,-0.07700861951,0.02033394627,-0.07704408786,-0.06997364581,-7.188138821e-06,0.03544757768,0.01313747938,0.0002166092869,0.0001369693003,-0.4727083147,-0.2480894476,-0.2363541573,-0.1240447238,1,0.02835695296,0.009416137666,0.008448794797,0.3608423341,0.179671,0.003181485513,3.430633113e-05,7.772322962e-05,0.0005987558003,0.0003837910531,ok,4,1,1.415663087,1.59014141,-1.403455419,1.574729742,0.05897126521,0.0242256362,0.1551280589,-1.372859638,1.604078953,1.279493655,1.505419992,-0.02616959362,0.05041234602,-0.5562755165,1.416226913,1.593209221,-1.407063842,1.574914372,0.06189743916,0.02456084205,0.151578858,-1.372494138,1.60272335,1.277522318,1.505453469,-0.02457187691,0.05026179868,-0.558052151
2.37,29.264,0.01993324916,-0.07700702255,0.01852750992,-0.07703387765,-0.03037975316,0.0005589817245,0.03513035986,0.01296861324,0.0005574560551,0.0004792902254,-0.654937923,-0.429936558,-0.3274689615,-0.214968279,1,0.02530629102,0.006519564873,0.008455741752,0.5105942872,0.164756,0.003423501333,0.0003549264979,8.204246667e-05,0.00167023612,0.001502611423,ok,4,1,1.415601343,1.590182687,-1.404423022,1.575056384,0.0591817432,0.02437458529,0.1550023594,-1.372925181,1.604097713,1.279049469,1.505175854,-0.02589215268,0.05030873689,-0.5563493911,1.416468812,1.594663153,-1.408740707,1.574916938,0.06331367195,0.0246726853,0.1498964165,-1.372131055,1.60150551,1.275989482,1.505462909,-0.02328514316,0.05021844279,-0.5595084688
2.38,29.274,0.01994310861,-0.07700554364,0.01848002579,-0.077022503,0.08775221152,0.0005585736461,0.03460795196,0.01262078248,0.0005105750423,0.0004429246599,0.2091999352,0.07698234171,0.2091999352,0.07698234171,0,0.03774595099,0.0137755176,0.00842613099,0.3502846961,0.147074,0.004396860762,0.0002352247847,0.0001170606031,0.001470366624,0.001398376012,ok,4,1,1.415670362,1.590607464,-1.404751739,1.575186432,0.05966331736,0.0244194559,0.1542932773,-1.372845769,1.603965887,1.27869908,1.505077939,-0.0254946583,0.05028739841,-0.5567086538,1.415392511,1.588190209,-1.401248892,1.57491931,0.05695859085,0.02422086258,0.1574292051,-1.373098456,1.604692794,1.280013571,1.505471595,-0.02668906844,0.05030578624,-0.5556729738
2.39,29.284,0.01995218073,-0.07700418282,0.02128582147,-0.07703043149,0.08130141607,0.0003881760726,0.03486170129,0.01268564234,0.0006627662292,0.0005366658913,0.2483547181,-0.1587187052,0.2483547181,-0.1587187052,0,0.03858702206,0.01030486177,0.008422967098,0.4058128784,0.126652,0.003214860312,0.0003272025619,0.000153659197,0.002015052635,0.001684757221,ok,4,1,1.415834706,1.590675426,-1.403528021,1.574715634,0.05951669603,0.02425363702,0.1542143448,-1.372739138,1.603841225,1.279243865,1.505483072,-0.02567384195,0.0504411689,-0.5568222682,1.415274011,1.587470375,-1.400412458,1.574921469,0.0562452838,0.02417592292,0.1582724735,-1.372271313,1.60194152,1.276545719,1.505479527,-0.0237675835,0.05021830254,-0.5589726618
2.4,29.294,0.01996046517,-0.07700294015,0.0205652299,-0.07701209154,-0.06307494381,-0.0006254063852,0.03525894665,0.01240810426,0.000329500973,0.0001897272481,0.4717332423,-0.05941069871,0.2358666211,-0.02970534936,1,0.04233494528,0.01151694378,0.008422226148,0.3685020715,0.148608,0.003473323171,0.0002360921215,8.093767467e-05,0.001029629556,0.0005908344712,ok,4,1,1.415766969,1.590423316,-1.40333771,1.574718281,0.05917153925,0.02425103414,0.1547991504,-1.372621021,1.603528523,1.278612655,1.505563247,-0.02565528195,0.05038229337,-0.5568815171,1.415246957,1.587292967,-1.400204231,1.574923423,0.05606483532,0.02416762693,0.1584841711,-1.372670436,1.60325038,1.27819954,1.505486704,-0.0251693326,0.05025135708,-0.5573950095
2.41,29.304,0.0199679616,-0.07700181569,0.02037944524,-0.0770277106,-0.04184088725,-0.0002347129962,0.03567643408,0.0123511975,0.0002102997528,0.0001157484689,-0.3630646765,-0.0912848264,-0.3630646765,-0.0912848264,0,0.03023046394,0.01098192511,0.008455786051,0.5493111316,0.090852,0.00311970334,2.023606293e-05,1.55135487e-05,0.0006046288584,0.0003316439779,ok,4,1,1.415678674,1.589937122,-1.40323881,1.574782631,0.05877052768,0.02425845904,0.1553644677,-1.372674375,1.603489248,1.27861273,1.505459999,-0.02555901293,0.0503210363,-0.5569906183,1.416485741,1.594664866,-1.408731921,1.574925162,0.06328921528,0.02468476211,0.1499157614,-1.372438276,1.602471037,1.27721878,1.505493127,-0.02434632215,0.05022329913,-0.5583266885
2.42,29.314,0.01997466973,-0.07700080947,0.01861048246,-0.07703379197,-0.04165579008,0.0005264296215,0.03514994017,0.01222870359,0.0005687594084,0.0004660855861,-0.6288388371,-0.1033445299,-0.3144194186,-0.05167226493,1,0.02571735761,0.01067853564,0.008454968857,0.4936759401,0.189428,0.005141385535,0.0004190988811,1.926844447e-05,0.001710861615,0.001427574979,ok,4,1,1.41564023,1.590132229,-1.404497136,1.575064289,0.05911081639,0.02440710346,0.1550571469,-1.372803198,1.603464763,1.278382101,1.505226978,-0.0252837631,0.05023800507,-0.5571065162,1.41646075,1.594492175,-1.408530335,1.574926706,0.06311513658,0.02467416681,0.1501203875,-1.372553191,1.602841757,1.277688555,1.505498794,-0.02474730626,0.05022981966,-0.5578772154
