t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
0.2,16.419,0.01256504772,-0.07874349523,0.0628120101,0.00628120101,10,0.008300550894,-0.07918754883,0.04377785488,0.005772015698,0.01205588935,0.002452550202,3.6611841e-05,4.2330593e-05,0.2885127664,0.08428034931,0.2885127664,0.08428034931,0,0.01638358085,0.003716755442,0.008491091443,0.6045599042,0.285439,0.005488026419,1.139371711e-05,3.318157033e-05,0.0001140641326,0.0001211923968,ok,4,1,1.41068942,1.6058856,-1.425718695,1.569967963,0.08393718086,0.02188744517,0.1289338109,-1.364953347,1.601260826,1.271499119,1.492356525,-0.01040733534,0.05970034715,-0.5678486882,1.412330688,1.604099617,-1.422004454,1.570257877,0.07789158181,0.02382057873,0.1344221367,-1.366289275,1.600087571,1.271737389,1.496032282,-0.01411802098,0.0562716944,-0.5658823171
0.21,16.429,0.01319315774,-0.07868068423,0.06280997631,0.006280997631,10,0.008854498863,-0.07912869695,0.04160990294,0.006026609453,0.01256301351,0.002594136956,2.253328655e-05,3.202655614e-05,0.2925987244,0.08590786159,0.2925987244,0.08590786159,0,0.01695199438,0.00388275488,0.008490302162,0.6110459505,0.151763,0.00532872047,6.836162857e-06,2.587967832e-05,5.316778088e-05,6.869251841e-05,ok,4,1,1.410883361,1.605678448,-1.425308987,1.569997522,0.08322030228,0.02211145827,0.1295958756,-1.365106046,1.601107555,1.27151376,1.49279119,-0.01083721265,0.05930381369,-0.5676110889,1.41253463,1.603854222,-1.421511997,1.570290005,0.07710984278,0.02406723154,0.1351360787,-1.366460833,1.599942226,1.271781426,1.496497947,-0.01459076633,0.05583792706,-0.5656314192
0.22,16.439,0.01382124692,-0.07861787531,0.06280784334,0.006280784334,11,0.009431650624,-0.07906701658,0.04113796511,0.006052333449,0.01308262338,0.002745403309,1.557278318e-05,1.867414733e-05,0.3257873058,0.1069833711,0.3257873058,0.1069833711,0,0.01796943296,0.004350153876,0.008487479771,0.6549230163,0.176073,0.005387051012,6.576794466e-06,8.17989279e-06,3.886321875e-05,3.862763697e-05,ok,4,1,1.411080141,1.605458804,-1.424861541,1.570033694,0.08249689379,0.02234423773,0.1302503553,-1.365258708,1.600979561,1.271524723,1.493227849,-0.01128045969,0.05889254229,-0.5673661686,1.412680238,1.603221716,-1.420571529,1.570322142,0.07594766363,0.02427995097,0.1362986401,-1.366704962,1.600033487,1.27212673,1.49696358,-0.0153169075,0.05540888039,-0.5650956752
0.23,16.449,0.01444931427,-0.07855506857,0.06280561119,0.006280561119,11,0.01010784603,-0.07900749993,0.0399144029,0.00597615974,0.01365608761,0.002932632384,4.311435842e-05,3.82495545e-05,0.2614419758,0.05147780851,0.2614419758,0.05147780851,0,0.01757771724,0.003704799512,0.00849098523,0.5747373625,0.2152,0.005780159683,1.998643974e-05,1.053500769e-05,0.000137355491,0.0001223323451,ok,4,1,1.411276132,1.60521319,-1.424323103,1.570055028,0.08172782331,0.02256888806,0.1309490071,-1.365424182,1.600863974,1.271606171,1.493674448,-0.01175758233,0.0584821962,-0.5671058682,1.413009287,1.603803749,-1.421036492,1.570354287,0.07598044969,0.02460050339,0.1360540653,-1.366681099,1.599251292,1.271360062,1.49742918,-0.01510754396,0.05496264698,-0.5656111059
0.24,16.459,0.01507735881,-0.07849226412,0.06280327985,0.006280327985,12,0.01042901333,-0.07894239637,0.04209114387,0.005914018598,0.01412840995,0.003033294412,7.820323857e-05,6.254143137e-05,0.3513245285,0.09159533679,0.3513245285,0.09159533679,0,0.01939827787,0.004407224464,0.008484498974,0.6897023862,0.157675,0.005055043512,3.390628062e-05,3.013294994e-05,0.000208858022,0.000194543242,ok,4,1,1.411468109,1.605016288,-1.424013759,1.570131765,0.0810354932,0.02282389923,0.1315990862,-1.365580733,1.600706658,1.271524402,1.494086469,-0.01215469285,0.05804970834,-0.5668971126,1.413050692,1.602478762,-1.419294738,1.57038644,0.07413846934,0.02475319713,0.1380191896,-1.366981924,1.599527248,1.271940366,1.497894747,-0.01603145001,0.05453756855,-0.5648529117
0.25,16.469,0.01570537954,-0.07842946205,0.06280084935,0.006280084935,12,0.0112966305,-0.07888569435,0.04618065387,0.005765356514,0.01474391676,0.003191614482,4.591797524e-05,3.432798596e-05,0.3694196641,0.1308467686,0.3694196641,0.1308467686,0,0.02028521173,0.005154316011,0.008482199711,0.7153647611,0.190876,0.006103462996,3.413840069e-05,7.785520859e-06,0.0001617039761,0.0001108717054,ok,4,1,1.411664947,1.604740262,-1.423357106,1.570129985,0.08024193233,0.02303879643,0.1322967401,-1.365741556,1.600551758,1.27162424,1.494554524,-0.01261353734,0.05764359351,-0.5666876918,1.413213662,1.601958397,-1.418484062,1.570418602,0.07308828472,0.02497746577,0.1390521286,-1.367293723,1.599838607,1.272565367,1.498360281,-0.01699322371,0.05411365108,-0.564052024
0.26,16.479,0.01633337547,-0.07836666245,0.06279831967,0.006279831967,13,0.01200036913,-0.07882874274,0.03760754983,0.00608968914,0.01538931002,0.003415342283,7.634465253e-05,6.670398216e-05,0.3389751315,0.2126722187,0.3389751315,0.2126722187,0,0.020473937,0.006605425563,0.00848305202,0.6763498303,0.076627,0.006304923913,3.993832106e-05,3.42530567e-05,0.0002191475862,0.0002092082404,ok,4,1,1.411861199,1.604450585,-1.422779949,1.570129576,0.07939320863,0.02325542699,0.133103621,-1.365921176,1.600424675,1.271767773,1.495027889,-0.01313117496,0.05723589107,-0.5663935539,1.413467444,1.602039788,-1.41836957,1.570450771,0.07262971033,0.02525478217,0.1393879006,-1.367775737,1.600703569,1.273893987,1.49882578,-0.01854780114,0.05370192022,-0.5625847481
0.27,16.489,0.0169613456,-0.07830386544,0.06279569082,0.006279569082,13,0.01264394723,-0.07877386584,0.02870167235,0.006519463035,0.01598830247,0.003780565819,8.378221152e-05,8.753254778e-05,0.3189000487,0.2233736664,0.3189000487,0.2233736664,0,0.0207718032,0.007131170815,0.008483497678,0.6490107851,0.13346,0.005938912203,1.496409804e-05,6.531233471e-05,0.0002034829603,0.0002612373721,ok,4,1,1.412054147,1.604152871,-1.422331814,1.570145301,0.07856862253,0.02348480703,0.1338860007,-1.366147506,1.600411999,1.272052902,1.495489757,-0.01375399943,0.05682706771,-0.5659652709,1.41370469,1.602027233,-1.418145386,1.57048258,0.07207851468,0.02552557676,0.1398318635,-1.368033982,1.600841691,1.274297545,1.499291197,-0.0193237732,0.05327528013,-0.5619912061
0.28,16.499,0.01758928895,-0.0782410711,0.06279296281,0.006279296281,14,0.01311753757,-0.07870808749,0.03000782824,0.006799115182,0.01656175313,0.004173980414,3.785610377e-05,4.102847174e-05,0.3143621981,0.2455081046,0.3143621981,0.2455081046,0,0.0212771861,0.007856601982,0.008483112705,0.6439009531,0.111147,0.005711502325,3.216660685e-05,3.315665333e-05,8.790482332e-05,8.319111974e-05,ok,4,1,1.41224,1.603874517,-1.421863232,1.570201076,0.07779001701,0.02373532332,0.1345980005,-1.366370264,1.600463437,1.272274801,1.495930967,-0.01440848077,0.05640484142,-0.5654683368,1.413910883,1.601835607,-1.417711912,1.570513059,0.07135100748,0.02578204592,0.1404795782,-1.368338424,1.601136781,1.274899408,1.499756412,-0.02026718708,0.05285200643,-0.5612050693
0.29,16.509,0.01821720453,-0.07817827955,0.06279013564,0.006279013564,14,0.01368948974,-0.07864400986,0.0345174464,0.006598385109,0.01712363675,0.004609322008,2.045685779e-05,2.543671046e-05,0.3076567948,0.3168972135,0.3076567948,0.3168972135,0,0.02173848867,0.00936278021,0.00848290541,0.6774961754,0.213034,0.005673521742,1.698696149e-05,1.444889259e-05,3.450269149e-05,4.196574741e-05,ok,4,1,1.412432835,1.603632644,-1.421355694,1.570246493,0.07702452922,0.02398123641,0.1352837441,-1.366602548,1.600559915,1.272568125,1.496373241,-0.0150936829,0.05598077989,-0.5649590751,1.4141231,1.601681792,-1.417322192,1.570543548,0.07066098051,0.02604187318,0.1410835085,-1.368828555,1.6020476,1.27628106,1.500221591,-0.02186864466,0.0524465409,-0.5596791325
