t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
1.28,17.453,0,-0.02879621722,0,0.04,64,0.0001475175601,-0.03179314027,-0.03183618815,0.04048780087,0.0230958032,0.02949145361,5.47482826e-05,6.205914228e-05,-0.1047452614,0.2802363932,-0.1047452614,0.2802363932,0,0.02152462428,0.03369499951,0.008728814046,1.297119378,0.149921,0.0114433503,5.528556942e-05,4.789879478e-05,0.0001877170454,0.000114210412,ok,4,1,1.549947731,1.586490401,-1.401137446,1.765433682,0.09616060809,-0.03574856621,0.141719636,-1.511883574,1.609239499,1.272431509,1.68609999,-0.05362527726,0.006579741771,-0.5617990723,1.560277927,1.587346659,-1.401332802,1.778333786,0.09865025388,-0.03845095651,0.1404416462,-1.522803524,1.611557135,1.27390277,1.699071184,-0.05861678196,0.003475283092,-0.5590470721
1.29,17.463,0,-0.02839621722,0,0.04,64,-0.0003694985395,-0.03139176281,-0.0185171313,0.0400515976,0.02294618083,0.02999010951,0.0002090043946,0.0001273772839,-0.2779025733,0.2601781189,-0.2779025733,0.2601781189,0,0.01877764223,0.0338927813,0.008741803459,1.304509602,0.103621,0.01151725255,0.0001748192682,5.459424685e-06,0.0006015632682,0.0004122323064,ok,4,1,1.551121245,1.586486859,-1.401354468,1.767045121,0.09639513394,-0.03604276553,0.1416761509,-1.513212536,1.609581711,1.272548855,1.687553931,-0.05416920279,0.006186954278,-0.561458718,1.561874322,1.589657146,-1.403510703,1.779842747,0.100787964,-0.03850353668,0.1377364446,-1.524016909,1.611568812,1.273812086,1.700599027,-0.05898404856,0.003104883657,-0.5590194049
1.3,17.473,0,-0.02799621722,0,0.04,65,-0.0007135345903,-0.03098872789,0.006868032277,0.03981156028,0.02249529323,0.03046022415,0.0003258433214,0.0002229471818,-0.1087463871,0.01633598097,-0.1087463871,0.01633598097,0,0.02086409742,0.03070526387,0.00873589157,1.309344376,0.097857,0.01156560029,0.0001933812374,1.794340362e-05,0.0008853772454,0.000703622654,ok,4,1,1.552341981,1.586763545,-1.401656077,1.768636508,0.09687229248,-0.03631408873,0.1412299956,-1.514530305,1.609882393,1.272676149,1.689033427,-0.05469784846,0.005810182853,-0.5611648293,1.562763952,1.587794657,-1.401634406,1.781351708,0.0994422174,-0.03904264416,0.1398666308,-1.524360077,1.608754522,1.270722243,1.702126871,-0.0568257715,0.00253740915,-0.5623800235
1.31,17.483,0,-0.02759621722,0,0.04,65,-0.0006139271137,-0.03056084382,0.03743253966,0.03888550283,0.02229918824,0.0305218586,0.0002392839032,0.0002256752979,0.06883268803,-0.06331617385,0.06883268803,-0.06331617385,0,0.02333167856,0.02957211599,0.008729007887,1.306378643,0.091145,0.0115441852,4.879059704e-05,0.0001635044481,0.0005641300717,0.0007284981511,ok,4,1,1.553581608,1.586938233,-1.40129826,1.770178463,0.09727498659,-0.03662436283,0.140871956,-1.515622162,1.609863751,1.272265656,1.690582686,-0.05502340949,0.005414759205,-0.5611837217,1.563589065,1.585604835,-1.399441542,1.782853208,0.09782696353,-0.03960430438,0.1423792334,-1.525227959,1.607655736,1.269455244,1.703646472,-0.05620639433,0.002098192685,-0.5636848946
1.32,17.493,0,-0.02719621722,0,0.04,66,-0.0001142751475,-0.0301613948,0.03061594229,0.03750334849,0.0223845979,0.03042848621,0.0001434583256,0.0001151902518,0.1497545838,-0.02911206335,0.1497545838,-0.02911206335,0,0.02463091666,0.02999180526,0.008726485502,1.299964253,0.06749,0.01148265187,0.0001880407736,0.0001396158312,0.0004401213027,0.0002731501553,ok,4,1,1.554817164,1.586923557,-1.40086159,1.771615057,0.09741121239,-0.03700410928,0.1409564399,-1.51671014,1.609643298,1.271978267,1.69216382,-0.05521359752,0.005015889574,-0.561507157,1.56458863,1.584422632,-1.398229792,1.784352346,0.09705555182,-0.04004979361,0.1437232983,-1.526498383,1.607851808,1.269563056,1.705163463,-0.05674530341,0.001748530357,-0.5634357613
1.33,17.503,0,-0.02679621722,0,0.04,66,0.0002629989442,-0.02977852019,0.0008366596442,0.03779537733,0.02261638021,0.03037380685,0.0001455568735,0.0001076995576,0.1844955832,0.1292484999,0.1844955832,0.1292484999,0,0.02538381396,0.03231253434,0.008726001745,1.29263282,0.068964,0.01140933754,0.0001360713347,1.750073599e-05,0.0004375251798,0.0002770331764,ok,4,1,1.556014866,1.586687902,-1.400612752,1.773040486,0.09738534294,-0.03739780215,0.1413227171,-1.517872557,1.609348147,1.271855081,1.693754125,-0.05541168876,0.004638754562,-0.5618203422,1.565669738,1.583711689,-1.397476773,1.785851484,0.09667833748,-0.04044206986,0.1445207794,-1.528263015,1.60963296,1.271348428,1.706680453,-0.05869595393,0.001506857721,-0.561283969
1.34,17.513,0,-0.02639621722,0,0.04,67,0.0005576970509,-0.02939978214,-0.02750880587,0.03912399682,0.02292907652,0.03057404765,0.0002219956967,0.0002058188736,0.08604890108,0.3210452497,0.08604890108,0.3210452497,0,0.02421981004,0.0353897264,0.008732647829,1.287839922,0.062681,0.01137926134,5.189386339e-05,0.0001216432879,0.0006224076706,0.0006119408911,ok,4,1,1.557170363,1.586327211,-1.400353576,1.774472223,0.09727850349,-0.03778585604,0.1417479137,-1.519122999,1.60922842,1.271964524,1.695345863,-0.05578451772,0.004293945161,-0.5618478104,1.567037989,1.584654123,-1.398323477,1.787350622,0.09767510136,-0.04064609836,0.1434005146,-1.530212965,1.612049322,1.273793291,1.708197444,-0.06120308894,0.001322393799,-0.5583748671
1.35,17.523,0,-0.02599621722,0,0.04,67,0.0005254557201,-0.0290127205,-0.04331895158,0.0407028504,0.02309280044,0.03110451141,0.0001980744079,0.0002195176497,-0.05193041265,0.2905691266,-0.05193041265,0.2905691266,0,0.02231384425,0.03546304831,0.008742044821,1.289129054,0.061793,0.01139215266,6.501336961e-05,0.0001847909895,0.0005440700385,0.0006200617471,ok,4,1,1.558322619,1.586080605,-1.400282042,1.775958469,0.09725591693,-0.03813274862,0.1420279295,-1.52046254,1.609442098,1.272259149,1.696894851,-0.05637319316,0.003964723972,-0.5614859536,1.56851778,1.586236484,-1.399785625,1.78884976,0.09920018913,-0.04077667125,0.1415379639,-1.531394521,1.611956373,1.27358822,1.709714435,-0.06147839586,0.0009548439173,-0.5584723859
1.36,17.533,0,-0.02559621722,0,0.04,68,-5.921502075e-05,-0.02859566341,-0.0299747243,0.04101164733,0.02303078696,0.03161226861,0.0001031436395,6.567065876e-05,-0.2764957249,0.283336699,-0.2764957249,0.283336699,0,0.01888335109,0.03586231909,0.00875750259,1.287424274,0.038215,0.01135725208,0.0001337127558,5.191076594e-05,0.0003185158,0.0001539595655,ok,4,1,1.559483888,1.586016234,-1.400343736,1.777574421,0.09744474006,-0.03840768462,0.1420294844,-1.521756057,1.609785484,1.272234444,1.698357183,-0.05695636748,0.003595012108,-0.5610267746,1.570219895,1.589135526,-1.40251117,1.790348898,0.1018097518,-0.04074913667,0.1381503122,-1.532659696,1.612135659,1.273669437,1.711231425,-0.06199476394,0.0006074372929,-0.5582436571
1.37,17.543,0,-0.02519621722,0,0.04,68,-0.0005620192456,-0.02818962839,-0.006947519544,0.04010639072,0.02258375881,0.03212258242,0.0002826372516,0.0001793095699,-0.3459764719,0.2497345805,-0.3459764719,0.2497345805,0,0.01739411173,0.03586860113,0.008765716276,1.295729915,0.089411,0.01144577923,0.0001996695607,2.009323893e-05,0.000779834715,0.0005737140154,ok,4,1,1.560699871,1.586279819,-1.400720523,1.779190581,0.09790797596,-0.03865345893,0.1416379982,-1.5230757,1.610172707,1.272317641,1.699785646,-0.05750541054,0.003213009774,-0.5606695636,1.571631981,1.590359716,-1.403616289,1.79184307,0.1030291095,-0.04090755116,0.1367054619,-1.53382394,1.611986422,1.273403975,1.712742945,-0.06222151784,0.0002408967701,-0.5584086105
1.38,17.553,0,-0.02479621722,0,0.04,69,-0.0006297250222,-0.0277836883,0.01997618383,0.03971324735,0.02199727336,0.03257716976,0.0002745934547,0.0001826320108,-0.08523488045,0.05593043938,-0.08523488045,0.05593043938,0,0.02071875016,0.03341612635,0.008754896339,1.296556992,0.050713,0.01145931763,0.0001212407813,3.895454636e-05,0.0007095662056,0.0005848057954,ok,4,1,1.561966311,1.586729014,-1.40096339,1.780727523,0.09850636158,-0.03891244332,0.1410007926,-1.524361138,1.610455952,1.272438005,1.701283628,-0.05804350409,0.002857091968,-0.5604031124,1.572340985,1.587426443,-1.400725445,1.793332462,0.1008194843,-0.04155725954,0.1400770037,-1.534356306,1.609783545,1.270982196,1.714249197,-0.06063506848,-0.0002736110178,-0.5610348898
1.39,17.563,0,-0.02439621722,0,0.04,69,-0.0002654802501,-0.02736088263,0.03388808764,0.03865535366,0.02182148544,0.0327014514,0.000153921366,0.0001229474615,0.06563749909,-0.04663309827,0.06563749909,-0.04663309827,0,0.02280604793,0.03200195492,0.00874947129,1.289322073,0.043368,0.01138696844,0.0001492017546,0.0001371895541,0.0004344060799,0.0003746010636,ok,4,1,1.563230195,1.586943344,-1.400532491,1.782196874,0.09888393271,-0.03922888968,0.1406813791,-1.525461549,1.610449972,1.27215215,1.702862229,-0.05842821579,0.002492993082,-0.5603949931,1.573221987,1.5855639,-1.398865466,1.794821853,0.09949516109,-0.042071667,0.1422108376,-1.535153051,1.608448539,1.269474517,1.71575545,-0.05981865588,-0.0007229144776,-0.56262189
1.4,17.573,0,-0.02399621722,0,0.04,70,6.41967395e-05,-0.02696094855,0.01952442476,0.03752192255,0.02189510034,0.03263676767,0.0001486167596,0.0001178472226,0.2065606415,0.05676622316,0.2065606415,0.05676622316,0,0.02499350996,0.03348826102,0.008743685478,1.284319382,0.127448,0.01133694153,0.0002042972243,0.0001343217544,0.0004645831494,0.0002694101624,ok,4,1,1.56446647,1.586912958,-1.400243248,1.783645836,0.0990178135,-0.03958541898,0.140835923,-1.526557592,1.610249706,1.271846646,1.704418508,-0.05864624369,0.002102121252,-0.5606627928,1.57408744,1.583614996,-1.396926821,1.796311244,0.09810366062,-0.04259670251,0.1444448759,-1.536698538,1.609534535,1.270506926,1.717261702,-0.06114019888,-0.0009943837223,-0.5613058057
1.41,17.583,0,-0.02359621722,0,0.04,70,0.0005884891363,-0.026583154,-0.01352143589,0.03797673218,0.02222326985,0.03272707787,0.0002537454959,0.0002144994391,0.2376476675,0.2294999808,0.2376476675,0.2294999808,0,0.02578798486,0.03616957758,0.008743065211,1.276409832,0.064247,0.01127235854,0.0001582794223,2.829434579e-05,0.0007220447101,0.0006302701412,ok,4,1,1.565649812,1.586575882,-1.399895834,1.785038886,0.09893040313,-0.03998046271,0.1412790528,-1.527762729,1.610051495,1.271899172,1.706003856,-0.05895549299,0.001749773958,-0.5608552646,1.575162267,1.582867523,-1.396144057,1.797800636,0.09770443596,-0.0429838904,0.1452853184,-1.538551037,1.611618773,1.272579574,1.718767954,-0.06333735215,-0.00118856127,-0.5587936087
1.42,17.593,0,-0.02319621722,0,0.04,71,0.0007671606191,-0.02620273135,-0.04610379893,0.03947821094,0.02263108028,0.03309893939,0.000291635328,0.0002781657648,0.1287940592,0.2882771492,0.1287940592,0.2882771492,0,0.02456299116,0.03742309662,0.008749917171,1.282444034,0.048139,0.01133504901,6.201119231e-05,0.0001512495081,0.0007933467643,0.0008263249275,ok,4,1,1.566782647,1.586135908,-1.399585219,1.786465587,0.09875208459,-0.04035880425,0.1418141283,-1.529066868,1.610069487,1.272134492,1.707577924,-0.05945535167,0.001427757349,-0.5606961358,1.576541395,1.583861771,-1.397030151,1.799290027,0.09873731246,-0.04317013027,0.1441054155,-1.540036663,1.612510629,1.27340092,1.720274207,-0.06448103221,-0.00147155196,-0.5577105141
1.43,17.603,0,-0.02279621722,0,0.04,71,0.00032146575,-0.02580109329,-0.04606395363,0.0406445192,0.02287539456,0.0335873845,0.0001126029,0.0001298539768,-0.002575938124,0.1834636331,-0.002575938124,0.1834636331,0,0.02283675549,0.03633933899,0.008758616175,1.275185832,0.127152,0.01126497106,7.381830762e-05,0.0001083625012,0.000335415316,0.0003280594469,ok,4,1,1.567901343,1.585797709,-1.399485371,1.788025056,0.0986973197,-0.04067168345,0.1421864605,-1.530384641,1.610314635,1.272213911,1.70905634,-0.06002004311,0.00108276512,-0.5603012369,1.577996629,1.585288104,-1.398326587,1.800776914,0.1001228358,-0.04330327754,0.1424244162,-1.540919669,1.61145084,1.272182746,1.721777702,-0.06390935054,-0.001899310287,-0.558966991
1.44,17.613,0,-0.02239621722,0,0.04,72,-0.0003356973166,-0.02538219365,-0.01836456306,0.04010893873,0.02290343609,0.0339231378,0.0001865806782,0.0001296848095,-0.2811735868,0.2513370514,-0.2811735868,0.2513370514,0,0.01868583228,0.03769319357,0.008776723889,1.280513724,0.067732,0.01130950888,0.0001364562289,4.630617951e-05,0.0005153788743,0.0004480573894,ok,4,1,1.569042239,1.585632622,-1.399456747,1.789662164,0.09884401139,-0.04093755004,0.1422631306,-1.531634724,1.610562423,1.272002464,1.710468194,-0.06046839223,0.0006976803568,-0.5600299739,1.579811195,1.588806974,-1.401614416,1.802256654,0.103218564,-0.04317797284,0.1383188171,-1.542431455,1.612425723,1.273086834,1.723273331,-0.06512709903,-0.002165465697,-0.5577841332
1.45,17.623,0,-0.02199621722,0,0.04,72,-0.0007077218243,-0.02499169547,-0.001271955484,0.03953857005,0.02245361747,0.03437330644,0.0003458940703,0.0002167531588,-0.3335380852,0.1853256971,-0.3335380852,0.1853256971,0,0.01745054619,0.0371531919,0.008783907876,1.287560979,0.064045,0.01137998143,0.0002309280215,1.429926182e-05,0.0009660364706,0.0006808069776,ok,4,1,1.570259075,1.585889715,-1.399874633,1.791226759,0.09928191174,-0.04118951235,0.1418891718,-1.532981386,1.610854234,1.272189348,1.711893349,-0.060943597,0.0003382424205,-0.5598253422,1.581188539,1.589810614,-1.402495821,1.803736394,0.1042494826,-0.04334568531,0.1371300871,-1.543454311,1.611819506,1.272342017,1.724768959,-0.06495724957,-0.002551701806,-0.5584968515
1.46,17.633,0,-0.02159621722,0,0.04,73,-0.0007411083324,-0.02458338666,0.03159646244,0.03970785993,0.0218887566,0.03471276424,0.0003138307947,0.0002166644789,-0.005065774079,-0.008575942367,-0.005065774079,-0.008575942367,0,0.02181276999,0.03458412511,0.008769342705,1.286004944,0.121247,0.01136442108,0.0001258538521,2.880371959e-05,0.0008163096684,0.0006839433167,ok,4,1,1.571524922,1.586321938,-1.400046262,1.792738056,0.09986913178,-0.04144165614,0.1412475137,-1.53422953,1.611009575,1.272190082,1.713404538,-0.06140722554,6.940820745e-06,-0.5596498681,1.581738117,1.585982111,-1.398777558,1.805216135,0.1013355252,-0.04409312925,0.1415410327,-1.543951942,1.609519637,1.269836937,1.726264588,-0.06330650414,-0.00306796463,-0.5612404872
1.47,17.643,0,-0.02119621722,0,0.04,73,-0.000158316817,-0.02415896053,0.04195442245,0.03854756075,0.02184478543,0.03472156322,0.00015837737,0.0001116297596,0.1217655912,-0.03359594196,0.1217655912,-0.03359594196,0,0.0236712693,0.03421762409,0.008764806673,1.276056532,0.041292,0.01126493697,0.0001988133065,0.0001400127825,0.0005090239425,0.0003190733671,ok,4,1,1.572790025,1.586446859,-1.399403445,1.794162244,0.1001674835,-0.04176714156,0.1410244941,-1.535266101,1.610903383,1.271785017,1.714999651,-0.0617243938,-0.000342040308,-0.5597456483,1.582652527,1.584316272,-1.397121371,1.806695875,0.100190519,-0.04457717461,0.1434473455,-1.54501876,1.609058465,1.269246985,1.727760216,-0.06326722466,-0.003444020937,-0.561779553
1.48,17.653,0,-0.02079621722,0,0.04,74,0.0002980822016,-0.02376697634,0.01197651312,0.03760741711,0.02201258861,0.03467101112,0.0001918944855,0.0001459196567,0.1737628281,0.0148782786,0.1737628281,0.0148782786,0,0.02461903103,0.0348941853,0.008763634414,1.269971249,0.049098,0.01120408413,0.0002167017116,8.931879399e-05,0.0005878225609,0.0003857926552,ok,4,1,1.574024961,1.58633884,-1.399092969,1.795565405,0.1002155835,-0.04213144099,0.1413179176,-1.536372899,1.610686197,1.27156221,1.716556132,-0.06194777363,-0.0007140808808,-0.5600340038,1.583704446,1.583435892,-1.396215323,1.808175615,0.09968902238,-0.044970193,0.1444425272,-1.546355759,1.609467889,1.269561069,1.729255844,-0.06398844959,-0.003753053353,-0.5612746032
1.49,17.663,0,-0.02039621722,0,0.04,74,0.0004463592813,-0.02338340551,-0.02025775922,0.03815061096,0.02229640871,0.03468999755,0.0001797500494,0.0001619859337,0.1391940266,0.2012168914,0.1391940266,0.2012168914,0,0.02438431911,0.03770825092,0.008766819386,1.266393572,0.14937,0.01116840675,9.53880134e-05,1.845799968e-05,0.0005007941588,0.0004727621425,ok,4,1,1.575192442,1.585994713,-1.398917635,1.797009072,0.1001547399,-0.04248450265,0.1417655112,-1.537571579,1.610451081,1.27145788,1.718087438,-0.06219930253,-0.00107309249,-0.5602473484,1.584935373,1.583575282,-1.39627911,1.809655265,0.1000191625,-0.04524424965,0.144254741,-1.54824758,1.611661111,1.271722456,1.730751373,-0.06626338423,-0.00392350262,-0.558630194
1.5,17.673,0,-0.01999621722,0,0.04,75,0.0005431266597,-0.02300467358,-0.03819639434,0.03963465721,0.02254651701,0.03501549594,0.000202364377,0.0002118425712,0.05520933494,0.2718477845,0.05520933494,0.2718477845,0,0.02337465703,0.03909321271,0.008772855731,1.267173467,0.037674,0.01120155034,2.139652641e-05,0.0001448197701,0.0005546006096,0.0006235293464,ok,4,1,1.576333239,1.585654243,-1.398762741,1.798453714,0.1000934173,-0.04282716764,0.1421273151,-1.538877546,1.6104534,1.271647644,1.719615259,-0.06264341542,-0.001392365333,-0.5601458947,1.586284807,1.584382198,-1.396974154,1.811125449,0.1008934222,-0.04542977348,0.1432930696,-1.549766224,1.612662039,1.27264098,1.732236492,-0.06749772161,-0.004172280535,-0.557416886
1.51,17.683,0,-0.01959621722,0,0.04,75,0.0002578317764,-0.02260202668,-0.03589337524,0.04075557121,0.02266334368,0.03547445745,9.849246695e-05,0.0001224996408,-0.1271023303,0.2404411137,-0.1271023303,0.2404411137,0,0.02075680872,0.03908107415,0.00878479818,1.262290266,0.084168,0.01115271833,8.05709186e-05,0.0001156380395,0.0003061051443,0.0002990332231,ok,4,1,1.577479449,1.585445662,-1.398650276,1.799972731,0.1001461076,-0.0431224319,0.1423106585,-1.540180972,1.610661831,1.271719223,1.721101555,-0.06319022295,-0.001713595763,-0.5597939419,1.587878577,1.586575954,-1.398980521,1.812595633,0.1028913369,-0.0454523448,0.140722528,-1.550925643,1.61249577,1.272351818,1.733721611,-0.06771586019,-0.004514764824,-0.5576019753
1.52,17.693,0,-0.01919621722,0,0.04,76,-0.0002924767261,-0.02219004884,-0.01728371687,0.04040880837,0.02247106616,0.03590047908,0.0001771346961,0.000105163152,-0.3524547815,0.2960927188,-0.3524547815,0.2960927188,0,0.01718424443,0.04034186987,0.008801082234,1.268394227,0.135713,0.01119882341,0.0001539491734,1.047517873e-05,0.0004945265466,0.0003484845529,ok,4,1,1.578661774,1.585490051,-1.398818439,1.80156204,0.1004286168,-0.04336497854,0.1421926372,-1.541463656,1.610953503,1.271647474,1.722522788,-0.06369755399,-0.002065590545,-0.5594609137,1.589603899,1.589596601,-1.401759199,1.814065818,0.1055504122,-0.0453629881,0.1371970578,-1.552411058,1.613393602,1.27315864,1.73520673,-0.06885619766,-0.004768704261,-0.5565129377
1.53,17.703,0,-0.01879621722,0,0.04,76,-0.0005953497658,-0.02179347143,0.0003148652052,0.03998181316,0.02188869543,0.03642599772,0.0002966126366,0.0001808402478,-0.2978828847,0.1672439128,-0.2978828847,0.1672439128,0,0.01742045216,0.03893465641,0.008802458459,1.273684845,0.054165,0.01125172959,0.0002083327412,1.813530568e-05,0.000813745397,0.0005650251915,ok,4,1,1.579907076,1.585877732,-1.399270964,1.803104719,0.1009714225,-0.04358762583,0.1416604818,-1.542806359,1.611301792,1.271843231,1.723955,-0.06424770737,-0.002398884654,-0.5591434601,1.590766138,1.589328775,-1.401429334,1.815536002,0.1055454974,-0.04567425506,0.1374817801,-1.553213155,1.612061141,1.271668536,1.736691849,-0.06806383857,-0.005208274099,-0.5580944088
1.54,17.713,0,-0.01839621722,0,0.04,77,-0.0005575805172,-0.02137539748,0.02871958005,0.03963694768,0.02137194672,0.03674004745,0.0002290751845,0.000168134187,-0.02633005381,-0.006978067104,-0.02633005381,-0.006978067104,0,0.02097699591,0.03663537645,0.008790930234,1.271710708,0.046703,0.01123198821,4.307064274e-05,6.980532797e-05,0.0005537594514,0.0005478019394,ok,4,1,1.581182883,1.586297677,-1.399290187,1.804604314,0.1015529788,-0.04382438596,0.1410355389,-1.544006153,1.611463375,1.271723959,1.72545986,-0.06472347352,-0.002726397015,-0.558951958,1.591435221,1.586194568,-1.3983993,1.817006186,0.1032275714,-0.04633526393,0.1410880835,-1.553778988,1.609985769,1.269413822,1.738176968,-0.06662932364,-0.005703898307,-0.5605687485
1.55,17.723,0,-0.01799621722,0,0.04,77,-0.0001305393756,-0.02095771289,0.03357532598,0.03814495914,0.02128979537,0.0367540657,0.0001567011462,0.0001214326529,0.1622041166,0.0125821298,0.1622041166,0.0125821298,0,0.02372285712,0.03694279764,0.008783179056,1.265269224,0.132447,0.01116757337,0.0002005459509,0.0001545727092,0.0004977749474,0.0003364741411,ok,4,1,1.58244441,1.586446428,-1.398814534,1.806036816,0.1018513321,-0.04412992498,0.1408587,-1.545073679,1.611370388,1.271355641,1.727009394,-0.0650261749,-0.003078302128,-0.5590792549,1.592213851,1.583762877,-1.396033883,1.818476371,0.1014795538,-0.04690163091,0.1438835314,-1.555021119,1.610086244,1.269401653,1.739662086,-0.06708049315,-0.006025805252,-0.5604339848
1.56,17.733,0,-0.01759621722,0,0.04,78,0.0004741304333,-0.02057044693,0.006836312057,0.03767264533,0.02152531314,0.03678171205,0.0002484164662,0.0001907017166,0.2377543598,0.1370955408,0.2377543598,0.1370955408,0,0.02509162854,0.03883814516,0.008780487806,1.25667271,0.05195,0.01108951731,0.0002334966081,5.675595031e-05,0.0007440403745,0.000529596451,ok,4,1,1.583670294,1.586266963,-1.398415021,1.807403111,0.1018615229,-0.04449807935,0.1411930252,-1.546214607,1.611177778,1.271266798,1.728572569,-0.06531033068,-0.003422196621,-0.5593193237,1.593202436,1.582518143,-1.394790226,1.819939341,0.1006951738,-0.04732065411,0.14530239,-1.556675679,1.611511626,1.270748901,1.741139296,-0.06867805498,-0.006232619989,-0.5587103854
1.57,17.743,0,-0.01719621722,0,0.04,78,0.0007429020639,-0.02019101029,-0.03607406507,0.03856346807,0.02191825931,0.03700305485,0.000292119624,0.0002630859073,0.1482684165,0.2808386981,0.1482684165,0.2808386981,0,0.02414228556,0.04121563533,0.008786289258,1.260505479,0.051501,0.01114436906,0.0001223745795,8.517716718e-05,0.0008092071331,0.0007780517264,ok,4,1,1.584827733,1.585846672,-1.39813435,1.808794972,0.1017179589,-0.04485995534,0.1417506057,-1.547471261,1.611071155,1.271384951,1.730122431,-0.06571399953,-0.003741099045,-0.5593432958,1.594544418,1.583272192,-1.395428243,1.821400027,0.1015230728,-0.04750092411,0.1444024988,-1.55844969,1.613341642,1.272503362,1.742614001,-0.07061957472,-0.006396366144,-0.556504334
1.58,17.753,0,-0.01679621722,0,0.04,79,0.0005195064754,-0.0198045784,-0.04991907577,0.04010447045,0.02219019978,0.0374683291,0.0001819280811,0.0002011743797,0.05155964568,0.210149765,0.05155964568,0.210149765,0,0.02296359446,0.04062057557,0.00879292471,1.258029044,0.126936,0.01111960471,4.766380675e-05,0.0001461188315,0.0005056143554,0.0005654707862,ok,4,1,1.585951697,1.585472971,-1.398060844,1.810280422,0.1016333526,-0.04517053956,0.1421847453,-1.548813118,1.611226127,1.271584132,1.731602686,-0.06625320267,-0.004048170994,-0.5590457083,1.595921616,1.584223983,-1.39625015,1.822860713,0.1025082027,-0.04765741705,0.1432731645,-1.559459307,1.612687482,1.271712086,1.744088706,-0.07042007998,-0.006769865471,-0.5572736228
1.59,17.763,0,-0.01639621722,0,0.04,79,-8.886169207e-05,-0.01938806798,-0.02814739019,0.04040908708,0.02230825548,0.0378386794,0.0001002778993,5.988515624e-05,-0.148849532,0.1881305277,-0.148849532,0.1881305277,0,0.0200755125,0.04066063732,0.008805904599,1.254818505,0.065833,0.0110734803,0.0001123553716,1.71708132e-05,0.0003050625222,0.0002045694634,ok,4,1,1.587079528,1.585227706,-1.397958644,1.811872768,0.1017130824,-0.0454246365,0.1423585149,-1.55007678,1.611448595,1.271409757,1.733015225,-0.06673699841,-0.004388168303,-0.5587240146,1.597558446,1.586650176,-1.398452244,1.824321398,0.1046745165,-0.04763666521,0.1404337462,-1.560632357,1.612564073,1.271464265,1.74556341,-0.07067760278,-0.007098442664,-0.5574071932
1.6,17.773,0,-0.01599621722,0,0.04,80,-0.0005436953169,-0.01898426275,-0.003969143253,0.03962549852,0.02208239139,0.03818152614,0.000267378589,0.0001807085939,-0.3573878706,0.2682911754,-0.3573878706,0.2682911754,0,0.01672157333,0.04220589377,0.008821333758,1.262810854,0.060613,0.0111534038,0.0001743078692,4.281622119e-05,0.0007277422929,0.000590153661,ok,4,1,1.588267419,1.585294069,-1.398127641,1.813441437,0.1020201045,-0.04566014348,0.1421906737,-1.551356142,1.611683759,1.2713434,1.734410007,-0.06716281753,-0.004736368248,-0.5585463525,1.599254605,1.589481347,-1.401023957,1.825782084,0.1071564119,-0.04755436335,0.1371284506,-1.562193792,1.613698281,1.272499889,1.747038115,-0.07201405601,-0.007319546102,-0.5560341472
1.61,17.783,0,-0.01559621722,0,0.04,80,-0.0006731088354,-0.01859377403,0.01031140692,0.03972379008,0.02148892584,0.03865479969,0.0003183174944,0.0001986410723,-0.1927084178,0.06081053242,-0.1927084178,0.06081053242,0,0.01859829957,0.03956695767,0.008816304522,1.264869603,0.124312,0.01117399129,0.0002002018032,3.467627161e-05,0.0008666226838,0.0006172091805,ok,4,1,1.589524621,1.585713016,-1.398533006,1.814927476,0.1025612023,-0.04588634772,0.1416305642,-1.552700685,1.611940872,1.271585572,1.735864124,-0.06767125544,-0.00504038366,-0.5583261366,1.600173733,1.587796317,-1.39937055,1.82724277,0.1060222078,-0.04803120241,0.1390557125,-1.562675372,1.611336565,1.269968642,1.74851282,-0.07035208525,-0.007839608746,-0.5588492473
1.62,17.793,0,-0.01519621722,0,0.04,81,-0.0005062625702,-0.01816735617,0.03721282951,0.03933590109,0.02114306448,0.03878566635,0.0002039872466,0.0001634063209,0.04909033328,-0.0199866984,0.04909033328,-0.0199866984,0,0.02187941948,0.03848586587,0.008806164409,1.259039597,0.109723,0.01112094819,3.631896378e-05,0.0001015813036,0.00048120607,0.0005329611429,ok,4,1,1.590795384,1.58601557,-1.398282986,1.816396649,0.1030518427,-0.04613219315,0.1411329904,-1.553810535,1.611938996,1.271232407,1.737391872,-0.06805084126,-0.005358179235,-0.5582696767,1.600878029,1.584899966,-1.396587968,1.828698655,0.1039238894,-0.04864793223,0.1423886911,-1.563558362,1.610276222,1.268767107,1.749982268,-0.06981059042,-0.008243927044,-0.5601054193
